;nomen;nojour;nomjour;tyrep;temrep;duree;lieu;avecqui
8430;111201;6;lundi;1;0;20.0;1.0;1.0
8431;111201;6;lundi;2;1;;;
8432;111201;6;lundi;3;0;40.0;1.0;2.0
8433;111201;6;lundi;4;0;;;
8434;111201;6;lundi;5;0;45.0;1.0;2.0
8435;111201;6;lundi;6;1;;;
8472;111207;6;lundi;1;0;30.0;1.0;1.0
8473;111207;6;lundi;2;1;;;
8474;111207;6;lundi;3;0;45.0;1.0;1.0
8475;111207;6;lundi;4;1;;;
8476;111207;6;lundi;5;0;30.0;1.0;1.0
8477;111207;6;lundi;6;1;;;
8514;111209;6;mardi;1;0;;0.0;4.0
8515;111209;6;mardi;2;1;;;
8516;111209;6;mardi;3;0;60.0;1.0;2.0
8517;111209;6;mardi;4;1;;;
8518;111209;6;mardi;5;0;30.0;1.0;1.0
8519;111209;6;mardi;6;1;;;
8556;111215;6;mardi;1;0;10.0;1.0;1.0
8557;111215;6;mardi;2;0;;;
8558;111215;6;mardi;3;0;25.0;2.0;4.0
8559;111215;6;mardi;4;0;;;
8560;111215;6;mardi;5;0;30.0;1.0;2.0
8561;111215;6;mardi;6;1;;;
8598;111223;6;dimanche;1;0;;1.0;1.0
8599;111223;6;dimanche;2;1;;;
8600;111223;6;dimanche;3;0;45.0;1.0;1.0
8601;111223;6;dimanche;4;1;;;
8602;111223;6;dimanche;5;0;45.0;1.0;1.0
8603;111223;6;dimanche;6;1;;;
8640;111225;6;mardi;1;0;30.0;1.0;2.0
8641;111225;6;mardi;2;1;;;
8642;111225;6;mardi;3;0;45.0;1.0;1.0
8643;111225;6;mardi;4;0;;;
8644;111225;6;mardi;5;0;40.0;1.0;2.0
8645;111225;6;mardi;6;1;;;
8682;111229;6;mardi;1;0;;1.0;1.0
8683;111229;6;mardi;2;0;;;
8684;111229;6;mardi;3;0;15.0;1.0;1.0
8685;111229;6;mardi;4;0;;;
8686;111229;6;mardi;5;0;45.0;1.0;2.0
8687;111229;6;mardi;6;0;;;
8724;111230;6;mardi;1;0;30.0;1.0;2.0
8725;111230;6;mardi;2;1;;;
8726;111230;6;mardi;3;0;50.0;1.0;2.0
8727;111230;6;mardi;4;0;;;
8728;111230;6;mardi;5;0;45.0;1.0;2.0
8729;111230;6;mardi;6;1;;;
8766;111236;6;mardi;1;0;10.0;1.0;1.0
8767;111236;6;mardi;2;0;;;
8768;111236;6;mardi;3;0;60.0;2.0;4.0
8769;111236;6;mardi;4;0;;;
8770;111236;6;mardi;5;0;30.0;1.0;2.0
8771;111236;6;mardi;6;1;;;
8808;111238;6;mercredi;1;0;2.0;1.0;1.0
8809;111238;6;mercredi;2;1;;;
8810;111238;6;mercredi;3;0;45.0;1.0;2.0
8811;111238;6;mercredi;4;1;;;
8812;111238;6;mercredi;5;0;40.0;1.0;2.0
8813;111238;6;mercredi;6;1;;;
8850;111239;6;mercredi;1;0;30.0;1.0;1.0
8851;111239;6;mercredi;2;0;;;
8852;111239;6;mercredi;3;0;30.0;1.0;1.0
