;nomen;nojour;nomjour;tyrep;temrep;duree;lieu;avecqui
8436;111201;7;mardi;1;1;;;
8437;111201;7;mardi;2;1;;;
8438;111201;7;mardi;3;0;30.0;1.0;1.0
8439;111201;7;mardi;4;0;;;
8440;111201;7;mardi;5;0;45.0;1.0;2.0
8441;111201;7;mardi;6;1;;;
8478;111207;7;mardi;1;0;15.0;1.0;1.0
8479;111207;7;mardi;2;1;;;
8480;111207;7;mardi;3;0;45.0;1.0;1.0
8481;111207;7;mardi;4;1;;;
8482;111207;7;mardi;5;0;30.0;1.0;1.0
8483;111207;7;mardi;6;1;;;
8520;111209;7;mercredi;1;0;20.0;1.0;1.0
8521;111209;7;mercredi;2;0;;;
8522;111209;7;mercredi;3;0;45.0;0.0;1.0
8523;111209;7;mercredi;4;1;;;
8524;111209;7;mercredi;5;0;75.0;1.0;4.0
8525;111209;7;mercredi;6;1;;;
8562;111215;7;mercredi;1;0;10.0;1.0;1.0
8563;111215;7;mercredi;2;0;;;
8564;111215;7;mercredi;3;0;15.0;2.0;4.0
8565;111215;7;mercredi;4;0;;;
8566;111215;7;mercredi;5;0;20.0;1.0;2.0
8567;111215;7;mercredi;6;0;;;
8604;111223;7;lundi;1;1;;;
8605;111223;7;lundi;2;1;;;
8606;111223;7;lundi;3;0;60.0;1.0;1.0
8607;111223;7;lundi;4;1;;;
8608;111223;7;lundi;5;0;60.0;1.0;1.0
8609;111223;7;lundi;6;1;;;
8646;111225;7;mercredi;1;0;;1.0;2.0
8647;111225;7;mercredi;2;1;;;
8648;111225;7;mercredi;3;0;45.0;1.0;2.0
8649;111225;7;mercredi;4;0;;;
8650;111225;7;mercredi;5;0;60.0;1.0;2.0
8651;111225;7;mercredi;6;1;;;
8688;111229;7;mercredi;1;0;;1.0;1.0
8689;111229;7;mercredi;2;0;;;
8690;111229;7;mercredi;3;0;15.0;1.0;1.0
8691;111229;7;mercredi;4;0;;;
8692;111229;7;mercredi;5;0;45.0;1.0;2.0
8693;111229;7;mercredi;6;0;;;
8730;111230;7;mercredi;1;0;30.0;1.0;2.0
8731;111230;7;mercredi;2;1;;;
8732;111230;7;mercredi;3;0;50.0;1.0;2.0
8733;111230;7;mercredi;4;0;;;
8734;111230;7;mercredi;5;1;;;
8735;111230;7;mercredi;6;1;;;
8772;111236;7;mercredi;1;0;10.0;1.0;1.0
8773;111236;7;mercredi;2;0;;;
8774;111236;7;mercredi;3;0;60.0;2.0;4.0
8775;111236;7;mercredi;4;0;;;
8776;111236;7;mercredi;5;0;15.0;1.0;1.0
8777;111236;7;mercredi;6;1;;;
8814;111238;7;jeudi;1;0;5.0;1.0;1.0
8815;111238;7;jeudi;2;1;;;
8816;111238;7;jeudi;3;0;45.0;1.0;2.0
8817;111238;7;jeudi;4;1;;;
8818;111238;7;jeudi;5;0;45.0;1.0;2.0
8819;111238;7;jeudi;6;1;;;
8856;111239;7;jeudi;1;0;15.0;1.0;1.0
8857;111239;7;jeudi;2;0;;;
8858;111239;7;jeudi;3;0;45.0;1.0;1.0
8859;111239;7;jeudi;4;0;;;
8860;111239;7;jeudi;5;0;20.0;1.0;1.0
8861;111239;7;jeudi;6;0;;;
8898;111247;7;jeudi;1;0;15.0;1.0;2.0
8899;111247;7;jeudi;2;1;;;
8900;111247;7;jeudi;3;0;60.0;1.0;2.0
8901;111247;7;jeudi;4;1;;;
8902;111247;7;jeudi;5;0;30.0;1.0;2.0
8903;111247;7;jeudi;6;1;;;
8940;111253;7;vendredi;1;1;;;
8941;111253;7;vendredi;2;0;;;
8942;111253;7;vendredi;3;0;60.0;1.0;2.0
8943;111253;7;vendredi;4;0;;;
8944;111253;7;vendredi;5;0;60.0;1.0;2.0
8945;111253;7;vendredi;6;1;;;
8982;111258;7;lundi;1;0;20.0;1.0;3.0
8983;111258;7;lundi;2;1;;;
8984;111258;7;lundi;3;0;45.0;1.0;3.0
8985;111258;7;lundi;4;1;;;
8986;111258;7;lundi;5;0;30.0;1.0;3.0
8987;111258;7;lundi;6;1;;;
9024;111260;7;mercredi;1;0;30.0;6.0;4.0
9025;111260;7;mercredi;2;1;;;
9026;111260;7;mercredi;3;0;90.0;5.0;2.0
9027;111260;7;mercredi;4;1;;;
9028;111260;7;mercredi;5;0;45.0;6.0;4.0
9029;111260;7;mercredi;6;1;;;
9066;111261;7;lundi;1;0;30.0;1.0;2.0
9067;111261;7;lundi;2;0;;;
9068;111261;7;lundi;3;0;45.0;5.0;4.0
9069;111261;7;lundi;4;0;;;
9070;111261;7;lundi;5;0;45.0;1.0;2.0
9071;111261;7;lundi;6;0;;;
9108;111264;7;jeudi;1;1;;;
9109;111264;7;jeudi;2;1;;;
9110;111264;7;jeudi;3;0;30.0;1.0;1.0
9111;111264;7;jeudi;4;1;;;
9112;111264;7;jeudi;5;1;;;
9113;111264;7;jeudi;6;1;;;
9150;111265;7;mardi;1;9;;;
9151;111265;7;mardi;2;1;;;
9152;111265;7;mardi;3;0;;0.0;2.0
9153;111265;7;mardi;4;1;;;
9154;111265;7;mardi;5;0;;0.0;9.0
9155;111265;7;mardi;6;1;;;
9192;111271;7;jeudi;1;9;;;
9193;111271;7;jeudi;2;9;;;
9194;111271;7;jeudi;3;9;;;
9195;111271;7;jeudi;4;9;;;
9196;111271;7;jeudi;5;9;;;
9197;111271;7;jeudi;6;9;;;
9234;111272;7;jeudi;1;0;15.0;1.0;1.0
9235;111272;7;jeudi;2;1;;;
9236;111272;7;jeudi;3;0;30.0;1.0;1.0
9237;111272;7;jeudi;4;0;;;
9238;111272;7;jeudi;5;0;30.0;1.0;1.0
9239;111272;7;jeudi;6;0;;;
9276;111275;7;mercredi;1;0;15.0;1.0;2.0
9277;111275;7;mercredi;2;0;;;
9278;111275;7;mercredi;3;0;30.0;1.0;1.0
9279;111275;7;mercredi;4;0;;;
9280;111275;7;mercredi;5;0;30.0;1.0;2.0
9281;111275;7;mercredi;6;0;;;
9318;111276;7;mercredi;1;0;30.0;1.0;1.0
9319;111276;7;mercredi;2;1;;;
9320;111276;7;mercredi;3;0;30.0;1.0;2.0
9321;111276;7;mercredi;4;1;;;
9322;111276;7;mercredi;5;0;30.0;1.0;1.0
9323;111276;7;mercredi;6;0;;;
9360;111279;7;vendredi;1;0;60.0;1.0;2.0
9361;111279;7;vendredi;2;1;;;
9362;111279;7;vendredi;3;0;60.0;1.0;2.0
9363;111279;7;vendredi;4;0;;;
9364;111279;7;vendredi;5;0;70.0;1.0;2.0
9365;111279;7;vendredi;6;1;;;
9402;111280;7;jeudi;1;0;15.0;1.0;2.0
9403;111280;7;jeudi;2;1;;;
9404;111280;7;jeudi;3;0;30.0;1.0;1.0
9405;111280;7;jeudi;4;0;;;
9406;111280;7;jeudi;5;0;35.0;1.0;2.0
9407;111280;7;jeudi;6;0;;;
9444;111281;7;dimanche;1;0;5.0;1.0;1.0
9445;111281;7;dimanche;2;1;;;
9446;111281;7;dimanche;3;0;30.0;1.0;2.0
9447;111281;7;dimanche;4;1;;;
9448;111281;7;dimanche;5;0;15.0;1.0;2.0
9449;111281;7;dimanche;6;1;;;
9486;111283;7;samedi;1;0;;1.0;2.0
9487;111283;7;samedi;2;1;;;
9488;111283;7;samedi;3;0;60.0;1.0;2.0
9489;111283;7;samedi;4;1;;;
9490;111283;7;samedi;5;0;60.0;1.0;2.0
9491;111283;7;samedi;6;1;;;
9528;111284;7;lundi;1;0;5.0;1.0;1.0
9529;111284;7;lundi;2;1;;;
9530;111284;7;lundi;3;0;30.0;1.0;2.0
9531;111284;7;lundi;4;1;;;
9532;111284;7;lundi;5;0;30.0;1.0;2.0
9533;111284;7;lundi;6;1;;;
9570;111285;7;mardi;1;0;10.0;1.0;2.0
9571;111285;7;mardi;2;1;;;
9572;111285;7;mardi;3;0;30.0;1.0;2.0
9573;111285;7;mardi;4;1;;;
9574;111285;7;mardi;5;0;120.0;3.0;3.0
9575;111285;7;mardi;6;1;;;
9612;111286;7;mercredi;1;1;;;
9613;111286;7;mercredi;2;1;;;
9614;111286;7;mercredi;3;0;;1.0;2.0
9615;111286;7;mercredi;4;1;;;
9616;111286;7;mercredi;5;0;;1.0;2.0
9617;111286;7;mercredi;6;1;;;
9654;111288;7;mardi;1;0;15.0;1.0;1.0
9655;111288;7;mardi;2;1;;;
9656;111288;7;mardi;3;0;;1.0;1.0
9657;111288;7;mardi;4;1;;;
9658;111288;7;mardi;5;0;30.0;1.0;1.0
9659;111288;7;mardi;6;1;;;
9696;111294;7;mercredi;1;1;;;
9697;111294;7;mercredi;2;1;;;
9698;111294;7;mercredi;3;0;20.0;1.0;1.0
9699;111294;7;mercredi;4;1;;;
9700;111294;7;mercredi;5;0;20.0;1.0;2.0
9701;111294;7;mercredi;6;1;;;
9738;111295;7;vendredi;1;0;20.0;1.0;1.0
9739;111295;7;vendredi;2;0;;;
9740;111295;7;vendredi;3;0;35.0;3.0;3.0
9741;111295;7;vendredi;4;0;;;
9742;111295;7;vendredi;5;0;25.0;1.0;1.0
9743;111295;7;vendredi;6;0;;;
9780;111298;7;mardi;1;0;60.0;1.0;2.0
9781;111298;7;mardi;2;0;;;
9782;111298;7;mardi;3;0;30.0;1.0;2.0
9783;111298;7;mardi;4;0;;;
9784;111298;7;mardi;5;0;120.0;3.0;2.0
9785;111298;7;mardi;6;1;;;
9822;111302;7;jeudi;1;0;;0.0;9.0
9823;111302;7;jeudi;2;1;;;
9824;111302;7;jeudi;3;0;;0.0;9.0
9825;111302;7;jeudi;4;1;;;
9826;111302;7;jeudi;5;0;;0.0;9.0
9827;111302;7;jeudi;6;1;;;
9864;111317;7;jeudi;1;0;15.0;1.0;1.0
9865;111317;7;jeudi;2;1;;;
9866;111317;7;jeudi;3;0;20.0;1.0;1.0
9867;111317;7;jeudi;4;0;;;
9868;111317;7;jeudi;5;0;30.0;1.0;2.0
9869;111317;7;jeudi;6;0;;;
9906;111324;7;samedi;1;0;30.0;1.0;2.0
9907;111324;7;samedi;2;0;;;
9908;111324;7;samedi;3;0;35.0;1.0;2.0
9909;111324;7;samedi;4;0;;;
9910;111324;7;samedi;5;0;35.0;1.0;2.0
9911;111324;7;samedi;6;1;;;
9948;111328;7;mardi;1;0;30.0;1.0;3.0
9949;111328;7;mardi;2;1;;;
9950;111328;7;mardi;3;1;;;
9951;111328;7;mardi;4;0;;;
