;nomen;nojour;nomjour;tyrep;temrep;duree;lieu;avecqui
8400;111201;1;mercredi;1;0;15.0;1.0;1.0
8401;111201;1;mercredi;2;0;;;
8402;111201;1;mercredi;3;0;40.0;1.0;2.0
8403;111201;1;mercredi;4;0;;;
8404;111201;1;mercredi;5;0;45.0;1.0;2.0
8405;111201;1;mercredi;6;1;;;
8442;111207;1;mercredi;1;0;20.0;1.0;1.0
8443;111207;1;mercredi;2;1;;;
8444;111207;1;mercredi;3;0;45.0;1.0;1.0
8445;111207;1;mercredi;4;0;;;
8446;111207;1;mercredi;5;0;30.0;1.0;1.0
8447;111207;1;mercredi;6;0;;;
8484;111209;1;jeudi;1;0;20.0;1.0;2.0
8485;111209;1;jeudi;2;1;;;
8486;111209;1;jeudi;3;0;80.0;5.0;3.0
8487;111209;1;jeudi;4;0;;;
8488;111209;1;jeudi;5;1;;;
8489;111209;1;jeudi;6;0;;;
8526;111215;1;jeudi;1;0;15.0;1.0;1.0
8527;111215;1;jeudi;2;0;;;
8528;111215;1;jeudi;3;0;45.0;6.0;4.0
8529;111215;1;jeudi;4;0;;;
8530;111215;1;jeudi;5;0;30.0;1.0;2.0
8531;111215;1;jeudi;6;0;;;
8568;111223;1;mardi;1;0;60.0;1.0;1.0
8569;111223;1;mardi;2;1;;;
8570;111223;1;mardi;3;0;45.0;1.0;1.0
8571;111223;1;mardi;4;1;;;
8572;111223;1;mardi;5;0;;1.0;1.0
8573;111223;1;mardi;6;1;;;
8610;111225;1;jeudi;1;0;30.0;1.0;2.0
8611;111225;1;jeudi;2;1;;;
8612;111225;1;jeudi;3;0;45.0;1.0;2.0
8613;111225;1;jeudi;4;0;;;
8614;111225;1;jeudi;5;0;45.0;4.0;2.0
8615;111225;1;jeudi;6;1;;;
8652;111229;1;jeudi;1;0;;1.0;1.0
8653;111229;1;jeudi;2;0;;;
8654;111229;1;jeudi;3;0;15.0;1.0;1.0
8655;111229;1;jeudi;4;0;;;
8656;111229;1;jeudi;5;0;30.0;1.0;2.0
8657;111229;1;jeudi;6;0;;;
8694;111230;1;jeudi;1;0;30.0;1.0;1.0
8695;111230;1;jeudi;2;1;;;
8696;111230;1;jeudi;3;0;60.0;1.0;2.0
8697;111230;1;jeudi;4;0;;;
8698;111230;1;jeudi;5;0;30.0;1.0;2.0
8699;111230;1;jeudi;6;1;;;
8736;111236;1;jeudi;1;0;10.0;1.0;2.0
8737;111236;1;jeudi;2;0;;;
8738;111236;1;jeudi;3;0;60.0;2.0;4.0
8739;111236;1;jeudi;4;0;;;
8740;111236;1;jeudi;5;0;30.0;1.0;2.0
8741;111236;1;jeudi;6;1;;;
8778;111238;1;vendredi;1;0;5.0;1.0;1.0
8779;111238;1;vendredi;2;1;;;
8780;111238;1;vendredi;3;0;90.0;1.0;3.0
8781;111238;1;vendredi;4;1;;;
8782;111238;1;vendredi;5;0;30.0;1.0;1.0
8783;111238;1;vendredi;6;1;;;
8820;111239;1;vendredi;1;0;15.0;1.0;1.0
8821;111239;1;vendredi;2;0;;;
8822;111239;1;vendredi;3;0;45.0;1.0;1.0
8823;111239;1;vendredi;4;1;;;
8824;111239;1;vendredi;5;0;30.0;1.0;1.0
8825;111239;1;vendredi;6;0;;;
8862;111247;1;vendredi;1;0;30.0;1.0;2.0
8863;111247;1;vendredi;2;0;;;
8864;111247;1;vendredi;3;0;30.0;1.0;2.0
8865;111247;1;vendredi;4;1;;;
8866;111247;1;vendredi;5;0;30.0;1.0;2.0
8867;111247;1;vendredi;6;0;;;
8904;111253;1;samedi;1;1;;;
8905;111253;1;samedi;2;0;;;
8906;111253;1;samedi;3;0;60.0;1.0;2.0
8907;111253;1;samedi;4;0;;;
8908;111253;1;samedi;5;0;60.0;1.0;2.0
8909;111253;1;samedi;6;0;;;
8946;111258;1;mardi;1;0;30.0;1.0;1.0
8947;111258;1;mardi;2;1;;;
8948;111258;1;mardi;3;0;15.0;6.0;1.0
8949;111258;1;mardi;4;0;;;
8950;111258;1;mardi;5;0;45.0;3.0;2.0
8951;111258;1;mardi;6;0;;;
8988;111260;1;jeudi;1;0;30.0;3.0;3.0
8989;111260;1;jeudi;2;1;;;
