;nomen;nojour;nomjour;tyrep;temrep;duree;lieu;avecqui
8406;111201;2;jeudi;1;0;15.0;1.0;1.0
8407;111201;2;jeudi;2;0;;;
8408;111201;2;jeudi;3;0;40.0;1.0;2.0
8409;111201;2;jeudi;4;1;;;
8410;111201;2;jeudi;5;0;45.0;1.0;2.0
8411;111201;2;jeudi;6;1;;;
8448;111207;2;jeudi;1;0;30.0;1.0;1.0
8449;111207;2;jeudi;2;0;;;
8450;111207;2;jeudi;3;0;30.0;1.0;1.0
8451;111207;2;jeudi;4;1;;;
8452;111207;2;jeudi;5;0;30.0;1.0;1.0
8453;111207;2;jeudi;6;1;;;
8490;111209;2;vendredi;1;0;45.0;0.0;2.0
8491;111209;2;vendredi;2;1;;;
8492;111209;2;vendredi;3;0;60.0;5.0;3.0
8493;111209;2;vendredi;4;1;;;
8494;111209;2;vendredi;5;0;120.0;0.0;2.0
8495;111209;2;vendredi;6;1;;;
8532;111215;2;vendredi;1;0;15.0;1.0;2.0
8533;111215;2;vendredi;2;0;;;
8534;111215;2;vendredi;3;0;30.0;6.0;4.0
8535;111215;2;vendredi;4;0;;;
8536;111215;2;vendredi;5;0;30.0;1.0;2.0
8537;111215;2;vendredi;6;0;;;
8574;111223;2;mercredi;1;0;30.0;1.0;1.0
8575;111223;2;mercredi;2;1;;;
8576;111223;2;mercredi;3;0;60.0;1.0;1.0
8577;111223;2;mercredi;4;1;;;
8578;111223;2;mercredi;5;0;30.0;1.0;1.0
8579;111223;2;mercredi;6;1;;;
8616;111225;2;vendredi;1;0;30.0;1.0;2.0
8617;111225;2;vendredi;2;0;;;
8618;111225;2;vendredi;3;0;45.0;1.0;2.0
8619;111225;2;vendredi;4;0;;;
8620;111225;2;vendredi;5;0;30.0;1.0;2.0
8621;111225;2;vendredi;6;1;;;
8658;111229;2;vendredi;1;0;;1.0;1.0
8659;111229;2;vendredi;2;0;;;
8660;111229;2;vendredi;3;0;15.0;1.0;1.0
8661;111229;2;vendredi;4;0;;;
8662;111229;2;vendredi;5;0;45.0;1.0;2.0
8663;111229;2;vendredi;6;0;;;
8700;111230;2;vendredi;1;0;30.0;1.0;1.0
8701;111230;2;vendredi;2;1;;;
8702;111230;2;vendredi;3;0;60.0;1.0;2.0
8703;111230;2;vendredi;4;0;;;
8704;111230;2;vendredi;5;0;40.0;1.0;2.0
8705;111230;2;vendredi;6;1;;;
8742;111236;2;vendredi;1;0;5.0;1.0;1.0
8743;111236;2;vendredi;2;0;;;
8744;111236;2;vendredi;3;0;90.0;5.0;3.0
8745;111236;2;vendredi;4;1;;;
8746;111236;2;vendredi;5;0;15.0;1.0;1.0
8747;111236;2;vendredi;6;1;;;
8784;111238;2;samedi;1;0;2.0;1.0;1.0
8785;111238;2;samedi;2;1;;;
8786;111238;2;samedi;3;0;45.0;1.0;1.0
8787;111238;2;samedi;4;1;;;
8788;111238;2;samedi;5;0;60.0;1.0;2.0
8789;111238;2;samedi;6;1;;;
8826;111239;2;samedi;1;0;20.0;1.0;1.0
8827;111239;2;samedi;2;0;;;
8828;111239;2;samedi;3;0;40.0;1.0;1.0
8829;111239;2;samedi;4;0;;;
8830;111239;2;samedi;5;0;120.0;1.0;2.0
8831;111239;2;samedi;6;0;;;
8868;111247;2;samedi;1;0;15.0;1.0;2.0
8869;111247;2;samedi;2;0;;;
