;nomen;nojour;nomjour;tyrep;temrep;duree;lieu;avecqui
27936;112885;2;lundi;1;0;30.0;1.0;1.0
27937;112885;2;lundi;2;1;;;
27938;112885;2;lundi;3;0;30.0;1.0;1.0
27939;112885;2;lundi;4;0;;;
27940;112885;2;lundi;5;0;45.0;1.0;1.0
27941;112885;2;lundi;6;0;;;
27978;112888;2;lundi;1;0;15.0;1.0;2.0
27979;112888;2;lundi;2;0;;;
27980;112888;2;lundi;3;0;30.0;1.0;2.0
27981;112888;2;lundi;4;0;;;
27982;112888;2;lundi;5;0;30.0;1.0;2.0
27983;112888;2;lundi;6;0;;;
28020;112898;2;mercredi;1;0;10.0;1.0;1.0
28021;112898;2;mercredi;2;1;;;
28022;112898;2;mercredi;3;0;60.0;6.0;3.0
28023;112898;2;mercredi;4;0;;;
28024;112898;2;mercredi;5;1;;;
28025;112898;2;mercredi;6;0;;;
28062;112900;2;dimanche;1;0;10.0;1.0;2.0
28063;112900;2;dimanche;2;1;;;
28064;112900;2;dimanche;3;0;90.0;3.0;3.0
28065;112900;2;dimanche;4;1;;;
28066;112900;2;dimanche;5;0;15.0;1.0;2.0
28067;112900;2;dimanche;6;1;;;
28104;112902;2;mardi;1;0;15.0;1.0;1.0
28105;112902;2;mardi;2;1;;;
28106;112902;2;mardi;3;0;50.0;1.0;2.0
28107;112902;2;mardi;4;0;;;
28108;112902;2;mardi;5;0;45.0;1.0;2.0
28109;112902;2;mardi;6;0;;;
28146;112904;2;mercredi;1;0;;1.0;1.0
28147;112904;2;mercredi;2;0;;;
28148;112904;2;mercredi;3;0;20.0;1.0;2.0
28149;112904;2;mercredi;4;0;;;
28150;112904;2;mercredi;5;0;35.0;1.0;2.0
28151;112904;2;mercredi;6;1;;;
28188;112907;2;vendredi;1;0;15.0;1.0;2.0
28189;112907;2;vendredi;2;0;;;
28190;112907;2;vendredi;3;0;30.0;1.0;2.0
28191;112907;2;vendredi;4;0;;;
28192;112907;2;vendredi;5;0;30.0;1.0;2.0
28193;112907;2;vendredi;6;0;;;
28230;112908;2;jeudi;1;0;10.0;1.0;1.0
28231;112908;2;jeudi;2;1;;;
28232;112908;2;jeudi;3;0;20.0;1.0;2.0
28233;112908;2;jeudi;4;0;;;
28234;112908;2;jeudi;5;0;30.0;1.0;2.0
28235;112908;2;jeudi;6;1;;;
28272;112909;2;jeudi;1;0;20.0;1.0;1.0
28273;112909;2;jeudi;2;0;;;
28274;112909;2;jeudi;3;0;20.0;1.0;1.0
28275;112909;2;jeudi;4;0;;;
28276;112909;2;jeudi;5;0;15.0;1.0;1.0
28277;112909;2;jeudi;6;0;;;
28314;112923;2;jeudi;1;0;15.0;1.0;1.0
28315;112923;2;jeudi;2;0;;;
28316;112923;2;jeudi;3;0;30.0;1.0;3.0
28317;112923;2;jeudi;4;1;;;
28318;112923;2;jeudi;5;0;20.0;1.0;1.0
28319;112923;2;jeudi;6;1;;;
38478;114850;2;lundi;1;0;20.0;1.0;2.0
38479;114850;2;lundi;2;0;;;
38480;114850;2;lundi;3;0;90.0;1.0;2.0
38481;114850;2;lundi;4;0;;;
38482;114850;2;lundi;5;0;30.0;1.0;2.0
38483;114850;2;lundi;6;1;;;
41334;115168;2;vendredi;1;0;5.0;1.0;1.0
41335;115168;2;vendredi;2;0;;;
41336;115168;2;vendredi;3;0;20.0;1.0;2.0
41337;115168;2;vendredi;4;0;;;
41338;115168;2;vendredi;5;0;30.0;1.0;2.0
41339;115168;2;vendredi;6;0;;;
57294;116602;2;samedi;1;0;15.0;1.0;1.0
57295;116602;2;samedi;2;1;;;
57296;116602;2;samedi;3;0;30.0;1.0;2.0
57297;116602;2;samedi;4;1;;;
57298;116602;2;samedi;5;0;30.0;1.0;2.0
57299;116602;2;samedi;6;1;;;
60780;116947;2;vendredi;1;0;30.0;1.0;1.0
60781;116947;2;vendredi;2;1;;;
60782;116947;2;vendredi;3;1;;;
60783;116947;2;vendredi;4;0;;;
60784;116947;2;vendredi;5;0;30.0;1.0;2.0
60785;116947;2;vendredi;6;1;;;
62922;117180;2;lundi;1;1;;;
62923;117180;2;lundi;2;0;;;
62924;117180;2;lundi;3;0;15.0;6.0;4.0
62925;117180;2;lundi;4;1;;;
62926;117180;2;lundi;5;0;30.0;3.0;2.0
62927;117180;2;lundi;6;0;;;
66744;134100;2;samedi;1;0;15.0;1.0;1.0
66745;134100;2;samedi;2;1;;;
66746;134100;2;samedi;3;0;45.0;3.0;3.0
66747;134100;2;samedi;4;1;;;
66748;134100;2;samedi;5;0;30.0;3.0;3.0
66749;134100;2;samedi;6;1;;;
71952;170396;2;mercredi;1;0;15.0;1.0;1.0
71953;170396;2;mercredi;2;1;;;
71954;170396;2;mercredi;3;0;30.0;1.0;2.0
71955;170396;2;mercredi;4;1;;;
71956;170396;2;mercredi;5;0;30.0;1.0;2.0
71957;170396;2;mercredi;6;1;;;
75522;170847;2;lundi;1;0;;1.0;1.0
75523;170847;2;lundi;2;1;;;
75524;170847;2;lundi;3;0;30.0;1.0;2.0
75525;170847;2;lundi;4;1;;;
75526;170847;2;lundi;5;0;30.0;1.0;2.0
75527;170847;2;lundi;6;1;;;
78252;171102;2;mercredi;1;0;15.0;1.0;1.0
78253;171102;2;mercredi;2;0;;;
78254;171102;2;mercredi;3;0;45.0;1.0;2.0
78255;171102;2;mercredi;4;1;;;
78256;171102;2;mercredi;5;0;45.0;1.0;2.0
78257;171102;2;mercredi;6;0;;;
80226;171278;2;samedi;1;0;30.0;1.0;1.0
80227;171278;2;samedi;2;1;;;
80228;171278;2;samedi;3;0;40.0;1.0;1.0
80229;171278;2;samedi;4;0;;;
80230;171278;2;samedi;5;0;45.0;1.0;2.0
80231;171278;2;samedi;6;0;;;
80730;171303;2;vendredi;1;0;30.0;1.0;1.0
80731;171303;2;vendredi;2;1;;;
80732;171303;2;vendredi;3;0;30.0;1.0;1.0
80733;171303;2;vendredi;4;1;;;
80734;171303;2;vendredi;5;0;30.0;1.0;1.0
80735;171303;2;vendredi;6;1;;;
93288;172405;2;mercredi;1;0;45.0;5.0;2.0
93289;172405;2;mercredi;2;1;;;
93290;172405;2;mercredi;3;0;50.0;5.0;2.0
93291;172405;2;mercredi;4;0;;;
93292;172405;2;mercredi;5;0;45.0;5.0;2.0
93293;172405;2;mercredi;6;1;;;
96984;172736;2;mardi;1;0;10.0;1.0;1.0
96985;172736;2;mardi;2;1;;;
96986;172736;2;mardi;3;0;25.0;3.0;2.0
96987;172736;2;mardi;4;0;;;
96988;172736;2;mardi;5;0;45.0;1.0;2.0
96989;172736;2;mardi;6;1;;;
102738;173376;2;vendredi;1;0;20.0;1.0;1.0
102739;173376;2;vendredi;2;0;;;
102740;173376;2;vendredi;3;0;25.0;2.0;4.0
102741;173376;2;vendredi;4;0;;;
102742;173376;2;vendredi;5;0;30.0;3.0;2.0
102743;173376;2;vendredi;6;1;;;
104754;173645;2;samedi;1;0;50.0;1.0;2.0
104755;173645;2;samedi;2;0;;;
104756;173645;2;samedi;3;0;50.0;0.0;2.0
104757;173645;2;samedi;4;0;;;
104758;173645;2;samedi;5;0;35.0;0.0;2.0
104759;173645;2;samedi;6;1;;;
105426;173746;2;mardi;1;0;10.0;1.0;1.0
105427;173746;2;mardi;2;0;;;
105428;173746;2;mardi;3;0;45.0;1.0;2.0
105429;173746;2;mardi;4;0;;;
105430;173746;2;mardi;5;0;30.0;1.0;1.0
105431;173746;2;mardi;6;1;;;
109794;193938;2;dimanche;1;0;20.0;1.0;1.0
109795;193938;2;dimanche;2;1;;;
109796;193938;2;dimanche;3;0;45.0;3.0;2.0
109797;193938;2;dimanche;4;0;;;
109798;193938;2;dimanche;5;0;30.0;1.0;1.0
109799;193938;2;dimanche;6;0;;;
123486;241143;2;dimanche;1;1;;;
123487;241143;2;dimanche;2;0;;;
123488;241143;2;dimanche;3;0;30.0;0.0;2.0
123489;241143;2;dimanche;4;1;;;
123490;241143;2;dimanche;5;0;30.0;1.0;2.0
123491;241143;2;dimanche;6;1;;;
123528;241146;2;jeudi;1;0;10.0;1.0;1.0
123529;241146;2;jeudi;2;1;;;
123530;241146;2;jeudi;3;1;;;
123531;241146;2;jeudi;4;0;;;
123532;241146;2;jeudi;5;0;10.0;1.0;2.0
123533;241146;2;jeudi;6;1;;;
123570;241147;2;lundi;1;0;15.0;1.0;1.0
123571;241147;2;lundi;2;1;;;
123572;241147;2;lundi;3;0;60.0;5.0;2.0
123573;241147;2;lundi;4;0;;;
123574;241147;2;lundi;5;0;25.0;1.0;2.0
123575;241147;2;lundi;6;1;;;
123738;241163;2;jeudi;1;1;;;
123739;241163;2;jeudi;2;0;;;
123740;241163;2;jeudi;3;0;20.0;2.0;3.0
123741;241163;2;jeudi;4;0;;;
123742;241163;2;jeudi;5;0;60.0;1.0;2.0
123743;241163;2;jeudi;6;0;;;
124998;241265;2;vendredi;1;0;30.0;1.0;2.0
124999;241265;2;vendredi;2;1;;;
125000;241265;2;vendredi;3;0;40.0;1.0;2.0
125001;241265;2;vendredi;4;0;;;
125002;241265;2;vendredi;5;0;30.0;1.0;2.0
125003;241265;2;vendredi;6;0;;;
125040;241267;2;jeudi;1;0;10.0;0.0;1.0
125041;241267;2;jeudi;2;1;;;
125042;241267;2;jeudi;3;0;45.0;0.0;2.0
125043;241267;2;jeudi;4;0;;;
125044;241267;2;jeudi;5;0;;0.0;9.0
125045;241267;2;jeudi;6;1;;;
125082;241272;2;mercredi;1;0;40.0;1.0;2.0
125083;241272;2;mercredi;2;1;;;
125084;241272;2;mercredi;3;0;45.0;1.0;2.0
125085;241272;2;mercredi;4;0;;;
125086;241272;2;mercredi;5;0;35.0;1.0;1.0
125087;241272;2;mercredi;6;1;;;
132936;242663;2;mardi;1;0;25.0;1.0;2.0
132937;242663;2;mardi;2;0;;;
132938;242663;2;mardi;3;0;15.0;2.0;3.0
132939;242663;2;mardi;4;0;;;
132940;242663;2;mardi;5;0;30.0;1.0;2.0
132941;242663;2;mardi;6;0;;;
135876;242951;2;lundi;1;0;2.0;1.0;1.0
135877;242951;2;lundi;2;0;;;
135878;242951;2;lundi;3;0;20.0;2.0;3.0
135879;242951;2;lundi;4;0;;;
135880;242951;2;lundi;5;0;60.0;1.0;2.0
135881;242951;2;lundi;6;1;;;
136254;243002;2;dimanche;1;0;15.0;1.0;2.0
136255;243002;2;dimanche;2;1;;;
136256;243002;2;dimanche;3;0;30.0;6.0;4.0
136257;243002;2;dimanche;4;0;;;
136258;243002;2;dimanche;5;0;45.0;6.0;4.0
136259;243002;2;dimanche;6;1;;;
136758;243052;2;mercredi;1;0;10.0;1.0;2.0
136759;243052;2;mercredi;2;1;;;
136760;243052;2;mercredi;3;0;30.0;1.0;2.0
136761;243052;2;mercredi;4;1;;;
136762;243052;2;mercredi;5;0;30.0;1.0;2.0
136763;243052;2;mercredi;6;1;;;
140958;243415;2;vendredi;1;0;20.0;1.0;1.0
140959;243415;2;vendredi;2;1;;;
140960;243415;2;vendredi;3;0;45.0;2.0;3.0
140961;243415;2;vendredi;4;1;;;
140962;243415;2;vendredi;5;0;15.0;1.0;2.0
140963;243415;2;vendredi;6;0;;;
163722;246686;2;mardi;1;0;10.0;1.0;2.0
163723;246686;2;mardi;2;1;;;
163724;246686;2;mardi;3;0;30.0;1.0;2.0
163725;246686;2;mardi;4;0;;;
163726;246686;2;mardi;5;0;20.0;4.0;2.0
163727;246686;2;mardi;6;1;;;
163764;246687;2;mardi;1;0;30.0;1.0;2.0
163765;246687;2;mardi;2;1;;;
163766;246687;2;mardi;3;0;40.0;1.0;2.0
163767;246687;2;mardi;4;0;;;
163768;246687;2;mardi;5;0;35.0;1.0;2.0
163769;246687;2;mardi;6;1;;;
163806;246689;2;lundi;1;0;30.0;1.0;2.0
163807;246689;2;lundi;2;1;;;
163808;246689;2;lundi;3;0;30.0;2.0;3.0
163809;246689;2;lundi;4;0;;;
163810;246689;2;lundi;5;0;40.0;1.0;2.0
163811;246689;2;lundi;6;1;;;
163848;246691;2;samedi;1;0;15.0;1.0;1.0
163849;246691;2;samedi;2;1;;;
163850;246691;2;samedi;3;0;45.0;1.0;2.0
163851;246691;2;samedi;4;0;;;
163852;246691;2;samedi;5;0;30.0;1.0;2.0
163853;246691;2;samedi;6;1;;;
163890;246694;2;vendredi;1;0;10.0;1.0;1.0
163891;246694;2;vendredi;2;0;;;
163892;246694;2;vendredi;3;0;15.0;1.0;2.0
163893;246694;2;vendredi;4;0;;;
163894;246694;2;vendredi;5;0;15.0;1.0;2.0
163895;246694;2;vendredi;6;1;;;
