;nomen;nojour;nomjour;tyrep;temrep;duree;lieu;avecqui
27942;112885;3;mardi;1;0;30.0;1.0;1.0
27943;112885;3;mardi;2;1;;;
27944;112885;3;mardi;3;0;30.0;1.0;1.0
27945;112885;3;mardi;4;0;;;
27946;112885;3;mardi;5;0;45.0;1.0;1.0
27947;112885;3;mardi;6;0;;;
27984;112888;3;mardi;1;0;15.0;1.0;1.0
27985;112888;3;mardi;2;1;;;
27986;112888;3;mardi;3;0;30.0;1.0;2.0
27987;112888;3;mardi;4;0;;;
27988;112888;3;mardi;5;0;30.0;1.0;2.0
27989;112888;3;mardi;6;0;;;
28026;112898;3;jeudi;1;0;20.0;1.0;1.0
28027;112898;3;jeudi;2;1;;;
28028;112898;3;jeudi;3;0;20.0;1.0;1.0
28029;112898;3;jeudi;4;1;;;
28030;112898;3;jeudi;5;0;45.0;5.0;3.0
28031;112898;3;jeudi;6;0;;;
28068;112900;3;lundi;1;0;20.0;1.0;2.0
28069;112900;3;lundi;2;1;;;
28070;112900;3;lundi;3;0;45.0;1.0;2.0
28071;112900;3;lundi;4;0;;;
28072;112900;3;lundi;5;0;30.0;1.0;2.0
28073;112900;3;lundi;6;0;;;
28110;112902;3;mercredi;1;0;15.0;1.0;1.0
28111;112902;3;mercredi;2;1;;;
28112;112902;3;mercredi;3;0;45.0;1.0;2.0
28113;112902;3;mercredi;4;0;;;
28114;112902;3;mercredi;5;0;45.0;1.0;2.0
28115;112902;3;mercredi;6;1;;;
28152;112904;3;jeudi;1;0;30.0;2.0;1.0
28153;112904;3;jeudi;2;0;;;
28154;112904;3;jeudi;3;0;20.0;1.0;2.0
28155;112904;3;jeudi;4;0;;;
28156;112904;3;jeudi;5;0;35.0;1.0;2.0
28157;112904;3;jeudi;6;1;;;
28194;112907;3;samedi;1;0;30.0;1.0;2.0
28195;112907;3;samedi;2;1;;;
28196;112907;3;samedi;3;0;60.0;5.0;2.0
28197;112907;3;samedi;4;0;;;
28198;112907;3;samedi;5;0;30.0;1.0;2.0
28199;112907;3;samedi;6;0;;;
28236;112908;3;vendredi;1;0;10.0;1.0;1.0
