;nomen;nojour;nomjour;tyrep;temrep;duree;lieu;avecqui
27966;112885;7;samedi;1;0;30.0;1.0;1.0
27967;112885;7;samedi;2;1;;;
27968;112885;7;samedi;3;0;30.0;1.0;1.0
27969;112885;7;samedi;4;0;;;
27970;112885;7;samedi;5;0;45.0;1.0;1.0
27971;112885;7;samedi;6;0;;;
28008;112888;7;samedi;1;0;15.0;1.0;2.0
28009;112888;7;samedi;2;0;;;
28010;112888;7;samedi;3;0;35.0;1.0;2.0
28011;112888;7;samedi;4;0;;;
28012;112888;7;samedi;5;0;300.0;3.0;3.0
28013;112888;7;samedi;6;0;;;
28050;112898;7;lundi;1;0;15.0;1.0;1.0
28051;112898;7;lundi;2;0;;;
28052;112898;7;lundi;3;1;;;
28053;112898;7;lundi;4;0;;;
28054;112898;7;lundi;5;0;30.0;1.0;1.0
28055;112898;7;lundi;6;0;;;
28092;112900;7;vendredi;1;0;;1.0;2.0
28093;112900;7;vendredi;2;0;;;
28094;112900;7;vendredi;3;0;;1.0;9.0
28095;112900;7;vendredi;4;0;;;
28096;112900;7;vendredi;5;0;30.0;1.0;2.0
28097;112900;7;vendredi;6;0;;;
28134;112902;7;dimanche;1;0;15.0;1.0;2.0
28135;112902;7;dimanche;2;1;;;
28136;112902;7;dimanche;3;0;90.0;1.0;2.0
28137;112902;7;dimanche;4;0;;;
28138;112902;7;dimanche;5;0;45.0;1.0;2.0
28139;112902;7;dimanche;6;1;;;
28176;112904;7;lundi;1;0;15.0;2.0;1.0
28177;112904;7;lundi;2;0;;;
28178;112904;7;lundi;3;0;30.0;1.0;2.0
28179;112904;7;lundi;4;0;;;
28180;112904;7;lundi;5;0;30.0;1.0;2.0
28181;112904;7;lundi;6;1;;;
28218;112907;7;mercredi;1;0;30.0;1.0;2.0
28219;112907;7;mercredi;2;0;;;
28220;112907;7;mercredi;3;0;30.0;1.0;2.0
28221;112907;7;mercredi;4;0;;;
28222;112907;7;mercredi;5;0;30.0;1.0;2.0
28223;112907;7;mercredi;6;0;;;
28260;112908;7;mardi;1;0;10.0;1.0;1.0
28261;112908;7;mardi;2;1;;;
28262;112908;7;mardi;3;0;20.0;1.0;2.0
28263;112908;7;mardi;4;1;;;
