;nomen;nojour;nomjour;tyrep;temrep;duree;lieu;avecqui
27954;112885;5;jeudi;1;0;30.0;1.0;1.0
27955;112885;5;jeudi;2;1;;;
27956;112885;5;jeudi;3;0;30.0;1.0;1.0
27957;112885;5;jeudi;4;0;;;
27958;112885;5;jeudi;5;0;45.0;1.0;1.0
27959;112885;5;jeudi;6;0;;;
27996;112888;5;jeudi;1;0;15.0;1.0;1.0
27997;112888;5;jeudi;2;1;;;
27998;112888;5;jeudi;3;0;30.0;1.0;2.0
27999;112888;5;jeudi;4;0;;;
28000;112888;5;jeudi;5;0;45.0;1.0;2.0
28001;112888;5;jeudi;6;0;;;
28038;112898;5;samedi;1;0;5.0;1.0;1.0
28039;112898;5;samedi;2;0;;;
28040;112898;5;samedi;3;1;;;
28041;112898;5;samedi;4;0;;;
28042;112898;5;samedi;5;0;15.0;1.0;1.0
28043;112898;5;samedi;6;0;;;
28080;112900;5;mercredi;1;0;15.0;1.0;2.0
28081;112900;5;mercredi;2;1;;;
28082;112900;5;mercredi;3;0;105.0;5.0;3.0
28083;112900;5;mercredi;4;0;;;
28084;112900;5;mercredi;5;0;30.0;1.0;2.0
28085;112900;5;mercredi;6;0;;;
28122;112902;5;vendredi;1;0;30.0;1.0;2.0
28123;112902;5;vendredi;2;0;;;
28124;112902;5;vendredi;3;0;60.0;1.0;2.0
28125;112902;5;vendredi;4;0;;;
28126;112902;5;vendredi;5;0;45.0;1.0;2.0
28127;112902;5;vendredi;6;1;;;
28164;112904;5;samedi;1;0;;2.0;1.0
28165;112904;5;samedi;2;0;;;
28166;112904;5;samedi;3;0;20.0;1.0;2.0
28167;112904;5;samedi;4;0;;;
28168;112904;5;samedi;5;0;210.0;3.0;3.0
28169;112904;5;samedi;6;1;;;
28206;112907;5;lundi;1;0;30.0;1.0;2.0
28207;112907;5;lundi;2;1;;;
28208;112907;5;lundi;3;0;30.0;1.0;2.0
28209;112907;5;lundi;4;0;;;
28210;112907;5;lundi;5;0;30.0;1.0;2.0
28211;112907;5;lundi;6;0;;;
28248;112908;5;dimanche;1;0;15.0;1.0;1.0
28249;112908;5;dimanche;2;1;;;
28250;112908;5;dimanche;3;0;20.0;1.0;2.0
28251;112908;5;dimanche;4;0;;;
28252;112908;5;dimanche;5;0;30.0;1.0;2.0
28253;112908;5;dimanche;6;1;;;
28290;112909;5;dimanche;1;0;20.0;1.0;1.0
28291;112909;5;dimanche;2;0;;;
28292;112909;5;dimanche;3;0;30.0;1.0;1.0
28293;112909;5;dimanche;4;0;;;
28294;112909;5;dimanche;5;0;20.0;1.0;2.0
28295;112909;5;dimanche;6;0;;;
28332;112923;5;dimanche;1;1;;;
28333;112923;5;dimanche;2;1;;;
28334;112923;5;dimanche;3;0;30.0;1.0;1.0
28335;112923;5;dimanche;4;0;;;
28336;112923;5;dimanche;5;0;20.0;1.0;1.0
28337;112923;5;dimanche;6;1;;;
38496;114850;5;jeudi;1;0;20.0;1.0;2.0
38497;114850;5;jeudi;2;1;;;
38498;114850;5;jeudi;3;0;40.0;1.0;2.0
38499;114850;5;jeudi;4;0;;;
38500;114850;5;jeudi;5;0;40.0;1.0;2.0
38501;114850;5;jeudi;6;0;;;
41352;115168;5;lundi;1;0;10.0;1.0;1.0
41353;115168;5;lundi;2;0;;;
41354;115168;5;lundi;3;0;30.0;1.0;2.0
41355;115168;5;lundi;4;0;;;
41356;115168;5;lundi;5;0;30.0;1.0;2.0
41357;115168;5;lundi;6;0;;;
57312;116602;5;mardi;1;0;15.0;1.0;1.0
57313;116602;5;mardi;2;0;;;
57314;116602;5;mardi;3;0;30.0;1.0;2.0
57315;116602;5;mardi;4;0;;;
57316;116602;5;mardi;5;0;20.0;1.0;2.0
57317;116602;5;mardi;6;1;;;
60798;116947;5;lundi;1;9;;;
60799;116947;5;lundi;2;9;;;
60800;116947;5;lundi;3;9;;;
60801;116947;5;lundi;4;9;;;
60802;116947;5;lundi;5;9;;;
60803;116947;5;lundi;6;9;;;
