;nomen;nojour;nomjour;tyrep;temrep;duree;lieu;avecqui
27948;112885;4;mercredi;1;0;30.0;1.0;1.0
27949;112885;4;mercredi;2;1;;;
27950;112885;4;mercredi;3;0;30.0;1.0;1.0
27951;112885;4;mercredi;4;0;;;
27952;112885;4;mercredi;5;0;45.0;1.0;1.0
27953;112885;4;mercredi;6;1;;;
27990;112888;4;mercredi;1;0;15.0;1.0;1.0
27991;112888;4;mercredi;2;0;;;
27992;112888;4;mercredi;3;0;30.0;1.0;2.0
27993;112888;4;mercredi;4;0;;;
27994;112888;4;mercredi;5;0;30.0;1.0;2.0
27995;112888;4;mercredi;6;0;;;
28032;112898;4;vendredi;1;0;15.0;1.0;1.0
28033;112898;4;vendredi;2;1;;;
28034;112898;4;vendredi;3;0;30.0;5.0;3.0
28035;112898;4;vendredi;4;0;;;
28036;112898;4;vendredi;5;0;;1.0;1.0
28037;112898;4;vendredi;6;0;;;
28074;112900;4;mardi;1;0;15.0;1.0;2.0
28075;112900;4;mardi;2;1;;;
28076;112900;4;mardi;3;0;30.0;1.0;2.0
28077;112900;4;mardi;4;0;;;
28078;112900;4;mardi;5;0;30.0;1.0;2.0
28079;112900;4;mardi;6;1;;;
28116;112902;4;jeudi;1;0;20.0;1.0;2.0
28117;112902;4;jeudi;2;1;;;
28118;112902;4;jeudi;3;0;60.0;1.0;2.0
28119;112902;4;jeudi;4;0;;;
28120;112902;4;jeudi;5;0;45.0;1.0;2.0
28121;112902;4;jeudi;6;1;;;
28158;112904;4;vendredi;1;0;30.0;2.0;1.0
28159;112904;4;vendredi;2;1;;;
28160;112904;4;vendredi;3;0;45.0;2.0;2.0
28161;112904;4;vendredi;4;0;;;
28162;112904;4;vendredi;5;1;;;
28163;112904;4;vendredi;6;1;;;
28200;112907;4;dimanche;1;0;30.0;1.0;2.0
28201;112907;4;dimanche;2;0;;;
28202;112907;4;dimanche;3;0;30.0;1.0;2.0
28203;112907;4;dimanche;4;0;;;
28204;112907;4;dimanche;5;0;30.0;1.0;2.0
28205;112907;4;dimanche;6;0;;;
28242;112908;4;samedi;1;0;15.0;1.0;1.0
28243;112908;4;samedi;2;1;;;
28244;112908;4;samedi;3;0;20.0;1.0;2.0
28245;112908;4;samedi;4;0;;;
