;nomen;nojour;nomjour;tyrep;temrep;duree;lieu;avecqui
20586;112282;2;mardi;1;0;10.0;1.0;1.0
20587;112282;2;mardi;2;1;;;
20588;112282;2;mardi;3;0;20.0;1.0;1.0
20589;112282;2;mardi;4;1;;;
20590;112282;2;mardi;5;0;15.0;1.0;1.0
20591;112282;2;mardi;6;1;;;
20628;112283;2;mercredi;1;0;10.0;1.0;2.0
20629;112283;2;mercredi;2;0;;;
20630;112283;2;mercredi;3;0;60.0;6.0;4.0
20631;112283;2;mercredi;4;0;;;
20632;112283;2;mercredi;5;0;30.0;2.0;4.0
20633;112283;2;mercredi;6;1;;;
20670;112286;2;mardi;1;0;15.0;1.0;2.0
20671;112286;2;mardi;2;0;;;
20672;112286;2;mardi;3;0;60.0;1.0;2.0
20673;112286;2;mardi;4;1;;;
20674;112286;2;mardi;5;0;60.0;1.0;2.0
20675;112286;2;mardi;6;1;;;
20712;112288;2;mardi;1;0;15.0;1.0;2.0
20713;112288;2;mardi;2;1;;;
20714;112288;2;mardi;3;0;30.0;1.0;2.0
20715;112288;2;mardi;4;1;;;
20716;112288;2;mardi;5;0;60.0;1.0;2.0
20717;112288;2;mardi;6;1;;;
20754;112294;2;jeudi;1;0;30.0;1.0;1.0
20755;112294;2;jeudi;2;1;;;
20756;112294;2;jeudi;3;0;30.0;1.0;1.0
20757;112294;2;jeudi;4;1;;;
20758;112294;2;jeudi;5;0;30.0;1.0;2.0
20759;112294;2;jeudi;6;1;;;
20796;112303;2;dimanche;1;0;15.0;1.0;2.0
20797;112303;2;dimanche;2;1;;;
20798;112303;2;dimanche;3;0;75.0;1.0;2.0
20799;112303;2;dimanche;4;0;;;
20800;112303;2;dimanche;5;0;60.0;1.0;2.0
20801;112303;2;dimanche;6;1;;;
20838;112304;2;jeudi;1;0;10.0;1.0;2.0
20839;112304;2;jeudi;2;0;;;
20840;112304;2;jeudi;3;0;45.0;6.0;4.0
20841;112304;2;jeudi;4;0;;;
20842;112304;2;jeudi;5;0;30.0;1.0;2.0
20843;112304;2;jeudi;6;0;;;
20880;112306;2;samedi;1;0;30.0;1.0;2.0
20881;112306;2;samedi;2;1;;;
20882;112306;2;samedi;3;0;40.0;1.0;2.0
20883;112306;2;samedi;4;1;;;
20884;112306;2;samedi;5;0;30.0;1.0;2.0
20885;112306;2;samedi;6;1;;;
20922;112309;2;lundi;1;0;;0.0;9.0
20923;112309;2;lundi;2;1;;;
20924;112309;2;lundi;3;0;30.0;1.0;2.0
20925;112309;2;lundi;4;0;;;
20926;112309;2;lundi;5;0;30.0;0.0;2.0
