;nomen;nojour;nomjour;tyrep;temrep;duree;lieu;avecqui
20604;112282;5;vendredi;1;0;5.0;1.0;1.0
20605;112282;5;vendredi;2;1;;;
20606;112282;5;vendredi;3;0;10.0;1.0;1.0
20607;112282;5;vendredi;4;1;;;
20608;112282;5;vendredi;5;0;10.0;1.0;1.0
20609;112282;5;vendredi;6;1;;;
20646;112283;5;samedi;1;0;15.0;1.0;1.0
20647;112283;5;samedi;2;1;;;
20648;112283;5;samedi;3;0;45.0;6.0;4.0
20649;112283;5;samedi;4;1;;;
20650;112283;5;samedi;5;0;45.0;6.0;4.0
20651;112283;5;samedi;6;1;;;
20688;112286;5;vendredi;1;0;15.0;1.0;2.0
20689;112286;5;vendredi;2;0;;;
20690;112286;5;vendredi;3;0;45.0;1.0;2.0
20691;112286;5;vendredi;4;1;;;
20692;112286;5;vendredi;5;0;45.0;1.0;2.0
20693;112286;5;vendredi;6;1;;;
20730;112288;5;vendredi;1;0;15.0;1.0;2.0
20731;112288;5;vendredi;2;1;;;
20732;112288;5;vendredi;3;0;30.0;1.0;2.0
20733;112288;5;vendredi;4;1;;;
20734;112288;5;vendredi;5;0;60.0;1.0;2.0
20735;112288;5;vendredi;6;1;;;
20772;112294;5;dimanche;1;0;30.0;1.0;2.0
20773;112294;5;dimanche;2;1;;;
20774;112294;5;dimanche;3;0;60.0;1.0;2.0
20775;112294;5;dimanche;4;0;;;
20776;112294;5;dimanche;5;0;60.0;1.0;2.0
20777;112294;5;dimanche;6;1;;;
20814;112303;5;mercredi;1;0;15.0;1.0;1.0
20815;112303;5;mercredi;2;1;;;
20816;112303;5;mercredi;3;0;75.0;1.0;2.0
20817;112303;5;mercredi;4;1;;;
20818;112303;5;mercredi;5;0;60.0;1.0;2.0
20819;112303;5;mercredi;6;1;;;
20856;112304;5;dimanche;1;0;15.0;3.0;2.0
20857;112304;5;dimanche;2;1;;;
20858;112304;5;dimanche;3;0;210.0;3.0;2.0
20859;112304;5;dimanche;4;1;;;
20860;112304;5;dimanche;5;0;50.0;1.0;2.0
20861;112304;5;dimanche;6;1;;;
20898;112306;5;mardi;1;0;20.0;1.0;2.0
20899;112306;5;mardi;2;1;;;
20900;112306;5;mardi;3;0;30.0;1.0;2.0
20901;112306;5;mardi;4;0;;;
20902;112306;5;mardi;5;0;30.0;1.0;2.0
20903;112306;5;mardi;6;1;;;
20940;112309;5;jeudi;1;0;30.0;1.0;2.0
20941;112309;5;jeudi;2;1;;;
20942;112309;5;jeudi;3;0;30.0;1.0;2.0
20943;112309;5;jeudi;4;1;;;
20944;112309;5;jeudi;5;0;30.0;0.0;2.0
20945;112309;5;jeudi;6;1;;;
