;nomen;nojour;nomjour;tyrep;temrep;duree;lieu;avecqui
20616;112282;7;dimanche;1;1;;;
20617;112282;7;dimanche;2;1;;;
20618;112282;7;dimanche;3;1;;;
20619;112282;7;dimanche;4;0;;;
20620;112282;7;dimanche;5;1;;;
20621;112282;7;dimanche;6;1;;;
20658;112283;7;lundi;1;0;15.0;1.0;2.0
20659;112283;7;lundi;2;1;;;
20660;112283;7;lundi;3;0;45.0;1.0;1.0
20661;112283;7;lundi;4;1;;;
20662;112283;7;lundi;5;0;45.0;1.0;2.0
20663;112283;7;lundi;6;1;;;
20700;112286;7;dimanche;1;0;15.0;1.0;2.0
20701;112286;7;dimanche;2;0;;;
20702;112286;7;dimanche;3;0;210.0;3.0;2.0
20703;112286;7;dimanche;4;1;;;
20704;112286;7;dimanche;5;0;90.0;1.0;3.0
20705;112286;7;dimanche;6;1;;;
20742;112288;7;dimanche;1;0;15.0;1.0;1.0
20743;112288;7;dimanche;2;1;;;
20744;112288;7;dimanche;3;0;60.0;1.0;2.0
20745;112288;7;dimanche;4;0;;;
20746;112288;7;dimanche;5;0;60.0;1.0;2.0
20747;112288;7;dimanche;6;1;;;
20784;112294;7;mardi;1;0;30.0;1.0;2.0
20785;112294;7;mardi;2;1;;;
20786;112294;7;mardi;3;0;45.0;1.0;2.0
20787;112294;7;mardi;4;0;;;
20788;112294;7;mardi;5;0;60.0;1.0;2.0
20789;112294;7;mardi;6;1;;;
20826;112303;7;vendredi;1;0;15.0;1.0;1.0
20827;112303;7;vendredi;2;1;;;
20828;112303;7;vendredi;3;0;60.0;1.0;2.0
20829;112303;7;vendredi;4;1;;;
20830;112303;7;vendredi;5;0;;1.0;2.0
20831;112303;7;vendredi;6;1;;;
20868;112304;7;mardi;1;0;10.0;1.0;2.0
20869;112304;7;mardi;2;1;;;
20870;112304;7;mardi;3;0;60.0;1.0;2.0
20871;112304;7;mardi;4;1;;;
20872;112304;7;mardi;5;0;120.0;1.0;2.0
20873;112304;7;mardi;6;1;;;
20910;112306;7;jeudi;1;0;30.0;1.0;2.0
20911;112306;7;jeudi;2;1;;;
20912;112306;7;jeudi;3;0;40.0;1.0;2.0
20913;112306;7;jeudi;4;0;;;
20914;112306;7;jeudi;5;0;30.0;1.0;2.0
20915;112306;7;jeudi;6;1;;;
