;nomen;nojour;nomjour;tyrep;temrep;duree;lieu;avecqui
20610;112282;6;samedi;1;0;;1.0;9.0
20611;112282;6;samedi;2;1;;;
20612;112282;6;samedi;3;0;15.0;1.0;1.0
20613;112282;6;samedi;4;1;;;
20614;112282;6;samedi;5;0;15.0;4.0;3.0
20615;112282;6;samedi;6;1;;;
20652;112283;6;dimanche;1;0;15.0;1.0;1.0
20653;112283;6;dimanche;2;1;;;
20654;112283;6;dimanche;3;0;45.0;1.0;2.0
20655;112283;6;dimanche;4;1;;;
20656;112283;6;dimanche;5;0;30.0;1.0;2.0
20657;112283;6;dimanche;6;1;;;
20694;112286;6;samedi;1;0;15.0;1.0;2.0
20695;112286;6;samedi;2;0;;;
20696;112286;6;samedi;3;0;45.0;1.0;2.0
20697;112286;6;samedi;4;0;;;
20698;112286;6;samedi;5;0;45.0;1.0;2.0
20699;112286;6;samedi;6;1;;;
20736;112288;6;samedi;1;0;15.0;1.0;1.0
20737;112288;6;samedi;2;1;;;
20738;112288;6;samedi;3;0;60.0;1.0;2.0
20739;112288;6;samedi;4;1;;;
20740;112288;6;samedi;5;1;;;
20741;112288;6;samedi;6;1;;;
20778;112294;6;lundi;1;0;30.0;1.0;2.0
20779;112294;6;lundi;2;1;;;
20780;112294;6;lundi;3;0;45.0;1.0;2.0
20781;112294;6;lundi;4;0;;;
20782;112294;6;lundi;5;0;30.0;1.0;2.0
20783;112294;6;lundi;6;1;;;
20820;112303;6;jeudi;1;0;20.0;1.0;1.0
20821;112303;6;jeudi;2;0;;;
20822;112303;6;jeudi;3;0;60.0;1.0;2.0
20823;112303;6;jeudi;4;0;;;
20824;112303;6;jeudi;5;0;45.0;1.0;2.0
20825;112303;6;jeudi;6;1;;;
20862;112304;6;lundi;1;0;10.0;1.0;2.0
20863;112304;6;lundi;2;1;;;
20864;112304;6;lundi;3;0;180.0;3.0;2.0
20865;112304;6;lundi;4;0;;;
20866;112304;6;lundi;5;0;90.0;3.0;2.0
20867;112304;6;lundi;6;1;;;
20904;112306;6;mercredi;1;0;;1.0;2.0
20905;112306;6;mercredi;2;1;;;
20906;112306;6;mercredi;3;0;;1.0;2.0
20907;112306;6;mercredi;4;0;;;
20908;112306;6;mercredi;5;0;30.0;1.0;2.0
20909;112306;6;mercredi;6;1;;;
20946;112309;6;vendredi;1;0;30.0;1.0;1.0
20947;112309;6;vendredi;2;1;;;
20948;112309;6;vendredi;3;0;30.0;1.0;2.0
20949;112309;6;vendredi;4;1;;;
20950;112309;6;vendredi;5;0;30.0;1.0;2.0
20951;112309;6;vendredi;6;1;;;
20988;112311;6;jeudi;1;0;20.0;1.0;1.0
20989;112311;6;jeudi;2;1;;;
20990;112311;6;jeudi;3;0;40.0;1.0;2.0
20991;112311;6;jeudi;4;0;;;
20992;112311;6;jeudi;5;0;140.0;3.0;3.0
20993;112311;6;jeudi;6;1;;;
21030;112312;6;samedi;1;0;15.0;1.0;1.0
21031;112312;6;samedi;2;1;;;
21032;112312;6;samedi;3;9;;;
21033;112312;6;samedi;4;9;;;
21034;112312;6;samedi;5;9;;;
21035;112312;6;samedi;6;9;;;
21072;112314;6;mercredi;1;0;30.0;1.0;2.0
21073;112314;6;mercredi;2;1;;;
21074;112314;6;mercredi;3;0;45.0;1.0;2.0
21075;112314;6;mercredi;4;1;;;
21076;112314;6;mercredi;5;0;45.0;1.0;2.0
21077;112314;6;mercredi;6;1;;;
21114;112316;6;lundi;1;0;15.0;1.0;1.0
21115;112316;6;lundi;2;1;;;
21116;112316;6;lundi;3;1;;;
21117;112316;6;lundi;4;0;;;
21118;112316;6;lundi;5;0;30.0;1.0;1.0
21119;112316;6;lundi;6;0;;;
21156;112318;6;jeudi;1;0;30.0;1.0;1.0
21157;112318;6;jeudi;2;0;;;
21158;112318;6;jeudi;3;0;60.0;1.0;2.0
21159;112318;6;jeudi;4;0;;;
21160;112318;6;jeudi;5;0;60.0;1.0;2.0
21161;112318;6;jeudi;6;1;;;
21198;112319;6;mardi;1;0;13.0;1.0;1.0
21199;112319;6;mardi;2;1;;;
21200;112319;6;mardi;3;0;25.0;1.0;2.0
21201;112319;6;mardi;4;0;;;
21202;112319;6;mardi;5;0;25.0;1.0;2.0
21203;112319;6;mardi;6;0;;;
21240;112323;6;dimanche;1;0;30.0;1.0;2.0
21241;112323;6;dimanche;2;1;;;
21242;112323;6;dimanche;3;0;60.0;1.0;2.0
21243;112323;6;dimanche;4;0;;;
21244;112323;6;dimanche;5;0;45.0;1.0;2.0
21245;112323;6;dimanche;6;1;;;
21282;112325;6;samedi;1;0;20.0;1.0;1.0
21283;112325;6;samedi;2;1;;;
21284;112325;6;samedi;3;0;35.0;1.0;2.0
21285;112325;6;samedi;4;0;;;
21286;112325;6;samedi;5;0;;3.0;3.0
21287;112325;6;samedi;6;1;;;
21324;112326;6;dimanche;1;0;15.0;1.0;1.0
21325;112326;6;dimanche;2;1;;;
21326;112326;6;dimanche;3;0;30.0;1.0;2.0
21327;112326;6;dimanche;4;0;;;
21328;112326;6;dimanche;5;0;30.0;1.0;2.0
21329;112326;6;dimanche;6;1;;;
21366;112327;6;mercredi;1;0;15.0;1.0;1.0
21367;112327;6;mercredi;2;0;;;
21368;112327;6;mercredi;3;0;45.0;1.0;1.0
21369;112327;6;mercredi;4;0;;;
21370;112327;6;mercredi;5;0;45.0;1.0;2.0
21371;112327;6;mercredi;6;0;;;
21408;112335;6;vendredi;1;0;30.0;1.0;2.0
21409;112335;6;vendredi;2;0;;;
21410;112335;6;vendredi;3;0;60.0;1.0;2.0
21411;112335;6;vendredi;4;0;;;
21412;112335;6;vendredi;5;0;60.0;1.0;2.0
21413;112335;6;vendredi;6;0;;;
21450;112337;6;vendredi;1;0;14.0;1.0;1.0
21451;112337;6;vendredi;2;1;;;
21452;112337;6;vendredi;3;0;5.0;6.0;1.0
21453;112337;6;vendredi;4;0;;;
21454;112337;6;vendredi;5;0;52.0;1.0;1.0
21455;112337;6;vendredi;6;1;;;
21492;112339;6;samedi;1;0;15.0;1.0;2.0
21493;112339;6;samedi;2;1;;;
21494;112339;6;samedi;3;0;;0.0;9.0
21495;112339;6;samedi;4;0;;;
21496;112339;6;samedi;5;0;10.0;1.0;2.0
21497;112339;6;samedi;6;0;;;
21534;112340;6;dimanche;1;0;30.0;1.0;1.0
21535;112340;6;dimanche;2;0;;;
21536;112340;6;dimanche;3;0;150.0;3.0;3.0
21537;112340;6;dimanche;4;0;;;
21538;112340;6;dimanche;5;0;30.0;1.0;2.0
21539;112340;6;dimanche;6;0;;;
21576;112341;6;samedi;1;0;2.0;1.0;1.0
21577;112341;6;samedi;2;0;;;
21578;112341;6;samedi;3;0;30.0;3.0;3.0
21579;112341;6;samedi;4;0;;;
21580;112341;6;samedi;5;0;45.0;1.0;2.0
21581;112341;6;samedi;6;1;;;
21618;112343;6;mardi;1;0;5.0;1.0;2.0
21619;112343;6;mardi;2;0;;;
21620;112343;6;mardi;3;0;15.0;1.0;2.0
21621;112343;6;mardi;4;0;;;
21622;112343;6;mardi;5;0;45.0;1.0;2.0
21623;112343;6;mardi;6;0;;;
21660;112345;6;mardi;1;0;20.0;1.0;2.0
21661;112345;6;mardi;2;1;;;
21662;112345;6;mardi;3;0;30.0;1.0;2.0
21663;112345;6;mardi;4;1;;;
21664;112345;6;mardi;5;0;30.0;1.0;2.0
21665;112345;6;mardi;6;1;;;
21702;112349;6;mercredi;1;0;45.0;1.0;2.0
21703;112349;6;mercredi;2;1;;;
21704;112349;6;mercredi;3;0;45.0;1.0;2.0
21705;112349;6;mercredi;4;1;;;
21706;112349;6;mercredi;5;0;60.0;1.0;2.0
21707;112349;6;mercredi;6;1;;;
21744;112350;6;lundi;1;0;15.0;1.0;2.0
21745;112350;6;lundi;2;0;;;
21746;112350;6;lundi;3;0;30.0;1.0;2.0
21747;112350;6;lundi;4;0;;;
21748;112350;6;lundi;5;0;30.0;1.0;2.0
21749;112350;6;lundi;6;0;;;
21786;112359;6;lundi;1;0;10.0;1.0;1.0
21787;112359;6;lundi;2;0;;;
21788;112359;6;lundi;3;0;20.0;1.0;2.0
21789;112359;6;lundi;4;0;;;
21790;112359;6;lundi;5;0;20.0;1.0;2.0
21791;112359;6;lundi;6;1;;;
21828;112360;6;dimanche;1;0;40.0;1.0;1.0
21829;112360;6;dimanche;2;1;;;
21830;112360;6;dimanche;3;0;40.0;1.0;1.0
21831;112360;6;dimanche;4;0;;;
21832;112360;6;dimanche;5;0;30.0;1.0;1.0
21833;112360;6;dimanche;6;1;;;
21870;112364;6;jeudi;1;0;7.0;1.0;1.0
21871;112364;6;jeudi;2;0;;;
21872;112364;6;jeudi;3;0;25.0;1.0;1.0
21873;112364;6;jeudi;4;0;;;
21874;112364;6;jeudi;5;0;20.0;1.0;1.0
21875;112364;6;jeudi;6;0;;;
21912;112365;6;lundi;1;0;8.0;1.0;2.0
21913;112365;6;lundi;2;1;;;
21914;112365;6;lundi;3;0;20.0;6.0;9.0
21915;112365;6;lundi;4;1;;;
21916;112365;6;lundi;5;0;20.0;1.0;2.0
21917;112365;6;lundi;6;1;;;
21954;112369;6;lundi;1;0;15.0;1.0;1.0
21955;112369;6;lundi;2;1;;;
21956;112369;6;lundi;3;0;30.0;1.0;1.0
21957;112369;6;lundi;4;1;;;
21958;112369;6;lundi;5;1;;;
21959;112369;6;lundi;6;1;;;
21996;112370;6;samedi;1;0;60.0;1.0;2.0
21997;112370;6;samedi;2;0;;;
21998;112370;6;samedi;3;0;90.0;1.0;2.0
21999;112370;6;samedi;4;0;;;
22000;112370;6;samedi;5;0;90.0;0.0;2.0
22001;112370;6;samedi;6;0;;;
22038;112374;6;vendredi;1;0;20.0;1.0;1.0
22039;112374;6;vendredi;2;1;;;
22040;112374;6;vendredi;3;0;30.0;1.0;1.0
22041;112374;6;vendredi;4;1;;;
22042;112374;6;vendredi;5;0;45.0;1.0;2.0
22043;112374;6;vendredi;6;1;;;
22080;112377;6;mardi;1;0;10.0;1.0;1.0
22081;112377;6;mardi;2;1;;;
22082;112377;6;mardi;3;0;30.0;1.0;2.0
22083;112377;6;mardi;4;1;;;
22084;112377;6;mardi;5;0;30.0;1.0;2.0
22085;112377;6;mardi;6;1;;;
22122;112378;6;jeudi;1;0;15.0;1.0;2.0
22123;112378;6;jeudi;2;1;;;
22124;112378;6;jeudi;3;0;35.0;1.0;2.0
22125;112378;6;jeudi;4;0;;;
22126;112378;6;jeudi;5;0;35.0;1.0;2.0
22127;112378;6;jeudi;6;9;;;
22164;112382;6;samedi;1;0;15.0;1.0;1.0
22165;112382;6;samedi;2;1;;;
22166;112382;6;samedi;3;0;30.0;1.0;2.0
22167;112382;6;samedi;4;1;;;
22168;112382;6;samedi;5;0;30.0;1.0;2.0
22169;112382;6;samedi;6;1;;;
22206;112386;6;jeudi;1;0;15.0;1.0;2.0
22207;112386;6;jeudi;2;1;;;
22208;112386;6;jeudi;3;0;30.0;1.0;1.0
22209;112386;6;jeudi;4;0;;;
22210;112386;6;jeudi;5;0;45.0;1.0;2.0
22211;112386;6;jeudi;6;1;;;
22248;112387;6;samedi;1;0;10.0;1.0;1.0
22249;112387;6;samedi;2;1;;;
22250;112387;6;samedi;3;0;50.0;1.0;2.0
22251;112387;6;samedi;4;1;;;
22252;112387;6;samedi;5;0;215.0;3.0;3.0
22253;112387;6;samedi;6;1;;;
22290;112388;6;dimanche;1;0;10.0;1.0;1.0
22291;112388;6;dimanche;2;1;;;
22292;112388;6;dimanche;3;0;20.0;1.0;2.0
22293;112388;6;dimanche;4;1;;;
22294;112388;6;dimanche;5;0;25.0;1.0;2.0
22295;112388;6;dimanche;6;0;;;
22332;112389;6;lundi;1;0;20.0;1.0;1.0
22333;112389;6;lundi;2;1;;;
22334;112389;6;lundi;3;0;20.0;1.0;1.0
22335;112389;6;lundi;4;1;;;
22336;112389;6;lundi;5;0;30.0;1.0;1.0
22337;112389;6;lundi;6;0;;;
22374;112392;6;samedi;1;0;30.0;3.0;2.0
22375;112392;6;samedi;2;1;;;
22376;112392;6;samedi;3;0;20.0;1.0;1.0
22377;112392;6;samedi;4;1;;;
22378;112392;6;samedi;5;0;45.0;3.0;2.0
22379;112392;6;samedi;6;1;;;
22416;112393;6;mardi;1;0;15.0;1.0;1.0
22417;112393;6;mardi;2;1;;;
22418;112393;6;mardi;3;0;;1.0;1.0
22419;112393;6;mardi;4;0;;;
22420;112393;6;mardi;5;0;20.0;1.0;1.0
22421;112393;6;mardi;6;0;;;
22458;112394;6;dimanche;1;1;;;
22459;112394;6;dimanche;2;1;;;
22460;112394;6;dimanche;3;0;90.0;1.0;1.0
22461;112394;6;dimanche;4;1;;;
22462;112394;6;dimanche;5;0;60.0;1.0;1.0
22463;112394;6;dimanche;6;1;;;
22500;112395;6;samedi;1;0;20.0;1.0;1.0
22501;112395;6;samedi;2;1;;;
22502;112395;6;samedi;3;1;;;
22503;112395;6;samedi;4;1;;;
22504;112395;6;samedi;5;0;30.0;1.0;1.0
22505;112395;6;samedi;6;1;;;
22542;112396;6;mardi;1;0;30.0;1.0;1.0
22543;112396;6;mardi;2;1;;;
22544;112396;6;mardi;3;0;45.0;1.0;2.0
22545;112396;6;mardi;4;0;;;
22546;112396;6;mardi;5;0;30.0;1.0;2.0
22547;112396;6;mardi;6;1;;;
22584;112402;6;mercredi;1;0;15.0;1.0;1.0
22585;112402;6;mercredi;2;1;;;
22586;112402;6;mercredi;3;0;45.0;1.0;2.0
22587;112402;6;mercredi;4;1;;;
22588;112402;6;mercredi;5;0;45.0;1.0;2.0
22589;112402;6;mercredi;6;0;;;
22626;112409;6;mercredi;1;0;10.0;1.0;2.0
22627;112409;6;mercredi;2;1;;;
22628;112409;6;mercredi;3;0;60.0;1.0;1.0
22629;112409;6;mercredi;4;0;;;
22630;112409;6;mercredi;5;0;30.0;1.0;2.0
22631;112409;6;mercredi;6;0;;;
22668;112410;6;samedi;1;0;20.0;1.0;1.0
22669;112410;6;samedi;2;1;;;
22670;112410;6;samedi;3;1;;;
22671;112410;6;samedi;4;0;;;
22672;112410;6;samedi;5;0;15.0;1.0;1.0
22673;112410;6;samedi;6;1;;;
22710;112414;6;dimanche;1;0;;1.0;2.0
22711;112414;6;dimanche;2;1;;;
22712;112414;6;dimanche;3;0;30.0;1.0;2.0
22713;112414;6;dimanche;4;1;;;
22714;112414;6;dimanche;5;0;30.0;1.0;2.0
22715;112414;6;dimanche;6;1;;;
22752;112422;6;dimanche;1;0;15.0;1.0;2.0
22753;112422;6;dimanche;2;1;;;
22754;112422;6;dimanche;3;0;60.0;1.0;2.0
22755;112422;6;dimanche;4;0;;;
22756;112422;6;dimanche;5;0;45.0;1.0;2.0
22757;112422;6;dimanche;6;1;;;
22794;112423;6;mercredi;1;0;20.0;1.0;1.0
22795;112423;6;mercredi;2;1;;;
22796;112423;6;mercredi;3;0;30.0;2.0;3.0
22797;112423;6;mercredi;4;1;;;
22798;112423;6;mercredi;5;0;30.0;1.0;1.0
22799;112423;6;mercredi;6;1;;;
22836;112434;6;vendredi;1;0;20.0;0.0;1.0
22837;112434;6;vendredi;2;0;;;
22838;112434;6;vendredi;3;0;25.0;2.0;4.0
22839;112434;6;vendredi;4;0;;;
22840;112434;6;vendredi;5;0;20.0;1.0;1.0
22841;112434;6;vendredi;6;1;;;
22878;112438;6;dimanche;1;0;30.0;1.0;1.0
22879;112438;6;dimanche;2;0;;;
22880;112438;6;dimanche;3;0;90.0;1.0;2.0
22881;112438;6;dimanche;4;0;;;
22882;112438;6;dimanche;5;0;45.0;1.0;2.0
22883;112438;6;dimanche;6;0;;;
