;nomen;nojour;nomjour;tyrep;temrep;duree;lieu;avecqui
31632;113241;2;mardi;1;0;30.0;1.0;1.0
31633;113241;2;mardi;2;1;;;
31634;113241;2;mardi;3;0;60.0;1.0;2.0
31635;113241;2;mardi;4;1;;;
31636;113241;2;mardi;5;0;60.0;1.0;2.0
31637;113241;2;mardi;6;1;;;
31674;113243;2;mardi;1;0;15.0;1.0;2.0
31675;113243;2;mardi;2;0;;;
31676;113243;2;mardi;3;0;30.0;1.0;2.0
31677;113243;2;mardi;4;0;;;
31678;113243;2;mardi;5;0;30.0;1.0;2.0
31679;113243;2;mardi;6;1;;;
31716;113251;2;jeudi;1;0;15.0;1.0;1.0
31717;113251;2;jeudi;2;0;;;
31718;113251;2;jeudi;3;0;46.0;2.0;4.0
31719;113251;2;jeudi;4;0;;;
31720;113251;2;jeudi;5;0;34.0;1.0;1.0
31721;113251;2;jeudi;6;0;;;
31758;113253;2;mercredi;1;0;15.0;1.0;1.0
31759;113253;2;mercredi;2;1;;;
31760;113253;2;mercredi;3;0;30.0;1.0;2.0
31761;113253;2;mercredi;4;0;;;
31762;113253;2;mercredi;5;0;60.0;1.0;2.0
31763;113253;2;mercredi;6;1;;;
31800;113256;2;samedi;1;0;20.0;1.0;1.0
31801;113256;2;samedi;2;0;;;
31802;113256;2;samedi;3;0;35.0;1.0;2.0
31803;113256;2;samedi;4;0;;;
31804;113256;2;samedi;5;0;30.0;1.0;2.0
31805;113256;2;samedi;6;1;;;
31842;113258;2;jeudi;1;0;30.0;1.0;1.0
31843;113258;2;jeudi;2;1;;;
31844;113258;2;jeudi;3;1;;;
31845;113258;2;jeudi;4;0;;;
31846;113258;2;jeudi;5;0;;0.0;9.0
31847;113258;2;jeudi;6;1;;;
31884;113263;2;vendredi;1;0;10.0;1.0;2.0
31885;113263;2;vendredi;2;1;;;
31886;113263;2;vendredi;3;0;30.0;1.0;2.0
31887;113263;2;vendredi;4;0;;;
31888;113263;2;vendredi;5;0;30.0;1.0;2.0
31889;113263;2;vendredi;6;1;;;
31926;113264;2;samedi;1;0;15.0;1.0;2.0
31927;113264;2;samedi;2;0;;;
31928;113264;2;samedi;3;0;30.0;1.0;2.0
31929;113264;2;samedi;4;0;;;
31930;113264;2;samedi;5;0;30.0;1.0;2.0
31931;113264;2;samedi;6;1;;;
31968;113266;2;lundi;1;0;30.0;1.0;1.0
31969;113266;2;lundi;2;1;;;
31970;113266;2;lundi;3;0;60.0;1.0;2.0
31971;113266;2;lundi;4;1;;;
31972;113266;2;lundi;5;0;60.0;1.0;2.0
31973;113266;2;lundi;6;1;;;
32010;113274;2;dimanche;1;0;15.0;1.0;1.0
32011;113274;2;dimanche;2;0;;;
32012;113274;2;dimanche;3;0;35.0;1.0;2.0
32013;113274;2;dimanche;4;0;;;
32014;113274;2;dimanche;5;0;;1.0;2.0
32015;113274;2;dimanche;6;1;;;
32052;113277;2;mercredi;1;0;15.0;1.0;1.0
32053;113277;2;mercredi;2;1;;;
32054;113277;2;mercredi;3;0;20.0;1.0;2.0
32055;113277;2;mercredi;4;1;;;
32056;113277;2;mercredi;5;0;20.0;1.0;2.0
32057;113277;2;mercredi;6;1;;;
32094;113278;2;samedi;1;0;30.0;1.0;1.0
32095;113278;2;samedi;2;1;;;
32096;113278;2;samedi;3;0;45.0;1.0;1.0
32097;113278;2;samedi;4;0;;;
32098;113278;2;samedi;5;0;45.0;1.0;1.0
32099;113278;2;samedi;6;1;;;
32136;113280;2;dimanche;1;0;30.0;1.0;2.0
32137;113280;2;dimanche;2;1;;;
32138;113280;2;dimanche;3;0;60.0;1.0;2.0
32139;113280;2;dimanche;4;0;;;
32140;113280;2;dimanche;5;0;45.0;1.0;2.0
32141;113280;2;dimanche;6;1;;;
32178;113282;2;vendredi;1;0;15.0;1.0;2.0
32179;113282;2;vendredi;2;0;;;
32180;113282;2;vendredi;3;0;30.0;1.0;1.0
32181;113282;2;vendredi;4;0;;;
32182;113282;2;vendredi;5;0;30.0;3.0;2.0
32183;113282;2;vendredi;6;0;;;
32220;113296;2;mercredi;1;0;30.0;1.0;1.0
32221;113296;2;mercredi;2;0;;;
32222;113296;2;mercredi;3;0;60.0;3.0;2.0
32223;113296;2;mercredi;4;0;;;
32224;113296;2;mercredi;5;0;45.0;3.0;2.0
32225;113296;2;mercredi;6;0;;;
32262;113297;2;samedi;1;0;30.0;1.0;1.0
32263;113297;2;samedi;2;1;;;
32264;113297;2;samedi;3;0;45.0;1.0;1.0
32265;113297;2;samedi;4;0;;;
32266;113297;2;samedi;5;0;25.0;1.0;1.0
32267;113297;2;samedi;6;1;;;
32304;113298;2;mardi;1;0;30.0;0.0;1.0
32305;113298;2;mardi;2;1;;;
32306;113298;2;mardi;3;0;15.0;1.0;1.0
32307;113298;2;mardi;4;1;;;
32308;113298;2;mardi;5;1;;;
32309;113298;2;mardi;6;1;;;
32346;113299;2;samedi;1;0;20.0;1.0;1.0
32347;113299;2;samedi;2;0;;;
32348;113299;2;samedi;3;0;30.0;1.0;1.0
32349;113299;2;samedi;4;0;;;
32350;113299;2;samedi;5;0;30.0;1.0;1.0
32351;113299;2;samedi;6;1;;;
32388;113301;2;vendredi;1;0;40.0;1.0;1.0
32389;113301;2;vendredi;2;1;;;
32390;113301;2;vendredi;3;0;25.0;1.0;2.0
32391;113301;2;vendredi;4;0;;;
32392;113301;2;vendredi;5;0;45.0;1.0;2.0
32393;113301;2;vendredi;6;1;;;
32430;113306;2;mardi;1;0;30.0;1.0;2.0
32431;113306;2;mardi;2;1;;;
32432;113306;2;mardi;3;0;30.0;1.0;1.0
32433;113306;2;mardi;4;1;;;
32434;113306;2;mardi;5;0;45.0;1.0;2.0
32435;113306;2;mardi;6;1;;;
32472;113311;2;jeudi;1;0;15.0;1.0;1.0
32473;113311;2;jeudi;2;1;;;
32474;113311;2;jeudi;3;0;20.0;2.0;3.0
32475;113311;2;jeudi;4;0;;;
32476;113311;2;jeudi;5;0;35.0;1.0;1.0
32477;113311;2;jeudi;6;1;;;
32514;113315;2;mercredi;1;0;30.0;1.0;1.0
32515;113315;2;mercredi;2;1;;;
32516;113315;2;mercredi;3;0;60.0;1.0;1.0
32517;113315;2;mercredi;4;1;;;
32518;113315;2;mercredi;5;0;60.0;1.0;4.0
32519;113315;2;mercredi;6;1;;;
32556;113320;2;lundi;1;0;15.0;1.0;2.0
32557;113320;2;lundi;2;0;;;
32558;113320;2;lundi;3;0;65.0;2.0;3.0
32559;113320;2;lundi;4;1;;;
32560;113320;2;lundi;5;0;15.0;1.0;2.0
32561;113320;2;lundi;6;1;;;
37134;114689;2;jeudi;1;0;15.0;1.0;1.0
37135;114689;2;jeudi;2;0;;;
37136;114689;2;jeudi;3;0;45.0;1.0;1.0
37137;114689;2;jeudi;4;0;;;
37138;114689;2;jeudi;5;0;45.0;1.0;2.0
37139;114689;2;jeudi;6;0;;;
39654;115013;2;vendredi;1;0;;1.0;1.0
39655;115013;2;vendredi;2;0;;;
39656;115013;2;vendredi;3;0;30.0;1.0;1.0
39657;115013;2;vendredi;4;0;;;
39658;115013;2;vendredi;5;0;30.0;1.0;1.0
39659;115013;2;vendredi;6;0;;;
40116;115058;2;mercredi;1;0;20.0;1.0;2.0
40117;115058;2;mercredi;2;1;;;
40118;115058;2;mercredi;3;0;45.0;1.0;2.0
40119;115058;2;mercredi;4;1;;;
40120;115058;2;mercredi;5;0;45.0;1.0;2.0
40121;115058;2;mercredi;6;0;;;
41082;115135;2;jeudi;1;0;15.0;1.0;1.0
41083;115135;2;jeudi;2;1;;;
41084;115135;2;jeudi;3;0;30.0;1.0;1.0
41085;115135;2;jeudi;4;0;;;
41086;115135;2;jeudi;5;0;30.0;1.0;1.0
41087;115135;2;jeudi;6;1;;;
41460;115182;2;mardi;1;0;30.0;1.0;2.0
41461;115182;2;mardi;2;1;;;
41462;115182;2;mardi;3;0;45.0;1.0;2.0
41463;115182;2;mardi;4;0;;;
41464;115182;2;mardi;5;0;30.0;1.0;2.0
41465;115182;2;mardi;6;1;;;
42594;115297;2;samedi;1;0;30.0;1.0;2.0
42595;115297;2;samedi;2;0;;;
42596;115297;2;samedi;3;0;45.0;1.0;2.0
42597;115297;2;samedi;4;0;;;
42598;115297;2;samedi;5;0;30.0;1.0;2.0
42599;115297;2;samedi;6;1;;;
44526;115462;2;jeudi;1;1;;;
44527;115462;2;jeudi;2;0;;;
44528;115462;2;jeudi;3;0;30.0;1.0;2.0
44529;115462;2;jeudi;4;0;;;
44530;115462;2;jeudi;5;0;30.0;0.0;2.0
44531;115462;2;jeudi;6;1;;;
45912;115557;2;lundi;1;0;30.0;1.0;1.0
45913;115557;2;lundi;2;1;;;
45914;115557;2;lundi;3;0;30.0;1.0;2.0
45915;115557;2;lundi;4;1;;;
45916;115557;2;lundi;5;0;30.0;1.0;1.0
45917;115557;2;lundi;6;1;;;
46458;115631;2;mercredi;1;0;25.0;1.0;1.0
46459;115631;2;mercredi;2;0;;;
46460;115631;2;mercredi;3;0;45.0;1.0;1.0
46461;115631;2;mercredi;4;0;;;
46462;115631;2;mercredi;5;0;45.0;1.0;1.0
46463;115631;2;mercredi;6;1;;;
46668;115647;2;jeudi;1;0;30.0;1.0;2.0
46669;115647;2;jeudi;2;0;;;
46670;115647;2;jeudi;3;0;45.0;1.0;2.0
46671;115647;2;jeudi;4;0;;;
46672;115647;2;jeudi;5;0;30.0;1.0;2.0
46673;115647;2;jeudi;6;0;;;
47592;115740;2;jeudi;1;1;;;
47593;115740;2;jeudi;2;1;;;
47594;115740;2;jeudi;3;0;35.0;3.0;2.0
47595;115740;2;jeudi;4;1;;;
47596;115740;2;jeudi;5;0;30.0;1.0;2.0
47597;115740;2;jeudi;6;1;;;
50028;115961;2;jeudi;1;0;10.0;1.0;1.0
50029;115961;2;jeudi;2;0;;;
50030;115961;2;jeudi;3;0;30.0;1.0;1.0
50031;115961;2;jeudi;4;1;;;
50032;115961;2;jeudi;5;0;30.0;1.0;1.0
50033;115961;2;jeudi;6;0;;;
50616;115998;2;jeudi;1;0;15.0;1.0;1.0
50617;115998;2;jeudi;2;0;;;
50618;115998;2;jeudi;3;0;50.0;2.0;4.0
50619;115998;2;jeudi;4;0;;;
50620;115998;2;jeudi;5;0;35.0;1.0;2.0
50621;115998;2;jeudi;6;0;;;
50994;116044;2;mardi;1;0;15.0;1.0;2.0
50995;116044;2;mardi;2;1;;;
50996;116044;2;mardi;3;0;20.0;6.0;1.0
50997;116044;2;mardi;4;0;;;
50998;116044;2;mardi;5;0;30.0;1.0;2.0
50999;116044;2;mardi;6;0;;;
52128;116156;2;lundi;1;0;15.0;1.0;1.0
52129;116156;2;lundi;2;1;;;
52130;116156;2;lundi;3;0;45.0;5.0;4.0
52131;116156;2;lundi;4;1;;;
52132;116156;2;lundi;5;0;40.0;1.0;2.0
52133;116156;2;lundi;6;1;;;
53178;116226;2;samedi;1;0;10.0;1.0;1.0
53179;116226;2;samedi;2;0;;;
53180;116226;2;samedi;3;0;35.0;1.0;2.0
53181;116226;2;samedi;4;0;;;
53182;116226;2;samedi;5;0;15.0;1.0;1.0
53183;116226;2;samedi;6;0;;;
56412;116519;2;samedi;1;0;15.0;1.0;1.0
56413;116519;2;samedi;2;1;;;
56414;116519;2;samedi;3;0;35.0;1.0;1.0
56415;116519;2;samedi;4;1;;;
