;nomen;nojour;nomjour;tyrep;temrep;duree;lieu;avecqui
31650;113241;5;vendredi;1;0;30.0;1.0;1.0
31651;113241;5;vendredi;2;1;;;
31652;113241;5;vendredi;3;0;60.0;1.0;2.0
31653;113241;5;vendredi;4;1;;;
31654;113241;5;vendredi;5;0;60.0;1.0;2.0
31655;113241;5;vendredi;6;1;;;
31692;113243;5;vendredi;1;0;15.0;1.0;2.0
31693;113243;5;vendredi;2;0;;;
31694;113243;5;vendredi;3;0;30.0;1.0;2.0
31695;113243;5;vendredi;4;1;;;
31696;113243;5;vendredi;5;0;30.0;1.0;2.0
31697;113243;5;vendredi;6;0;;;
31734;113251;5;dimanche;1;0;25.0;3.0;3.0
31735;113251;5;dimanche;2;1;;;
31736;113251;5;dimanche;3;0;60.0;3.0;3.0
31737;113251;5;dimanche;4;0;;;
31738;113251;5;dimanche;5;0;33.0;3.0;3.0
31739;113251;5;dimanche;6;0;;;
31776;113253;5;samedi;1;0;30.0;1.0;2.0
31777;113253;5;samedi;2;1;;;
31778;113253;5;samedi;3;0;30.0;1.0;2.0
31779;113253;5;samedi;4;1;;;
31780;113253;5;samedi;5;0;90.0;5.0;3.0
31781;113253;5;samedi;6;1;;;
31818;113256;5;mardi;1;0;15.0;1.0;1.0
31819;113256;5;mardi;2;0;;;
31820;113256;5;mardi;3;0;45.0;1.0;2.0
31821;113256;5;mardi;4;0;;;
31822;113256;5;mardi;5;0;25.0;1.0;2.0
31823;113256;5;mardi;6;0;;;
31860;113258;5;dimanche;1;1;;;
31861;113258;5;dimanche;2;1;;;
31862;113258;5;dimanche;3;1;;;
31863;113258;5;dimanche;4;0;;;
31864;113258;5;dimanche;5;0;60.0;1.0;1.0
31865;113258;5;dimanche;6;0;;;
31902;113263;5;lundi;1;0;15.0;1.0;2.0
31903;113263;5;lundi;2;1;;;
31904;113263;5;lundi;3;0;30.0;3.0;2.0
31905;113263;5;lundi;4;0;;;
31906;113263;5;lundi;5;0;30.0;1.0;2.0
31907;113263;5;lundi;6;1;;;
31944;113264;5;mardi;1;0;10.0;1.0;2.0
31945;113264;5;mardi;2;0;;;
31946;113264;5;mardi;3;0;30.0;6.0;4.0
31947;113264;5;mardi;4;0;;;
31948;113264;5;mardi;5;0;30.0;1.0;2.0
31949;113264;5;mardi;6;1;;;
31986;113266;5;jeudi;1;0;30.0;1.0;1.0
31987;113266;5;jeudi;2;1;;;
31988;113266;5;jeudi;3;0;60.0;1.0;2.0
31989;113266;5;jeudi;4;1;;;
31990;113266;5;jeudi;5;0;60.0;1.0;2.0
31991;113266;5;jeudi;6;1;;;
32028;113274;5;mercredi;1;0;10.0;1.0;1.0
32029;113274;5;mercredi;2;1;;;
32030;113274;5;mercredi;3;0;45.0;1.0;2.0
32031;113274;5;mercredi;4;0;;;
32032;113274;5;mercredi;5;0;15.0;1.0;1.0
32033;113274;5;mercredi;6;0;;;
32070;113277;5;samedi;1;0;5.0;1.0;1.0
32071;113277;5;samedi;2;0;;;
32072;113277;5;samedi;3;0;30.0;1.0;2.0
32073;113277;5;samedi;4;0;;;
32074;113277;5;samedi;5;0;30.0;1.0;2.0
32075;113277;5;samedi;6;1;;;
32112;113278;5;mardi;1;0;35.0;1.0;1.0
32113;113278;5;mardi;2;1;;;
32114;113278;5;mardi;3;0;60.0;1.0;1.0
32115;113278;5;mardi;4;0;;;
32116;113278;5;mardi;5;0;30.0;1.0;1.0
32117;113278;5;mardi;6;1;;;
32154;113280;5;mercredi;1;0;15.0;1.0;1.0
32155;113280;5;mercredi;2;0;;;
32156;113280;5;mercredi;3;0;30.0;6.0;4.0
32157;113280;5;mercredi;4;0;;;
32158;113280;5;mercredi;5;0;60.0;1.0;2.0
32159;113280;5;mercredi;6;1;;;
32196;113282;5;lundi;1;0;30.0;1.0;1.0
32197;113282;5;lundi;2;0;;;
32198;113282;5;lundi;3;0;60.0;5.0;3.0
32199;113282;5;lundi;4;0;;;
32200;113282;5;lundi;5;0;60.0;1.0;1.0
32201;113282;5;lundi;6;0;;;
32238;113296;5;samedi;1;0;30.0;1.0;1.0
32239;113296;5;samedi;2;1;;;
32240;113296;5;samedi;3;0;15.0;6.0;1.0
32241;113296;5;samedi;4;0;;;
32242;113296;5;samedi;5;0;60.0;1.0;3.0
32243;113296;5;samedi;6;0;;;
32280;113297;5;mardi;1;0;28.0;1.0;1.0
32281;113297;5;mardi;2;0;;;
32282;113297;5;mardi;3;0;50.0;1.0;1.0
32283;113297;5;mardi;4;0;;;
32284;113297;5;mardi;5;0;30.0;1.0;1.0
32285;113297;5;mardi;6;1;;;
32322;113298;5;vendredi;1;0;15.0;0.0;1.0
32323;113298;5;vendredi;2;0;;;
32324;113298;5;vendredi;3;0;20.0;1.0;1.0
32325;113298;5;vendredi;4;0;;;
32326;113298;5;vendredi;5;1;;;
32327;113298;5;vendredi;6;0;;;
32364;113299;5;mardi;1;0;;1.0;1.0
32365;113299;5;mardi;2;0;;;
32366;113299;5;mardi;3;1;;;
32367;113299;5;mardi;4;0;;;
32368;113299;5;mardi;5;0;20.0;1.0;1.0
32369;113299;5;mardi;6;1;;;
32406;113301;5;lundi;1;0;10.0;1.0;1.0
