;nomen;nojour;nomjour;tyrep;temrep;duree;lieu;avecqui
31644;113241;4;jeudi;1;0;30.0;1.0;1.0
31645;113241;4;jeudi;2;1;;;
31646;113241;4;jeudi;3;0;60.0;1.0;2.0
31647;113241;4;jeudi;4;0;;;
31648;113241;4;jeudi;5;0;60.0;1.0;2.0
31649;113241;4;jeudi;6;1;;;
31686;113243;4;jeudi;1;0;15.0;1.0;2.0
31687;113243;4;jeudi;2;0;;;
31688;113243;4;jeudi;3;0;30.0;1.0;2.0
31689;113243;4;jeudi;4;1;;;
31690;113243;4;jeudi;5;0;45.0;1.0;2.0
31691;113243;4;jeudi;6;0;;;
31728;113251;4;samedi;1;0;17.0;3.0;3.0
31729;113251;4;samedi;2;0;;;
31730;113251;4;samedi;3;0;70.0;3.0;3.0
31731;113251;4;samedi;4;0;;;
31732;113251;4;samedi;5;0;43.0;3.0;3.0
31733;113251;4;samedi;6;0;;;
31770;113253;4;vendredi;1;0;;1.0;2.0
31771;113253;4;vendredi;2;0;;;
31772;113253;4;vendredi;3;0;60.0;1.0;2.0
31773;113253;4;vendredi;4;0;;;
31774;113253;4;vendredi;5;0;120.0;5.0;3.0
31775;113253;4;vendredi;6;1;;;
31812;113256;4;lundi;1;0;25.0;1.0;1.0
31813;113256;4;lundi;2;0;;;
31814;113256;4;lundi;3;0;45.0;1.0;2.0
31815;113256;4;lundi;4;1;;;
31816;113256;4;lundi;5;0;30.0;1.0;2.0
31817;113256;4;lundi;6;0;;;
31854;113258;4;samedi;1;0;20.0;1.0;1.0
31855;113258;4;samedi;2;1;;;
31856;113258;4;samedi;3;1;;;
31857;113258;4;samedi;4;1;;;
31858;113258;4;samedi;5;0;90.0;6.0;3.0
31859;113258;4;samedi;6;0;;;
31896;113263;4;dimanche;1;0;15.0;1.0;1.0
31897;113263;4;dimanche;2;0;;;
31898;113263;4;dimanche;3;0;30.0;1.0;1.0
31899;113263;4;dimanche;4;0;;;
31900;113263;4;dimanche;5;0;30.0;0.0;9.0
31901;113263;4;dimanche;6;1;;;
31938;113264;4;lundi;1;0;15.0;6.0;3.0
31939;113264;4;lundi;2;0;;;
31940;113264;4;lundi;3;0;60.0;6.0;3.0
31941;113264;4;lundi;4;1;;;
31942;113264;4;lundi;5;0;30.0;1.0;2.0
31943;113264;4;lundi;6;1;;;
31980;113266;4;mercredi;1;0;30.0;1.0;1.0
31981;113266;4;mercredi;2;1;;;
31982;113266;4;mercredi;3;0;40.0;1.0;2.0
31983;113266;4;mercredi;4;1;;;
31984;113266;4;mercredi;5;0;60.0;1.0;2.0
31985;113266;4;mercredi;6;1;;;
32022;113274;4;mardi;1;0;20.0;1.0;2.0
32023;113274;4;mardi;2;0;;;
32024;113274;4;mardi;3;0;45.0;1.0;2.0
32025;113274;4;mardi;4;0;;;
32026;113274;4;mardi;5;0;30.0;1.0;1.0
32027;113274;4;mardi;6;0;;;
32064;113277;4;vendredi;1;0;15.0;1.0;1.0
32065;113277;4;vendredi;2;0;;;
32066;113277;4;vendredi;3;0;20.0;5.0;1.0
32067;113277;4;vendredi;4;0;;;
32068;113277;4;vendredi;5;0;30.0;1.0;2.0
32069;113277;4;vendredi;6;1;;;
32106;113278;4;lundi;1;0;35.0;1.0;1.0
32107;113278;4;lundi;2;1;;;
32108;113278;4;lundi;3;0;50.0;1.0;1.0
32109;113278;4;lundi;4;1;;;
32110;113278;4;lundi;5;0;30.0;1.0;1.0
32111;113278;4;lundi;6;1;;;
32148;113280;4;mardi;1;0;15.0;1.0;1.0
32149;113280;4;mardi;2;0;;;
32150;113280;4;mardi;3;0;45.0;2.0;4.0
32151;113280;4;mardi;4;1;;;
32152;113280;4;mardi;5;0;60.0;1.0;2.0
32153;113280;4;mardi;6;1;;;
32190;113282;4;dimanche;1;0;30.0;3.0;2.0
32191;113282;4;dimanche;2;1;;;
32192;113282;4;dimanche;3;0;60.0;3.0;2.0
32193;113282;4;dimanche;4;0;;;
32194;113282;4;dimanche;5;0;30.0;3.0;2.0
32195;113282;4;dimanche;6;1;;;
32232;113296;4;vendredi;1;0;30.0;1.0;1.0
32233;113296;4;vendredi;2;0;;;
32234;113296;4;vendredi;3;0;60.0;1.0;1.0
32235;113296;4;vendredi;4;0;;;
32236;113296;4;vendredi;5;0;20.0;6.0;1.0
32237;113296;4;vendredi;6;0;;;
32274;113297;4;lundi;1;0;20.0;1.0;1.0
32275;113297;4;lundi;2;1;;;
32276;113297;4;lundi;3;0;55.0;1.0;1.0
