;nomen;nojour;nomjour;tyrep;temrep;duree;lieu;avecqui
31662;113241;7;dimanche;1;0;30.0;1.0;1.0
31663;113241;7;dimanche;2;1;;;
31664;113241;7;dimanche;3;0;60.0;1.0;2.0
31665;113241;7;dimanche;4;0;;;
31666;113241;7;dimanche;5;0;60.0;1.0;2.0
31667;113241;7;dimanche;6;1;;;
31704;113243;7;dimanche;1;0;15.0;1.0;2.0
31705;113243;7;dimanche;2;0;;;
31706;113243;7;dimanche;3;0;60.0;1.0;2.0
31707;113243;7;dimanche;4;1;;;
31708;113243;7;dimanche;5;0;30.0;1.0;2.0
31709;113243;7;dimanche;6;0;;;
31746;113251;7;mardi;1;0;17.0;1.0;1.0
31747;113251;7;mardi;2;0;;;
31748;113251;7;mardi;3;0;35.0;2.0;1.0
31749;113251;7;mardi;4;1;;;
31750;113251;7;mardi;5;0;;1.0;9.0
31751;113251;7;mardi;6;0;;;
31788;113253;7;lundi;1;0;30.0;1.0;2.0
31789;113253;7;lundi;2;0;;;
31790;113253;7;lundi;3;0;45.0;1.0;2.0
31791;113253;7;lundi;4;1;;;
31792;113253;7;lundi;5;0;45.0;1.0;2.0
31793;113253;7;lundi;6;1;;;
31830;113256;7;jeudi;1;0;15.0;1.0;1.0
31831;113256;7;jeudi;2;0;;;
31832;113256;7;jeudi;3;0;50.0;1.0;2.0
31833;113256;7;jeudi;4;0;;;
31834;113256;7;jeudi;5;0;35.0;1.0;2.0
31835;113256;7;jeudi;6;1;;;
31872;113258;7;mardi;1;0;15.0;1.0;1.0
31873;113258;7;mardi;2;1;;;
31874;113258;7;mardi;3;0;45.0;2.0;4.0
31875;113258;7;mardi;4;0;;;
31876;113258;7;mardi;5;0;35.0;3.0;2.0
31877;113258;7;mardi;6;0;;;
31914;113263;7;mercredi;1;0;15.0;1.0;2.0
31915;113263;7;mercredi;2;0;;;
31916;113263;7;mercredi;3;0;30.0;1.0;2.0
31917;113263;7;mercredi;4;0;;;
31918;113263;7;mercredi;5;0;30.0;1.0;2.0
31919;113263;7;mercredi;6;1;;;
31956;113264;7;jeudi;1;0;10.0;1.0;2.0
31957;113264;7;jeudi;2;0;;;
31958;113264;7;jeudi;3;0;45.0;5.0;3.0
31959;113264;7;jeudi;4;1;;;
31960;113264;7;jeudi;5;0;30.0;1.0;2.0
31961;113264;7;jeudi;6;1;;;
31998;113266;7;samedi;1;0;30.0;1.0;1.0
31999;113266;7;samedi;2;1;;;
32000;113266;7;samedi;3;0;90.0;1.0;3.0
32001;113266;7;samedi;4;1;;;
32002;113266;7;samedi;5;0;60.0;1.0;2.0
32003;113266;7;samedi;6;1;;;
32040;113274;7;vendredi;1;0;15.0;1.0;2.0
32041;113274;7;vendredi;2;0;;;
32042;113274;7;vendredi;3;0;45.0;1.0;2.0
32043;113274;7;vendredi;4;0;;;
32044;113274;7;vendredi;5;0;30.0;1.0;1.0
32045;113274;7;vendredi;6;0;;;
32082;113277;7;lundi;1;0;15.0;1.0;1.0
32083;113277;7;lundi;2;1;;;
32084;113277;7;lundi;3;0;30.0;1.0;2.0
32085;113277;7;lundi;4;1;;;
32086;113277;7;lundi;5;0;20.0;1.0;2.0
32087;113277;7;lundi;6;1;;;
32124;113278;7;jeudi;1;0;45.0;1.0;1.0
32125;113278;7;jeudi;2;1;;;
32126;113278;7;jeudi;3;0;60.0;1.0;1.0
32127;113278;7;jeudi;4;0;;;
32128;113278;7;jeudi;5;0;50.0;1.0;1.0
32129;113278;7;jeudi;6;1;;;
32166;113280;7;vendredi;1;0;20.0;1.0;1.0
32167;113280;7;vendredi;2;1;;;
32168;113280;7;vendredi;3;0;45.0;2.0;4.0
32169;113280;7;vendredi;4;1;;;
32170;113280;7;vendredi;5;0;;3.0;3.0
32171;113280;7;vendredi;6;1;;;
32208;113282;7;mercredi;1;0;30.0;1.0;2.0
32209;113282;7;mercredi;2;0;;;
32210;113282;7;mercredi;3;0;60.0;1.0;2.0
32211;113282;7;mercredi;4;0;;;
32212;113282;7;mercredi;5;0;60.0;1.0;2.0
32213;113282;7;mercredi;6;0;;;
32250;113296;7;lundi;1;0;30.0;1.0;1.0
32251;113296;7;lundi;2;0;;;
32252;113296;7;lundi;3;0;30.0;1.0;9.0
32253;113296;7;lundi;4;0;;;
32254;113296;7;lundi;5;0;20.0;1.0;9.0
32255;113296;7;lundi;6;0;;;
32292;113297;7;jeudi;1;0;25.0;1.0;1.0
32293;113297;7;jeudi;2;1;;;
32294;113297;7;jeudi;3;0;35.0;1.0;1.0
32295;113297;7;jeudi;4;1;;;
32296;113297;7;jeudi;5;0;30.0;1.0;1.0
32297;113297;7;jeudi;6;1;;;
32334;113298;7;dimanche;1;0;15.0;0.0;2.0
32335;113298;7;dimanche;2;1;;;
32336;113298;7;dimanche;3;1;;;
32337;113298;7;dimanche;4;1;;;
32338;113298;7;dimanche;5;0;90.0;0.0;2.0
32339;113298;7;dimanche;6;1;;;
32376;113299;7;jeudi;1;0;20.0;1.0;1.0
32377;113299;7;jeudi;2;0;;;
32378;113299;7;jeudi;3;0;25.0;1.0;1.0
32379;113299;7;jeudi;4;0;;;
32380;113299;7;jeudi;5;0;15.0;1.0;1.0
32381;113299;7;jeudi;6;1;;;
32418;113301;7;mercredi;1;0;10.0;1.0;1.0
32419;113301;7;mercredi;2;0;;;
32420;113301;7;mercredi;3;0;35.0;1.0;1.0
32421;113301;7;mercredi;4;0;;;
32422;113301;7;mercredi;5;0;30.0;1.0;9.0
