;nomen;nojour;nomjour;tyrep;temrep;duree;lieu;avecqui
31626;113241;1;lundi;1;0;30.0;1.0;1.0
31627;113241;1;lundi;2;1;;;
31628;113241;1;lundi;3;0;60.0;1.0;2.0
31629;113241;1;lundi;4;0;;;
31630;113241;1;lundi;5;0;60.0;1.0;2.0
31631;113241;1;lundi;6;1;;;
31668;113243;1;lundi;1;0;15.0;1.0;2.0
31669;113243;1;lundi;2;0;;;
31670;113243;1;lundi;3;0;30.0;1.0;2.0
31671;113243;1;lundi;4;0;;;
31672;113243;1;lundi;5;0;25.0;1.0;2.0
31673;113243;1;lundi;6;1;;;
31710;113251;1;mercredi;1;0;19.0;1.0;1.0
31711;113251;1;mercredi;2;0;;;
31712;113251;1;mercredi;3;0;32.0;1.0;1.0
31713;113251;1;mercredi;4;0;;;
31714;113251;1;mercredi;5;0;34.0;1.0;1.0
31715;113251;1;mercredi;6;0;;;
31752;113253;1;mardi;1;0;;1.0;9.0
31753;113253;1;mardi;2;1;;;
31754;113253;1;mardi;3;0;30.0;3.0;2.0
31755;113253;1;mardi;4;1;;;
31756;113253;1;mardi;5;0;60.0;1.0;2.0
31757;113253;1;mardi;6;1;;;
31794;113256;1;vendredi;1;0;20.0;1.0;1.0
31795;113256;1;vendredi;2;0;;;
31796;113256;1;vendredi;3;0;45.0;1.0;2.0
31797;113256;1;vendredi;4;0;;;
31798;113256;1;vendredi;5;0;30.0;1.0;2.0
31799;113256;1;vendredi;6;1;;;
31836;113258;1;mercredi;1;0;15.0;1.0;1.0
31837;113258;1;mercredi;2;1;;;
31838;113258;1;mercredi;3;0;30.0;3.0;2.0
31839;113258;1;mercredi;4;0;;;
31840;113258;1;mercredi;5;0;15.0;1.0;1.0
31841;113258;1;mercredi;6;0;;;
31878;113263;1;jeudi;1;0;10.0;1.0;2.0
31879;113263;1;jeudi;2;0;;;
31880;113263;1;jeudi;3;0;30.0;1.0;2.0
31881;113263;1;jeudi;4;0;;;
31882;113263;1;jeudi;5;0;30.0;1.0;2.0
31883;113263;1;jeudi;6;0;;;
31920;113264;1;vendredi;1;0;10.0;1.0;2.0
31921;113264;1;vendredi;2;0;;;
31922;113264;1;vendredi;3;0;10.0;6.0;1.0
31923;113264;1;vendredi;4;0;;;
31924;113264;1;vendredi;5;0;40.0;1.0;2.0
31925;113264;1;vendredi;6;0;;;
31962;113266;1;dimanche;1;0;30.0;1.0;1.0
31963;113266;1;dimanche;2;1;;;
31964;113266;1;dimanche;3;0;60.0;1.0;2.0
31965;113266;1;dimanche;4;1;;;
31966;113266;1;dimanche;5;0;70.0;1.0;2.0
31967;113266;1;dimanche;6;1;;;
32004;113274;1;samedi;1;0;10.0;1.0;2.0
32005;113274;1;samedi;2;1;;;
32006;113274;1;samedi;3;0;30.0;1.0;1.0
32007;113274;1;samedi;4;0;;;
32008;113274;1;samedi;5;0;30.0;1.0;2.0
32009;113274;1;samedi;6;1;;;
32046;113277;1;mardi;1;0;10.0;1.0;1.0
32047;113277;1;mardi;2;0;;;
32048;113277;1;mardi;3;0;30.0;6.0;4.0
32049;113277;1;mardi;4;0;;;
32050;113277;1;mardi;5;0;20.0;1.0;2.0
32051;113277;1;mardi;6;1;;;
32088;113278;1;vendredi;1;0;30.0;1.0;1.0
32089;113278;1;vendredi;2;1;;;
32090;113278;1;vendredi;3;0;45.0;1.0;1.0
32091;113278;1;vendredi;4;1;;;
32092;113278;1;vendredi;5;0;30.0;1.0;1.0
32093;113278;1;vendredi;6;1;;;
32130;113280;1;samedi;1;0;30.0;1.0;2.0
32131;113280;1;samedi;2;1;;;
32132;113280;1;samedi;3;0;60.0;1.0;2.0
32133;113280;1;samedi;4;1;;;
32134;113280;1;samedi;5;0;90.0;4.0;2.0
32135;113280;1;samedi;6;1;;;
