;nomen;nojour;nomjour;tyrep;temrep;duree;lieu;avecqui
11412;111451;6;dimanche;1;0;15.0;1.0;1.0
11413;111451;6;dimanche;2;1;;;
11414;111451;6;dimanche;3;0;20.0;1.0;1.0
11415;111451;6;dimanche;4;1;;;
11416;111451;6;dimanche;5;0;25.0;1.0;1.0
11417;111451;6;dimanche;6;1;;;
11454;111454;6;dimanche;1;0;15.0;1.0;2.0
11455;111454;6;dimanche;2;1;;;
11456;111454;6;dimanche;3;0;30.0;1.0;2.0
11457;111454;6;dimanche;4;0;;;
11458;111454;6;dimanche;5;0;60.0;1.0;2.0
11459;111454;6;dimanche;6;0;;;
18300;112104;6;mardi;1;0;10.0;1.0;1.0
18301;112104;6;mardi;2;1;;;
18302;112104;6;mardi;3;0;15.0;1.0;1.0
18303;112104;6;mardi;4;0;;;
18304;112104;6;mardi;5;0;30.0;1.0;2.0
18305;112104;6;mardi;6;0;;;
18342;112111;6;dimanche;1;0;15.0;3.0;3.0
18343;112111;6;dimanche;2;1;;;
18344;112111;6;dimanche;3;1;;;
18345;112111;6;dimanche;4;0;;;
18346;112111;6;dimanche;5;0;25.0;1.0;2.0
18347;112111;6;dimanche;6;1;;;
18384;112113;6;jeudi;1;0;15.0;1.0;1.0
18385;112113;6;jeudi;2;0;;;
18386;112113;6;jeudi;3;0;40.0;2.0;9.0
18387;112113;6;jeudi;4;1;;;
18388;112113;6;jeudi;5;0;30.0;1.0;1.0
18389;112113;6;jeudi;6;1;;;
18426;112115;6;lundi;1;0;;1.0;1.0
18427;112115;6;lundi;2;1;;;
18428;112115;6;lundi;3;0;;6.0;1.0
18429;112115;6;lundi;4;0;;;
18430;112115;6;lundi;5;0;;1.0;1.0
18431;112115;6;lundi;6;1;;;
18468;112117;6;lundi;1;0;20.0;1.0;1.0
18469;112117;6;lundi;2;0;;;
18470;112117;6;lundi;3;0;40.0;1.0;1.0
18471;112117;6;lundi;4;0;;;
18472;112117;6;lundi;5;0;45.0;1.0;2.0
18473;112117;6;lundi;6;0;;;
18510;112128;6;lundi;1;0;20.0;0.0;9.0
18511;112128;6;lundi;2;1;;;
18512;112128;6;lundi;3;0;30.0;1.0;2.0
18513;112128;6;lundi;4;0;;;
18514;112128;6;lundi;5;0;30.0;1.0;2.0
18515;112128;6;lundi;6;1;;;
18552;112130;6;jeudi;1;0;15.0;1.0;1.0
18553;112130;6;jeudi;2;0;;;
18554;112130;6;jeudi;3;0;25.0;1.0;1.0
18555;112130;6;jeudi;4;0;;;
18556;112130;6;jeudi;5;0;20.0;1.0;1.0
