;nomen;nojour;nomjour;tyrep;temrep;duree;lieu;avecqui
11388;111451;2;mercredi;1;0;20.0;1.0;1.0
11389;111451;2;mercredi;2;1;;;
11390;111451;2;mercredi;3;0;20.0;1.0;1.0
11391;111451;2;mercredi;4;1;;;
11392;111451;2;mercredi;5;0;20.0;1.0;1.0
11393;111451;2;mercredi;6;1;;;
11430;111454;2;mercredi;1;0;15.0;1.0;1.0
11431;111454;2;mercredi;2;0;;;
11432;111454;2;mercredi;3;0;25.0;1.0;2.0
11433;111454;2;mercredi;4;0;;;
11434;111454;2;mercredi;5;0;30.0;1.0;2.0
11435;111454;2;mercredi;6;0;;;
18276;112104;2;vendredi;1;0;10.0;1.0;1.0
18277;112104;2;vendredi;2;1;;;
18278;112104;2;vendredi;3;0;15.0;1.0;1.0
18279;112104;2;vendredi;4;0;;;
18280;112104;2;vendredi;5;0;25.0;1.0;2.0
18281;112104;2;vendredi;6;0;;;
18318;112111;2;mercredi;1;0;30.0;1.0;2.0
18319;112111;2;mercredi;2;0;;;
18320;112111;2;mercredi;3;0;45.0;1.0;2.0
18321;112111;2;mercredi;4;0;;;
18322;112111;2;mercredi;5;0;25.0;1.0;2.0
18323;112111;2;mercredi;6;0;;;
18360;112113;2;dimanche;1;1;;;
18361;112113;2;dimanche;2;1;;;
18362;112113;2;dimanche;3;0;30.0;1.0;2.0
18363;112113;2;dimanche;4;1;;;
18364;112113;2;dimanche;5;0;45.0;1.0;2.0
18365;112113;2;dimanche;6;1;;;
18402;112115;2;jeudi;1;0;;1.0;1.0
18403;112115;2;jeudi;2;0;;;
18404;112115;2;jeudi;3;0;;6.0;1.0
18405;112115;2;jeudi;4;0;;;
18406;112115;2;jeudi;5;0;;1.0;1.0
18407;112115;2;jeudi;6;0;;;
18444;112117;2;jeudi;1;0;20.0;1.0;1.0
18445;112117;2;jeudi;2;0;;;
18446;112117;2;jeudi;3;0;45.0;1.0;1.0
18447;112117;2;jeudi;4;0;;;
18448;112117;2;jeudi;5;0;40.0;1.0;1.0
18449;112117;2;jeudi;6;0;;;
18486;112128;2;jeudi;1;0;;1.0;2.0
18487;112128;2;jeudi;2;1;;;
18488;112128;2;jeudi;3;0;30.0;1.0;2.0
18489;112128;2;jeudi;4;0;;;
18490;112128;2;jeudi;5;0;30.0;1.0;2.0
18491;112128;2;jeudi;6;1;;;
18528;112130;2;dimanche;1;0;30.0;1.0;1.0
18529;112130;2;dimanche;2;0;;;
18530;112130;2;dimanche;3;0;30.0;1.0;1.0
18531;112130;2;dimanche;4;0;;;
18532;112130;2;dimanche;5;0;20.0;1.0;1.0
18533;112130;2;dimanche;6;1;;;
18570;112131;2;mardi;1;0;;1.0;2.0
18571;112131;2;mardi;2;1;;;
18572;112131;2;mardi;3;0;40.0;1.0;2.0
18573;112131;2;mardi;4;1;;;
18574;112131;2;mardi;5;0;30.0;1.0;2.0
18575;112131;2;mardi;6;1;;;
18612;112135;2;lundi;1;0;5.0;1.0;2.0
18613;112135;2;lundi;2;1;;;
18614;112135;2;lundi;3;0;15.0;5.0;1.0
18615;112135;2;lundi;4;0;;;
18616;112135;2;lundi;5;0;20.0;1.0;2.0
18617;112135;2;lundi;6;1;;;
18654;112136;2;mercredi;1;0;15.0;1.0;1.0
18655;112136;2;mercredi;2;0;;;
18656;112136;2;mercredi;3;0;60.0;5.0;3.0
18657;112136;2;mercredi;4;1;;;
18658;112136;2;mercredi;5;0;60.0;1.0;2.0
18659;112136;2;mercredi;6;1;;;
18696;112140;2;vendredi;1;0;30.0;1.0;2.0
18697;112140;2;vendredi;2;1;;;
18698;112140;2;vendredi;3;0;30.0;1.0;2.0
18699;112140;2;vendredi;4;0;;;
18700;112140;2;vendredi;5;0;30.0;1.0;2.0
18701;112140;2;vendredi;6;1;;;
18738;112144;2;samedi;1;0;30.0;1.0;1.0
18739;112144;2;samedi;2;0;;;
18740;112144;2;samedi;3;0;30.0;1.0;2.0
