;nomen;nojour;nomjour;tyrep;temrep;duree;lieu;avecqui
11418;111451;7;lundi;1;0;20.0;1.0;1.0
11419;111451;7;lundi;2;1;;;
11420;111451;7;lundi;3;0;20.0;1.0;1.0
11421;111451;7;lundi;4;1;;;
11422;111451;7;lundi;5;0;30.0;1.0;1.0
11423;111451;7;lundi;6;1;;;
11460;111454;7;lundi;1;0;15.0;1.0;1.0
11461;111454;7;lundi;2;0;;;
11462;111454;7;lundi;3;0;30.0;1.0;2.0
11463;111454;7;lundi;4;0;;;
11464;111454;7;lundi;5;0;30.0;1.0;2.0
11465;111454;7;lundi;6;0;;;
18306;112104;7;mercredi;1;0;15.0;1.0;1.0
18307;112104;7;mercredi;2;1;;;
18308;112104;7;mercredi;3;0;75.0;1.0;1.0
18309;112104;7;mercredi;4;0;;;
18310;112104;7;mercredi;5;0;30.0;1.0;2.0
18311;112104;7;mercredi;6;0;;;
18348;112111;7;lundi;1;0;15.0;1.0;1.0
18349;112111;7;lundi;2;0;;;
18350;112111;7;lundi;3;0;30.0;1.0;2.0
18351;112111;7;lundi;4;0;;;
18352;112111;7;lundi;5;0;30.0;1.0;2.0
18353;112111;7;lundi;6;1;;;
18390;112113;7;vendredi;1;0;15.0;1.0;1.0
18391;112113;7;vendredi;2;0;;;
18392;112113;7;vendredi;3;0;40.0;2.0;9.0
18393;112113;7;vendredi;4;0;;;
18394;112113;7;vendredi;5;0;60.0;1.0;2.0
18395;112113;7;vendredi;6;0;;;
18432;112115;7;mardi;1;0;;1.0;1.0
18433;112115;7;mardi;2;1;;;
18434;112115;7;mardi;3;0;;1.0;1.0
18435;112115;7;mardi;4;0;;;
18436;112115;7;mardi;5;0;;1.0;1.0
18437;112115;7;mardi;6;1;;;
18474;112117;7;mardi;1;0;20.0;1.0;1.0
18475;112117;7;mardi;2;0;;;
18476;112117;7;mardi;3;0;30.0;1.0;2.0
18477;112117;7;mardi;4;0;;;
18478;112117;7;mardi;5;0;45.0;1.0;2.0
18479;112117;7;mardi;6;0;;;
18516;112128;7;mardi;1;0;20.0;0.0;9.0
18517;112128;7;mardi;2;1;;;
18518;112128;7;mardi;3;0;30.0;1.0;2.0
18519;112128;7;mardi;4;0;;;
18520;112128;7;mardi;5;0;30.0;1.0;2.0
18521;112128;7;mardi;6;1;;;
18558;112130;7;vendredi;1;0;20.0;1.0;1.0
18559;112130;7;vendredi;2;0;;;
18560;112130;7;vendredi;3;0;30.0;1.0;1.0
18561;112130;7;vendredi;4;0;;;
18562;112130;7;vendredi;5;0;20.0;1.0;1.0
18563;112130;7;vendredi;6;1;;;
18600;112131;7;dimanche;1;0;20.0;1.0;2.0
18601;112131;7;dimanche;2;1;;;
18602;112131;7;dimanche;3;0;45.0;1.0;2.0
18603;112131;7;dimanche;4;1;;;
18604;112131;7;dimanche;5;0;40.0;1.0;2.0
18605;112131;7;dimanche;6;1;;;
18642;112135;7;samedi;1;0;15.0;1.0;2.0
18643;112135;7;samedi;2;1;;;
18644;112135;7;samedi;3;0;20.0;1.0;2.0
18645;112135;7;samedi;4;1;;;
18646;112135;7;samedi;5;0;30.0;1.0;2.0
18647;112135;7;samedi;6;1;;;
18684;112136;7;lundi;1;0;20.0;1.0;2.0
18685;112136;7;lundi;2;0;;;
18686;112136;7;lundi;3;0;45.0;1.0;1.0
18687;112136;7;lundi;4;0;;;
18688;112136;7;lundi;5;0;50.0;1.0;2.0
18689;112136;7;lundi;6;0;;;
18726;112140;7;mercredi;1;0;;1.0;2.0
18727;112140;7;mercredi;2;0;;;
18728;112140;7;mercredi;3;0;30.0;1.0;2.0
18729;112140;7;mercredi;4;0;;;
18730;112140;7;mercredi;5;0;15.0;1.0;2.0
18731;112140;7;mercredi;6;1;;;
18768;112144;7;jeudi;1;1;;;
18769;112144;7;jeudi;2;0;;;
18770;112144;7;jeudi;3;0;30.0;1.0;2.0
18771;112144;7;jeudi;4;0;;;
18772;112144;7;jeudi;5;0;30.0;1.0;2.0
18773;112144;7;jeudi;6;1;;;
18810;112145;7;mercredi;1;0;25.0;1.0;1.0
18811;112145;7;mercredi;2;0;;;
18812;112145;7;mercredi;3;0;30.0;1.0;2.0
18813;112145;7;mercredi;4;0;;;
18814;112145;7;mercredi;5;0;35.0;1.0;2.0
18815;112145;7;mercredi;6;0;;;
18852;112148;7;samedi;1;0;30.0;1.0;1.0
18853;112148;7;samedi;2;1;;;
18854;112148;7;samedi;3;0;20.0;1.0;1.0
18855;112148;7;samedi;4;1;;;
18856;112148;7;samedi;5;0;35.0;1.0;1.0
18857;112148;7;samedi;6;0;;;
18894;112154;7;jeudi;1;0;20.0;1.0;1.0
18895;112154;7;jeudi;2;0;;;
18896;112154;7;jeudi;3;0;30.0;1.0;1.0
18897;112154;7;jeudi;4;0;;;
18898;112154;7;jeudi;5;0;35.0;1.0;1.0
18899;112154;7;jeudi;6;0;;;
18936;112156;7;lundi;1;0;20.0;1.0;2.0
18937;112156;7;lundi;2;0;;;
18938;112156;7;lundi;3;0;30.0;1.0;2.0
18939;112156;7;lundi;4;0;;;
18940;112156;7;lundi;5;0;30.0;1.0;2.0
18941;112156;7;lundi;6;0;;;
18978;112161;7;mercredi;1;0;15.0;1.0;2.0
18979;112161;7;mercredi;2;0;;;
18980;112161;7;mercredi;3;0;25.0;1.0;2.0
18981;112161;7;mercredi;4;0;;;
18982;112161;7;mercredi;5;0;20.0;1.0;2.0
18983;112161;7;mercredi;6;1;;;
19020;112164;7;vendredi;1;0;;1.0;1.0
19021;112164;7;vendredi;2;0;;;
19022;112164;7;vendredi;3;0;60.0;1.0;1.0
19023;112164;7;vendredi;4;0;;;
19024;112164;7;vendredi;5;0;30.0;1.0;1.0
19025;112164;7;vendredi;6;0;;;
19062;112166;7;jeudi;1;0;15.0;0.0;1.0
19063;112166;7;jeudi;2;0;;;
19064;112166;7;jeudi;3;0;30.0;5.0;1.0
19065;112166;7;jeudi;4;0;;;
19066;112166;7;jeudi;5;0;30.0;0.0;9.0
19067;112166;7;jeudi;6;1;;;
19104;112171;7;dimanche;1;0;15.0;1.0;1.0
19105;112171;7;dimanche;2;1;;;
19106;112171;7;dimanche;3;1;;;
19107;112171;7;dimanche;4;0;;;
19108;112171;7;dimanche;5;0;45.0;0.0;9.0
19109;112171;7;dimanche;6;1;;;
19146;112177;7;samedi;1;0;15.0;1.0;1.0
19147;112177;7;samedi;2;0;;;
19148;112177;7;samedi;3;0;60.0;3.0;2.0
19149;112177;7;samedi;4;1;;;
19150;112177;7;samedi;5;0;120.0;3.0;2.0
19151;112177;7;samedi;6;1;;;
19188;112181;7;vendredi;1;0;15.0;1.0;1.0
19189;112181;7;vendredi;2;1;;;
19190;112181;7;vendredi;3;0;30.0;1.0;2.0
19191;112181;7;vendredi;4;1;;;
19192;112181;7;vendredi;5;0;30.0;4.0;2.0
19193;112181;7;vendredi;6;0;;;
19230;112190;7;samedi;1;0;30.0;1.0;1.0
19231;112190;7;samedi;2;0;;;
19232;112190;7;samedi;3;0;30.0;1.0;2.0
19233;112190;7;samedi;4;1;;;
19234;112190;7;samedi;5;0;45.0;0.0;2.0
19235;112190;7;samedi;6;1;;;
19272;112191;7;lundi;1;0;15.0;1.0;2.0
19273;112191;7;lundi;2;1;;;
19274;112191;7;lundi;3;0;30.0;1.0;2.0
19275;112191;7;lundi;4;0;;;
19276;112191;7;lundi;5;0;20.0;1.0;2.0
19277;112191;7;lundi;6;1;;;
19314;112198;7;mardi;1;0;20.0;1.0;2.0
19315;112198;7;mardi;2;0;;;
19316;112198;7;mardi;3;0;15.0;1.0;2.0
19317;112198;7;mardi;4;0;;;
19318;112198;7;mardi;5;0;;1.0;2.0
19319;112198;7;mardi;6;1;;;
19356;112201;7;jeudi;1;0;15.0;1.0;1.0
19357;112201;7;jeudi;2;0;;;
19358;112201;7;jeudi;3;0;25.0;2.0;4.0
19359;112201;7;jeudi;4;0;;;
19360;112201;7;jeudi;5;0;;1.0;1.0
19361;112201;7;jeudi;6;0;;;
19398;112202;7;dimanche;1;0;20.0;1.0;1.0
19399;112202;7;dimanche;2;1;;;
19400;112202;7;dimanche;3;0;195.0;6.0;4.0
19401;112202;7;dimanche;4;1;;;
19402;112202;7;dimanche;5;0;20.0;1.0;2.0
19403;112202;7;dimanche;6;0;;;
19440;112204;7;mercredi;1;1;;;
19441;112204;7;mercredi;2;0;;;
19442;112204;7;mercredi;3;1;;;
19443;112204;7;mercredi;4;0;;;
19444;112204;7;mercredi;5;1;;;
19445;112204;7;mercredi;6;1;;;
19482;112206;7;mardi;1;0;15.0;1.0;1.0
19483;112206;7;mardi;2;1;;;
19484;112206;7;mardi;3;0;15.0;1.0;1.0
19485;112206;7;mardi;4;0;;;
19486;112206;7;mardi;5;0;20.0;1.0;1.0
19487;112206;7;mardi;6;1;;;
19524;112208;7;dimanche;1;1;;;
19525;112208;7;dimanche;2;1;;;
19526;112208;7;dimanche;3;0;;0.0;9.0
