;nomen;nojour;nomjour;tyrep;temrep;duree;lieu;avecqui
11394;111451;3;jeudi;1;0;10.0;1.0;1.0
11395;111451;3;jeudi;2;1;;;
11396;111451;3;jeudi;3;0;20.0;1.0;1.0
11397;111451;3;jeudi;4;0;;;
11398;111451;3;jeudi;5;0;60.0;1.0;2.0
11399;111451;3;jeudi;6;1;;;
11436;111454;3;jeudi;1;0;15.0;1.0;1.0
11437;111454;3;jeudi;2;0;;;
11438;111454;3;jeudi;3;0;30.0;1.0;2.0
11439;111454;3;jeudi;4;0;;;
11440;111454;3;jeudi;5;0;30.0;1.0;2.0
11441;111454;3;jeudi;6;1;;;
18282;112104;3;samedi;1;1;;;
18283;112104;3;samedi;2;1;;;
18284;112104;3;samedi;3;0;20.0;1.0;1.0
18285;112104;3;samedi;4;0;;;
18286;112104;3;samedi;5;0;30.0;6.0;1.0
18287;112104;3;samedi;6;1;;;
18324;112111;3;jeudi;1;0;10.0;1.0;1.0
18325;112111;3;jeudi;2;0;;;
18326;112111;3;jeudi;3;0;35.0;1.0;2.0
18327;112111;3;jeudi;4;1;;;
18328;112111;3;jeudi;5;0;25.0;1.0;2.0
18329;112111;3;jeudi;6;0;;;
18366;112113;3;lundi;1;0;15.0;1.0;1.0
18367;112113;3;lundi;2;0;;;
18368;112113;3;lundi;3;0;40.0;2.0;4.0
18369;112113;3;lundi;4;1;;;
18370;112113;3;lundi;5;0;30.0;1.0;1.0
18371;112113;3;lundi;6;1;;;
18408;112115;3;vendredi;1;0;;1.0;1.0
18409;112115;3;vendredi;2;0;;;
18410;112115;3;vendredi;3;0;;6.0;1.0
18411;112115;3;vendredi;4;0;;;
18412;112115;3;vendredi;5;0;;1.0;1.0
18413;112115;3;vendredi;6;1;;;
18450;112117;3;vendredi;1;0;15.0;1.0;1.0
18451;112117;3;vendredi;2;1;;;
18452;112117;3;vendredi;3;0;60.0;3.0;2.0
18453;112117;3;vendredi;4;0;;;
18454;112117;3;vendredi;5;0;45.0;1.0;2.0
18455;112117;3;vendredi;6;0;;;
18492;112128;3;vendredi;1;0;20.0;1.0;2.0
18493;112128;3;vendredi;2;1;;;
18494;112128;3;vendredi;3;0;30.0;1.0;2.0
18495;112128;3;vendredi;4;0;;;
18496;112128;3;vendredi;5;0;30.0;1.0;2.0
18497;112128;3;vendredi;6;1;;;
18534;112130;3;lundi;1;0;20.0;1.0;1.0
18535;112130;3;lundi;2;0;;;
18536;112130;3;lundi;3;0;25.0;1.0;1.0
18537;112130;3;lundi;4;0;;;
18538;112130;3;lundi;5;0;20.0;1.0;1.0
18539;112130;3;lundi;6;1;;;
18576;112131;3;mercredi;1;0;25.0;1.0;2.0
18577;112131;3;mercredi;2;1;;;
18578;112131;3;mercredi;3;0;40.0;1.0;2.0
18579;112131;3;mercredi;4;1;;;
18580;112131;3;mercredi;5;0;20.0;1.0;2.0
18581;112131;3;mercredi;6;1;;;
18618;112135;3;mardi;1;0;25.0;1.0;2.0
18619;112135;3;mardi;2;1;;;
18620;112135;3;mardi;3;0;15.0;5.0;1.0
18621;112135;3;mardi;4;0;;;
18622;112135;3;mardi;5;0;20.0;1.0;2.0
18623;112135;3;mardi;6;1;;;
18660;112136;3;jeudi;1;0;15.0;1.0;2.0
18661;112136;3;jeudi;2;0;;;
18662;112136;3;jeudi;3;0;60.0;5.0;4.0
18663;112136;3;jeudi;4;0;;;
18664;112136;3;jeudi;5;0;45.0;1.0;2.0
18665;112136;3;jeudi;6;1;;;
18702;112140;3;samedi;1;0;30.0;1.0;2.0
18703;112140;3;samedi;2;1;;;
18704;112140;3;samedi;3;0;30.0;1.0;2.0
18705;112140;3;samedi;4;1;;;
18706;112140;3;samedi;5;0;30.0;1.0;2.0
18707;112140;3;samedi;6;1;;;
18744;112144;3;dimanche;1;0;30.0;1.0;1.0
18745;112144;3;dimanche;2;0;;;
18746;112144;3;dimanche;3;0;30.0;1.0;2.0
18747;112144;3;dimanche;4;0;;;
18748;112144;3;dimanche;5;0;30.0;1.0;2.0
18749;112144;3;dimanche;6;1;;;
18786;112145;3;samedi;1;0;30.0;1.0;2.0
18787;112145;3;samedi;2;1;;;
18788;112145;3;samedi;3;0;30.0;1.0;2.0
18789;112145;3;samedi;4;0;;;
18790;112145;3;samedi;5;0;15.0;1.0;1.0
18791;112145;3;samedi;6;0;;;
18828;112148;3;mardi;1;0;15.0;1.0;1.0
18829;112148;3;mardi;2;1;;;
18830;112148;3;mardi;3;0;30.0;1.0;1.0
18831;112148;3;mardi;4;0;;;
18832;112148;3;mardi;5;0;30.0;1.0;1.0
18833;112148;3;mardi;6;0;;;
18870;112154;3;dimanche;1;0;30.0;1.0;1.0
18871;112154;3;dimanche;2;0;;;
18872;112154;3;dimanche;3;0;180.0;1.0;3.0
18873;112154;3;dimanche;4;0;;;
18874;112154;3;dimanche;5;0;30.0;1.0;1.0
18875;112154;3;dimanche;6;0;;;
18912;112156;3;jeudi;1;0;20.0;1.0;2.0
18913;112156;3;jeudi;2;0;;;
18914;112156;3;jeudi;3;0;15.0;6.0;1.0
18915;112156;3;jeudi;4;0;;;
18916;112156;3;jeudi;5;0;30.0;5.0;1.0
18917;112156;3;jeudi;6;0;;;
18954;112161;3;samedi;1;0;10.0;1.0;1.0
18955;112161;3;samedi;2;0;;;
18956;112161;3;samedi;3;0;30.0;1.0;9.0
18957;112161;3;samedi;4;0;;;
18958;112161;3;samedi;5;0;15.0;1.0;2.0
18959;112161;3;samedi;6;1;;;
18996;112164;3;lundi;1;0;15.0;1.0;1.0
18997;112164;3;lundi;2;0;;;
18998;112164;3;lundi;3;0;60.0;1.0;4.0
18999;112164;3;lundi;4;0;;;
19000;112164;3;lundi;5;0;40.0;1.0;1.0
19001;112164;3;lundi;6;0;;;
19038;112166;3;dimanche;1;0;15.0;1.0;1.0
19039;112166;3;dimanche;2;0;;;
19040;112166;3;dimanche;3;0;45.0;1.0;2.0
19041;112166;3;dimanche;4;0;;;
