;nomen;nojour;nomjour;tyrep;temrep;duree;lieu;avecqui
23052;112452;7;jeudi;1;0;30.0;1.0;1.0
23053;112452;7;jeudi;2;1;;;
23054;112452;7;jeudi;3;0;30.0;1.0;2.0
23055;112452;7;jeudi;4;1;;;
23056;112452;7;jeudi;5;0;;1.0;2.0
23057;112452;7;jeudi;6;0;;;
23094;112453;7;mardi;1;0;25.0;1.0;1.0
23095;112453;7;mardi;2;0;;;
23096;112453;7;mardi;3;0;30.0;1.0;2.0
23097;112453;7;mardi;4;0;;;
23098;112453;7;mardi;5;0;30.0;1.0;2.0
23099;112453;7;mardi;6;0;;;
23136;112456;7;dimanche;1;0;15.0;1.0;1.0
23137;112456;7;dimanche;2;1;;;
23138;112456;7;dimanche;3;0;50.0;1.0;2.0
23139;112456;7;dimanche;4;0;;;
23140;112456;7;dimanche;5;0;55.0;1.0;2.0
23141;112456;7;dimanche;6;0;;;
23178;112459;7;dimanche;1;0;30.0;1.0;2.0
23179;112459;7;dimanche;2;1;;;
23180;112459;7;dimanche;3;0;90.0;3.0;2.0
23181;112459;7;dimanche;4;0;;;
23182;112459;7;dimanche;5;0;45.0;1.0;2.0
23183;112459;7;dimanche;6;1;;;
23220;112460;7;vendredi;1;0;30.0;1.0;2.0
23221;112460;7;vendredi;2;1;;;
23222;112460;7;vendredi;3;0;;1.0;2.0
23223;112460;7;vendredi;4;0;;;
23224;112460;7;vendredi;5;0;45.0;1.0;2.0
23225;112460;7;vendredi;6;1;;;
23262;112462;7;mercredi;1;0;30.0;1.0;2.0
23263;112462;7;mercredi;2;1;;;
23264;112462;7;mercredi;3;0;60.0;1.0;2.0
23265;112462;7;mercredi;4;1;;;
23266;112462;7;mercredi;5;0;;1.0;2.0
23267;112462;7;mercredi;6;1;;;
23304;112465;7;vendredi;1;0;25.0;1.0;2.0
23305;112465;7;vendredi;2;1;;;
23306;112465;7;vendredi;3;0;50.0;1.0;2.0
23307;112465;7;vendredi;4;1;;;
23308;112465;7;vendredi;5;0;45.0;1.0;2.0
23309;112465;7;vendredi;6;0;;;
23346;112466;7;lundi;1;0;15.0;1.0;1.0
23347;112466;7;lundi;2;0;;;
23348;112466;7;lundi;3;0;20.0;2.0;4.0
23349;112466;7;lundi;4;0;;;
23350;112466;7;lundi;5;0;20.0;1.0;2.0
23351;112466;7;lundi;6;1;;;
23388;112467;7;mercredi;1;0;15.0;1.0;2.0
23389;112467;7;mercredi;2;9;;;
23390;112467;7;mercredi;3;0;45.0;1.0;2.0
23391;112467;7;mercredi;4;0;;;
23392;112467;7;mercredi;5;0;60.0;1.0;2.0
23393;112467;7;mercredi;6;1;;;
23430;112480;7;vendredi;1;0;15.0;1.0;2.0
23431;112480;7;vendredi;2;1;;;
23432;112480;7;vendredi;3;0;30.0;1.0;2.0
23433;112480;7;vendredi;4;0;;;
23434;112480;7;vendredi;5;0;90.0;3.0;3.0
23435;112480;7;vendredi;6;0;;;
23472;112484;7;dimanche;1;0;15.0;1.0;2.0
23473;112484;7;dimanche;2;1;;;
23474;112484;7;dimanche;3;0;60.0;1.0;2.0
23475;112484;7;dimanche;4;0;;;
23476;112484;7;dimanche;5;0;30.0;1.0;2.0
23477;112484;7;dimanche;6;0;;;
23514;112485;7;mardi;1;0;30.0;1.0;1.0
23515;112485;7;mardi;2;1;;;
23516;112485;7;mardi;3;0;60.0;1.0;1.0
