;nomen;nojour;nomjour;tyrep;temrep;duree;lieu;avecqui
23034;112452;4;lundi;1;0;30.0;1.0;1.0
23035;112452;4;lundi;2;1;;;
23036;112452;4;lundi;3;0;90.0;1.0;2.0
23037;112452;4;lundi;4;1;;;
23038;112452;4;lundi;5;0;60.0;1.0;2.0
23039;112452;4;lundi;6;1;;;
23076;112453;4;samedi;1;0;15.0;1.0;1.0
23077;112453;4;samedi;2;0;;;
23078;112453;4;samedi;3;0;45.0;3.0;2.0
23079;112453;4;samedi;4;0;;;
23080;112453;4;samedi;5;0;210.0;3.0;3.0
23081;112453;4;samedi;6;0;;;
23118;112456;4;jeudi;1;0;10.0;1.0;1.0
23119;112456;4;jeudi;2;1;;;
23120;112456;4;jeudi;3;0;30.0;1.0;1.0
23121;112456;4;jeudi;4;1;;;
23122;112456;4;jeudi;5;0;30.0;1.0;2.0
23123;112456;4;jeudi;6;0;;;
23160;112459;4;jeudi;1;0;60.0;1.0;2.0
23161;112459;4;jeudi;2;1;;;
23162;112459;4;jeudi;3;0;60.0;6.0;4.0
23163;112459;4;jeudi;4;0;;;
23164;112459;4;jeudi;5;0;45.0;1.0;2.0
23165;112459;4;jeudi;6;1;;;
23202;112460;4;mardi;1;0;15.0;1.0;2.0
23203;112460;4;mardi;2;0;;;
23204;112460;4;mardi;3;0;60.0;1.0;2.0
23205;112460;4;mardi;4;0;;;
23206;112460;4;mardi;5;0;60.0;1.0;2.0
23207;112460;4;mardi;6;1;;;
23244;112462;4;dimanche;1;0;30.0;1.0;2.0
23245;112462;4;dimanche;2;1;;;
23246;112462;4;dimanche;3;0;120.0;3.0;3.0
23247;112462;4;dimanche;4;0;;;
23248;112462;4;dimanche;5;0;90.0;3.0;3.0
23249;112462;4;dimanche;6;1;;;
23286;112465;4;mardi;1;0;15.0;1.0;2.0
23287;112465;4;mardi;2;1;;;
23288;112465;4;mardi;3;0;55.0;1.0;2.0
23289;112465;4;mardi;4;1;;;
23290;112465;4;mardi;5;0;30.0;1.0;2.0
23291;112465;4;mardi;6;1;;;
23328;112466;4;vendredi;1;0;30.0;1.0;2.0
23329;112466;4;vendredi;2;1;;;
23330;112466;4;vendredi;3;0;30.0;1.0;2.0
23331;112466;4;vendredi;4;1;;;
