;nomen;nojour;nomjour;tyrep;temrep;duree;lieu;avecqui
23022;112452;2;samedi;1;0;30.0;1.0;2.0
23023;112452;2;samedi;2;1;;;
23024;112452;2;samedi;3;0;45.0;1.0;2.0
23025;112452;2;samedi;4;1;;;
23026;112452;2;samedi;5;0;120.0;1.0;2.0
23027;112452;2;samedi;6;1;;;
23064;112453;2;jeudi;1;0;20.0;1.0;1.0
23065;112453;2;jeudi;2;0;;;
23066;112453;2;jeudi;3;0;30.0;1.0;2.0
23067;112453;2;jeudi;4;0;;;
23068;112453;2;jeudi;5;0;30.0;1.0;2.0
23069;112453;2;jeudi;6;0;;;
23106;112456;2;mardi;1;0;10.0;1.0;1.0
23107;112456;2;mardi;2;1;;;
23108;112456;2;mardi;3;0;30.0;1.0;1.0
23109;112456;2;mardi;4;1;;;
23110;112456;2;mardi;5;0;30.0;1.0;2.0
23111;112456;2;mardi;6;0;;;
23148;112459;2;mardi;1;0;30.0;1.0;2.0
23149;112459;2;mardi;2;1;;;
23150;112459;2;mardi;3;0;45.0;6.0;1.0
23151;112459;2;mardi;4;0;;;
23152;112459;2;mardi;5;0;120.0;1.0;2.0
23153;112459;2;mardi;6;1;;;
23190;112460;2;dimanche;1;0;15.0;1.0;2.0
23191;112460;2;dimanche;2;0;;;
23192;112460;2;dimanche;3;0;55.0;1.0;2.0
23193;112460;2;dimanche;4;0;;;
23194;112460;2;dimanche;5;0;30.0;1.0;2.0
23195;112460;2;dimanche;6;1;;;
23232;112462;2;vendredi;1;0;30.0;1.0;2.0
23233;112462;2;vendredi;2;1;;;
23234;112462;2;vendredi;3;0;30.0;1.0;2.0
23235;112462;2;vendredi;4;0;;;
23236;112462;2;vendredi;5;0;30.0;1.0;2.0
23237;112462;2;vendredi;6;1;;;
23274;112465;2;dimanche;1;0;15.0;1.0;2.0
23275;112465;2;dimanche;2;1;;;
23276;112465;2;dimanche;3;0;60.0;1.0;2.0
23277;112465;2;dimanche;4;0;;;
23278;112465;2;dimanche;5;0;40.0;1.0;2.0
23279;112465;2;dimanche;6;0;;;
23316;112466;2;mercredi;1;0;30.0;1.0;2.0
23317;112466;2;mercredi;2;1;;;
23318;112466;2;mercredi;3;1;;;
23319;112466;2;mercredi;4;0;;;
23320;112466;2;mercredi;5;0;20.0;2.0;4.0
23321;112466;2;mercredi;6;0;;;
23358;112467;2;vendredi;1;0;30.0;1.0;2.0
23359;112467;2;vendredi;2;0;;;
23360;112467;2;vendredi;3;0;30.0;1.0;2.0
23361;112467;2;vendredi;4;1;;;
23362;112467;2;vendredi;5;0;60.0;1.0;2.0
23363;112467;2;vendredi;6;1;;;
23400;112480;2;dimanche;1;0;30.0;1.0;2.0
23401;112480;2;dimanche;2;1;;;
23402;112480;2;dimanche;3;0;105.0;1.0;2.0
23403;112480;2;dimanche;4;0;;;
23404;112480;2;dimanche;5;0;45.0;1.0;2.0
23405;112480;2;dimanche;6;0;;;
23442;112484;2;mardi;1;0;15.0;1.0;2.0
23443;112484;2;mardi;2;1;;;
23444;112484;2;mardi;3;0;30.0;1.0;2.0
23445;112484;2;mardi;4;0;;;
23446;112484;2;mardi;5;0;30.0;1.0;2.0
23447;112484;2;mardi;6;0;;;
23484;112485;2;jeudi;1;0;30.0;1.0;1.0
23485;112485;2;jeudi;2;1;;;
23486;112485;2;jeudi;3;0;;1.0;9.0
23487;112485;2;jeudi;4;1;;;
23488;112485;2;jeudi;5;0;60.0;1.0;1.0
23489;112485;2;jeudi;6;1;;;
23526;112493;2;jeudi;1;0;2.0;1.0;1.0
23527;112493;2;jeudi;2;1;;;
23528;112493;2;jeudi;3;0;35.0;1.0;2.0
23529;112493;2;jeudi;4;0;;;
23530;112493;2;jeudi;5;0;40.0;1.0;2.0
23531;112493;2;jeudi;6;0;;;
23568;112494;2;mercredi;1;0;30.0;1.0;1.0
23569;112494;2;mercredi;2;1;;;
23570;112494;2;mercredi;3;0;20.0;2.0;4.0
23571;112494;2;mercredi;4;0;;;
23572;112494;2;mercredi;5;0;30.0;1.0;2.0
23573;112494;2;mercredi;6;0;;;
23610;112496;2;mercredi;1;0;15.0;1.0;2.0
23611;112496;2;mercredi;2;0;;;
23612;112496;2;mercredi;3;0;35.0;1.0;2.0
23613;112496;2;mercredi;4;0;;;
23614;112496;2;mercredi;5;0;120.0;1.0;3.0
23615;112496;2;mercredi;6;0;;;
23652;112500;2;samedi;1;0;15.0;1.0;1.0
23653;112500;2;samedi;2;0;;;
23654;112500;2;samedi;3;0;60.0;1.0;1.0
23655;112500;2;samedi;4;0;;;
23656;112500;2;samedi;5;0;60.0;1.0;1.0
23657;112500;2;samedi;6;1;;;
23694;112504;2;mercredi;1;0;15.0;1.0;1.0
23695;112504;2;mercredi;2;0;;;
23696;112504;2;mercredi;3;0;60.0;1.0;2.0
23697;112504;2;mercredi;4;0;;;
23698;112504;2;mercredi;5;0;60.0;1.0;2.0
23699;112504;2;mercredi;6;1;;;
23736;112507;2;jeudi;1;0;35.0;1.0;1.0
23737;112507;2;jeudi;2;0;;;
23738;112507;2;jeudi;3;0;10.0;2.0;4.0
23739;112507;2;jeudi;4;1;;;
23740;112507;2;jeudi;5;0;30.0;1.0;1.0
23741;112507;2;jeudi;6;1;;;
23778;112509;2;vendredi;1;0;10.0;1.0;1.0
23779;112509;2;vendredi;2;1;;;
23780;112509;2;vendredi;3;0;30.0;1.0;2.0
23781;112509;2;vendredi;4;0;;;
23782;112509;2;vendredi;5;0;25.0;1.0;2.0
23783;112509;2;vendredi;6;0;;;
23820;112511;2;jeudi;1;0;5.0;1.0;1.0
23821;112511;2;jeudi;2;1;;;
23822;112511;2;jeudi;3;0;15.0;1.0;2.0
23823;112511;2;jeudi;4;0;;;
23824;112511;2;jeudi;5;0;30.0;1.0;2.0
23825;112511;2;jeudi;6;1;;;
23862;112512;2;mardi;1;0;30.0;1.0;3.0
23863;112512;2;mardi;2;0;;;
23864;112512;2;mardi;3;1;;;
23865;112512;2;mardi;4;1;;;
23866;112512;2;mardi;5;0;20.0;1.0;3.0
23867;112512;2;mardi;6;1;;;
23904;112514;2;mercredi;1;0;35.0;1.0;1.0
23905;112514;2;mercredi;2;1;;;
23906;112514;2;mercredi;3;0;40.0;1.0;1.0
23907;112514;2;mercredi;4;0;;;
23908;112514;2;mercredi;5;0;20.0;1.0;1.0
23909;112514;2;mercredi;6;1;;;
23946;112515;2;lundi;1;0;5.0;1.0;1.0
23947;112515;2;lundi;2;1;;;
23948;112515;2;lundi;3;0;30.0;1.0;1.0
23949;112515;2;lundi;4;1;;;
