;nomen;nojour;nomjour;tyrep;temrep;duree;lieu;avecqui
35010;113543;5;dimanche;1;0;20.0;1.0;1.0
35011;113543;5;dimanche;2;1;;;
35012;113543;5;dimanche;3;0;60.0;1.0;2.0
35013;113543;5;dimanche;4;0;;;
35014;113543;5;dimanche;5;0;50.0;1.0;2.0
35015;113543;5;dimanche;6;1;;;
35052;113556;5;lundi;1;0;15.0;1.0;2.0
35053;113556;5;lundi;2;1;;;
35054;113556;5;lundi;3;0;30.0;1.0;2.0
35055;113556;5;lundi;4;0;;;
35056;113556;5;lundi;5;0;15.0;1.0;2.0
35057;113556;5;lundi;6;0;;;
35094;113562;5;mercredi;1;0;40.0;1.0;2.0
35095;113562;5;mercredi;2;0;;;
35096;113562;5;mercredi;3;0;45.0;1.0;2.0
35097;113562;5;mercredi;4;0;;;
35098;113562;5;mercredi;5;0;45.0;1.0;2.0
35099;113562;5;mercredi;6;0;;;
35136;113565;5;jeudi;1;0;10.0;1.0;1.0
35137;113565;5;jeudi;2;1;;;
35138;113565;5;jeudi;3;0;30.0;1.0;1.0
35139;113565;5;jeudi;4;1;;;
35140;113565;5;jeudi;5;0;22.0;1.0;1.0
35141;113565;5;jeudi;6;1;;;
35178;113566;5;dimanche;1;0;15.0;1.0;1.0
35179;113566;5;dimanche;2;0;;;
35180;113566;5;dimanche;3;0;45.0;1.0;2.0
35181;113566;5;dimanche;4;0;;;
35182;113566;5;dimanche;5;0;60.0;1.0;2.0
35183;113566;5;dimanche;6;1;;;
35220;113567;5;dimanche;1;0;30.0;1.0;2.0
35221;113567;5;dimanche;2;1;;;
35222;113567;5;dimanche;3;0;40.0;1.0;2.0
35223;113567;5;dimanche;4;1;;;
35224;113567;5;dimanche;5;0;25.0;1.0;2.0
35225;113567;5;dimanche;6;1;;;
35262;113568;5;lundi;1;0;30.0;1.0;2.0
35263;113568;5;lundi;2;0;;;
35264;113568;5;lundi;3;0;30.0;2.0;3.0
35265;113568;5;lundi;4;0;;;
35266;113568;5;lundi;5;0;30.0;1.0;2.0
35267;113568;5;lundi;6;0;;;
35304;113574;5;samedi;1;0;15.0;0.0;2.0
35305;113574;5;samedi;2;0;;;
35306;113574;5;samedi;3;1;;;
35307;113574;5;samedi;4;0;;;
35308;113574;5;samedi;5;0;45.0;0.0;2.0
35309;113574;5;samedi;6;1;;;
35346;113581;5;dimanche;1;0;15.0;1.0;1.0
35347;113581;5;dimanche;2;1;;;
35348;113581;5;dimanche;3;0;30.0;1.0;1.0
35349;113581;5;dimanche;4;1;;;
35350;113581;5;dimanche;5;0;60.0;3.0;2.0
35351;113581;5;dimanche;6;1;;;
35388;113611;5;jeudi;1;0;15.0;1.0;1.0
35389;113611;5;jeudi;2;0;;;
35390;113611;5;jeudi;3;0;60.0;2.0;3.0
35391;113611;5;jeudi;4;0;;;
35392;113611;5;jeudi;5;0;30.0;1.0;1.0
35393;113611;5;jeudi;6;1;;;
35430;113619;5;jeudi;1;0;30.0;0.0;2.0
35431;113619;5;jeudi;2;0;;;
35432;113619;5;jeudi;3;0;45.0;0.0;2.0
35433;113619;5;jeudi;4;0;;;
35434;113619;5;jeudi;5;0;90.0;0.0;1.0
35435;113619;5;jeudi;6;1;;;
35472;113621;5;samedi;1;0;30.0;1.0;2.0
35473;113621;5;samedi;2;1;;;
35474;113621;5;samedi;3;0;45.0;1.0;2.0
35475;113621;5;samedi;4;0;;;
35476;113621;5;samedi;5;0;135.0;3.0;3.0
35477;113621;5;samedi;6;1;;;
35514;113624;5;lundi;1;0;15.0;1.0;2.0
35515;113624;5;lundi;2;0;;;
35516;113624;5;lundi;3;0;30.0;1.0;2.0
35517;113624;5;lundi;4;0;;;
35518;113624;5;lundi;5;0;30.0;1.0;2.0
35519;113624;5;lundi;6;1;;;
35682;113639;5;mercredi;1;0;15.0;1.0;2.0
35683;113639;5;mercredi;2;1;;;
35684;113639;5;mercredi;3;0;30.0;1.0;2.0
35685;113639;5;mercredi;4;0;;;
35686;113639;5;mercredi;5;0;60.0;1.0;2.0
35687;113639;5;mercredi;6;0;;;
35724;113654;5;samedi;1;0;30.0;1.0;1.0
35725;113654;5;samedi;2;1;;;
35726;113654;5;samedi;3;0;30.0;1.0;2.0
35727;113654;5;samedi;4;1;;;
35728;113654;5;samedi;5;0;;3.0;3.0
35729;113654;5;samedi;6;1;;;
35766;113656;5;mercredi;1;0;5.0;1.0;1.0
35767;113656;5;mercredi;2;0;;;
35768;113656;5;mercredi;3;0;30.0;5.0;3.0
35769;113656;5;mercredi;4;0;;;
35770;113656;5;mercredi;5;0;25.0;1.0;2.0
35771;113656;5;mercredi;6;0;;;
35808;113669;5;mardi;1;0;20.0;1.0;1.0
35809;113669;5;mardi;2;1;;;
35810;113669;5;mardi;3;0;20.0;1.0;1.0
35811;113669;5;mardi;4;0;;;
35812;113669;5;mardi;5;0;30.0;1.0;2.0
35813;113669;5;mardi;6;0;;;
35850;113674;5;mardi;1;0;20.0;1.0;2.0
35851;113674;5;mardi;2;1;;;
35852;113674;5;mardi;3;0;85.0;1.0;2.0
35853;113674;5;mardi;4;1;;;
35854;113674;5;mardi;5;0;30.0;1.0;2.0
35855;113674;5;mardi;6;1;;;
35892;113678;5;vendredi;1;0;30.0;1.0;2.0
35893;113678;5;vendredi;2;1;;;
35894;113678;5;vendredi;3;1;;;
35895;113678;5;vendredi;4;0;;;
35896;113678;5;vendredi;5;0;20.0;3.0;3.0
35897;113678;5;vendredi;6;0;;;
35934;113684;5;jeudi;1;0;30.0;1.0;2.0
35935;113684;5;jeudi;2;0;;;
35936;113684;5;jeudi;3;0;60.0;1.0;2.0
35937;113684;5;jeudi;4;1;;;
35938;113684;5;jeudi;5;0;120.0;3.0;3.0
35939;113684;5;jeudi;6;1;;;
35976;113691;5;dimanche;1;0;15.0;1.0;1.0
35977;113691;5;dimanche;2;1;;;
35978;113691;5;dimanche;3;1;;;
35979;113691;5;dimanche;4;0;;;
35980;113691;5;dimanche;5;0;30.0;1.0;2.0
35981;113691;5;dimanche;6;1;;;
36018;113697;5;dimanche;1;0;30.0;5.0;2.0
36019;113697;5;dimanche;2;1;;;
36020;113697;5;dimanche;3;0;60.0;3.0;2.0
36021;113697;5;dimanche;4;1;;;
36022;113697;5;dimanche;5;0;45.0;1.0;2.0
36023;113697;5;dimanche;6;1;;;
36060;113702;5;lundi;1;0;;1.0;1.0
36061;113702;5;lundi;2;1;;;
36062;113702;5;lundi;3;0;;1.0;2.0
36063;113702;5;lundi;4;0;;;
36064;113702;5;lundi;5;0;;1.0;2.0
36065;113702;5;lundi;6;0;;;
36102;113703;5;jeudi;1;0;15.0;1.0;1.0
36103;113703;5;jeudi;2;1;;;
36104;113703;5;jeudi;3;0;30.0;6.0;4.0
36105;113703;5;jeudi;4;1;;;
36106;113703;5;jeudi;5;0;30.0;1.0;2.0
36107;113703;5;jeudi;6;1;;;
36144;113708;5;vendredi;1;0;20.0;1.0;1.0
36145;113708;5;vendredi;2;0;;;
36146;113708;5;vendredi;3;0;25.0;1.0;1.0
36147;113708;5;vendredi;4;0;;;
36148;113708;5;vendredi;5;0;35.0;1.0;2.0
36149;113708;5;vendredi;6;0;;;
36186;113711;5;samedi;1;0;15.0;1.0;3.0
36187;113711;5;samedi;2;0;;;
36188;113711;5;samedi;3;0;45.0;1.0;3.0
36189;113711;5;samedi;4;0;;;
36190;113711;5;samedi;5;0;30.0;1.0;3.0
36191;113711;5;samedi;6;0;;;
36228;113718;5;vendredi;1;0;30.0;1.0;1.0
36229;113718;5;vendredi;2;1;;;
36230;113718;5;vendredi;3;0;30.0;1.0;2.0
36231;113718;5;vendredi;4;0;;;
36232;113718;5;vendredi;5;0;60.0;1.0;2.0
36233;113718;5;vendredi;6;1;;;
36270;113720;5;jeudi;1;0;20.0;1.0;2.0
36271;113720;5;jeudi;2;0;;;
36272;113720;5;jeudi;3;0;45.0;1.0;2.0
36273;113720;5;jeudi;4;0;;;
36274;113720;5;jeudi;5;0;30.0;1.0;2.0
36275;113720;5;jeudi;6;1;;;
36312;113727;5;samedi;1;0;30.0;1.0;1.0
36313;113727;5;samedi;2;1;;;
36314;113727;5;samedi;3;0;30.0;1.0;2.0
36315;113727;5;samedi;4;0;;;
36316;113727;5;samedi;5;0;30.0;1.0;2.0
36317;113727;5;samedi;6;1;;;
36354;113733;5;dimanche;1;1;;;
