;nomen;nojour;nomjour;tyrep;temrep;duree;lieu;avecqui
35022;113543;7;mardi;1;0;15.0;1.0;1.0
35023;113543;7;mardi;2;0;;;
35024;113543;7;mardi;3;0;15.0;1.0;1.0
35025;113543;7;mardi;4;1;;;
35026;113543;7;mardi;5;0;25.0;1.0;2.0
35027;113543;7;mardi;6;1;;;
35064;113556;7;mercredi;1;0;;1.0;2.0
35065;113556;7;mercredi;2;1;;;
35066;113556;7;mercredi;3;0;35.0;1.0;2.0
35067;113556;7;mercredi;4;0;;;
35068;113556;7;mercredi;5;0;25.0;1.0;2.0
35069;113556;7;mercredi;6;0;;;
35106;113562;7;vendredi;1;0;40.0;1.0;1.0
35107;113562;7;vendredi;2;1;;;
35108;113562;7;vendredi;3;0;;1.0;2.0
35109;113562;7;vendredi;4;0;;;
35110;113562;7;vendredi;5;0;;1.0;2.0
35111;113562;7;vendredi;6;1;;;
35148;113565;7;samedi;1;0;10.0;1.0;1.0
35149;113565;7;samedi;2;1;;;
35150;113565;7;samedi;3;0;30.0;1.0;1.0
35151;113565;7;samedi;4;1;;;
35152;113565;7;samedi;5;0;30.0;4.0;3.0
35153;113565;7;samedi;6;1;;;
35190;113566;7;mardi;1;0;15.0;1.0;1.0
35191;113566;7;mardi;2;0;;;
35192;113566;7;mardi;3;0;30.0;1.0;2.0
35193;113566;7;mardi;4;0;;;
35194;113566;7;mardi;5;0;30.0;1.0;2.0
35195;113566;7;mardi;6;1;;;
35232;113567;7;mardi;1;0;15.0;1.0;1.0
35233;113567;7;mardi;2;0;;;
35234;113567;7;mardi;3;0;25.0;1.0;1.0
35235;113567;7;mardi;4;0;;;
35236;113567;7;mardi;5;0;20.0;1.0;1.0
35237;113567;7;mardi;6;0;;;
35274;113568;7;mercredi;1;0;15.0;1.0;2.0
35275;113568;7;mercredi;2;0;;;
35276;113568;7;mercredi;3;0;30.0;2.0;3.0
35277;113568;7;mercredi;4;1;;;
35278;113568;7;mercredi;5;0;30.0;1.0;2.0
35279;113568;7;mercredi;6;0;;;
35316;113574;7;lundi;1;0;50.0;0.0;2.0
35317;113574;7;lundi;2;1;;;
35318;113574;7;lundi;3;1;;;
35319;113574;7;lundi;4;0;;;
35320;113574;7;lundi;5;0;15.0;0.0;2.0
35321;113574;7;lundi;6;1;;;
35358;113581;7;mardi;1;0;15.0;1.0;1.0
35359;113581;7;mardi;2;1;;;
35360;113581;7;mardi;3;0;30.0;1.0;1.0
35361;113581;7;mardi;4;1;;;
35362;113581;7;mardi;5;0;;1.0;1.0
35363;113581;7;mardi;6;1;;;
35400;113611;7;samedi;1;0;30.0;1.0;2.0
35401;113611;7;samedi;2;1;;;
35402;113611;7;samedi;3;0;30.0;1.0;2.0
35403;113611;7;samedi;4;1;;;
35404;113611;7;samedi;5;0;30.0;1.0;2.0
35405;113611;7;samedi;6;1;;;
35442;113619;7;samedi;1;0;60.0;0.0;1.0
35443;113619;7;samedi;2;0;;;
35444;113619;7;samedi;3;0;70.0;0.0;2.0
35445;113619;7;samedi;4;0;;;
35446;113619;7;samedi;5;0;30.0;0.0;1.0
35447;113619;7;samedi;6;0;;;
35484;113621;7;lundi;1;1;;;
35485;113621;7;lundi;2;1;;;
35486;113621;7;lundi;3;0;30.0;1.0;2.0
35487;113621;7;lundi;4;0;;;
35488;113621;7;lundi;5;0;45.0;1.0;2.0
35489;113621;7;lundi;6;1;;;
35526;113624;7;mercredi;1;0;15.0;1.0;2.0
35527;113624;7;mercredi;2;0;;;
35528;113624;7;mercredi;3;0;30.0;1.0;2.0
35529;113624;7;mercredi;4;1;;;
35530;113624;7;mercredi;5;0;30.0;1.0;2.0
35531;113624;7;mercredi;6;1;;;
35694;113639;7;vendredi;1;0;60.0;1.0;2.0
35695;113639;7;vendredi;2;1;;;
35696;113639;7;vendredi;3;1;;;
35697;113639;7;vendredi;4;0;;;
35698;113639;7;vendredi;5;0;30.0;1.0;2.0
35699;113639;7;vendredi;6;1;;;
35736;113654;7;lundi;1;0;15.0;1.0;2.0
35737;113654;7;lundi;2;1;;;
35738;113654;7;lundi;3;0;30.0;1.0;2.0
35739;113654;7;lundi;4;1;;;
35740;113654;7;lundi;5;0;30.0;1.0;2.0
35741;113654;7;lundi;6;1;;;
35778;113656;7;vendredi;1;1;;;
35779;113656;7;vendredi;2;0;;;
35780;113656;7;vendredi;3;0;30.0;1.0;2.0
35781;113656;7;vendredi;4;0;;;
35782;113656;7;vendredi;5;0;120.0;5.0;4.0
35783;113656;7;vendredi;6;0;;;
35820;113669;7;jeudi;1;0;20.0;1.0;1.0
35821;113669;7;jeudi;2;0;;;
35822;113669;7;jeudi;3;0;25.0;1.0;1.0
35823;113669;7;jeudi;4;0;;;
35824;113669;7;jeudi;5;0;25.0;1.0;2.0
35825;113669;7;jeudi;6;0;;;
35862;113674;7;jeudi;1;0;15.0;1.0;2.0
35863;113674;7;jeudi;2;1;;;
35864;113674;7;jeudi;3;0;25.0;1.0;2.0
35865;113674;7;jeudi;4;1;;;
35866;113674;7;jeudi;5;0;30.0;1.0;2.0
35867;113674;7;jeudi;6;1;;;
35904;113678;7;dimanche;1;0;35.0;6.0;4.0
35905;113678;7;dimanche;2;0;;;
35906;113678;7;dimanche;3;0;45.0;6.0;4.0
35907;113678;7;dimanche;4;1;;;
35908;113678;7;dimanche;5;0;15.0;3.0;3.0
35909;113678;7;dimanche;6;1;;;
35946;113684;7;samedi;1;0;45.0;1.0;2.0
35947;113684;7;samedi;2;0;;;
35948;113684;7;samedi;3;0;60.0;1.0;2.0
35949;113684;7;samedi;4;0;;;
35950;113684;7;samedi;5;0;300.0;1.0;2.0
35951;113684;7;samedi;6;1;;;
35988;113691;7;mardi;1;0;10.0;1.0;1.0
35989;113691;7;mardi;2;0;;;
35990;113691;7;mardi;3;0;30.0;4.0;1.0
35991;113691;7;mardi;4;0;;;
35992;113691;7;mardi;5;0;40.0;1.0;2.0
35993;113691;7;mardi;6;1;;;
36030;113697;7;mardi;1;0;15.0;1.0;1.0
36031;113697;7;mardi;2;1;;;
36032;113697;7;mardi;3;0;20.0;1.0;1.0
36033;113697;7;mardi;4;1;;;
36034;113697;7;mardi;5;0;50.0;1.0;2.0
36035;113697;7;mardi;6;1;;;
36072;113702;7;mercredi;1;0;;1.0;1.0
36073;113702;7;mercredi;2;1;;;
36074;113702;7;mercredi;3;0;;1.0;2.0
36075;113702;7;mercredi;4;0;;;
36076;113702;7;mercredi;5;0;;1.0;2.0
36077;113702;7;mercredi;6;0;;;
36114;113703;7;samedi;1;0;15.0;1.0;9.0
36115;113703;7;samedi;2;1;;;
36116;113703;7;samedi;3;0;30.0;1.0;2.0
36117;113703;7;samedi;4;1;;;
36118;113703;7;samedi;5;0;30.0;1.0;2.0
36119;113703;7;samedi;6;1;;;
36156;113708;7;dimanche;1;0;5.0;1.0;1.0
36157;113708;7;dimanche;2;0;;;
36158;113708;7;dimanche;3;0;30.0;1.0;2.0
36159;113708;7;dimanche;4;0;;;
36160;113708;7;dimanche;5;0;35.0;1.0;2.0
36161;113708;7;dimanche;6;0;;;
36198;113711;7;lundi;1;0;25.0;1.0;3.0
36199;113711;7;lundi;2;0;;;
36200;113711;7;lundi;3;0;30.0;1.0;3.0
36201;113711;7;lundi;4;0;;;
36202;113711;7;lundi;5;0;;1.0;4.0
36203;113711;7;lundi;6;0;;;
36240;113718;7;dimanche;1;0;20.0;1.0;1.0
36241;113718;7;dimanche;2;1;;;
36242;113718;7;dimanche;3;0;30.0;1.0;2.0
36243;113718;7;dimanche;4;0;;;
36244;113718;7;dimanche;5;0;35.0;1.0;2.0
36245;113718;7;dimanche;6;1;;;
36282;113720;7;samedi;1;0;30.0;1.0;2.0
36283;113720;7;samedi;2;1;;;
36284;113720;7;samedi;3;0;30.0;1.0;2.0
36285;113720;7;samedi;4;0;;;
36286;113720;7;samedi;5;0;180.0;3.0;3.0
36287;113720;7;samedi;6;1;;;
36324;113727;7;lundi;1;0;15.0;1.0;1.0
36325;113727;7;lundi;2;1;;;
36326;113727;7;lundi;3;0;30.0;2.0;4.0
36327;113727;7;lundi;4;0;;;
36328;113727;7;lundi;5;0;30.0;1.0;2.0
36329;113727;7;lundi;6;0;;;
36366;113733;7;mardi;1;0;5.0;1.0;1.0
36367;113733;7;mardi;2;1;;;
36368;113733;7;mardi;3;0;10.0;5.0;1.0
36369;113733;7;mardi;4;1;;;
36370;113733;7;mardi;5;0;10.0;1.0;2.0
36371;113733;7;mardi;6;1;;;
36408;113742;7;jeudi;1;0;20.0;1.0;2.0
36409;113742;7;jeudi;2;0;;;
36410;113742;7;jeudi;3;0;35.0;1.0;2.0
36411;113742;7;jeudi;4;1;;;
36412;113742;7;jeudi;5;0;25.0;1.0;2.0
36413;113742;7;jeudi;6;1;;;
36450;113754;7;mercredi;1;0;15.0;1.0;2.0
36451;113754;7;mercredi;2;0;;;
36452;113754;7;mercredi;3;0;30.0;1.0;2.0
36453;113754;7;mercredi;4;0;;;
36454;113754;7;mercredi;5;0;20.0;1.0;1.0
36455;113754;7;mercredi;6;1;;;
36492;113758;7;samedi;1;1;;;
36493;113758;7;samedi;2;1;;;
36494;113758;7;samedi;3;0;45.0;5.0;3.0
36495;113758;7;samedi;4;0;;;
36496;113758;7;samedi;5;0;;1.0;3.0
36497;113758;7;samedi;6;0;;;
36534;113763;7;samedi;1;0;10.0;1.0;1.0
36535;113763;7;samedi;2;1;;;
36536;113763;7;samedi;3;0;60.0;1.0;1.0
36537;113763;7;samedi;4;1;;;
36538;113763;7;samedi;5;0;;1.0;2.0
36539;113763;7;samedi;6;1;;;
36576;113766;7;lundi;1;0;10.0;1.0;1.0
36577;113766;7;lundi;2;0;;;
36578;113766;7;lundi;3;0;15.0;1.0;2.0
36579;113766;7;lundi;4;0;;;
36580;113766;7;lundi;5;0;20.0;1.0;2.0
36581;113766;7;lundi;6;0;;;
36618;113775;7;vendredi;1;0;15.0;1.0;1.0
36619;113775;7;vendredi;2;1;;;
36620;113775;7;vendredi;3;0;30.0;1.0;2.0
36621;113775;7;vendredi;4;1;;;
36622;113775;7;vendredi;5;0;30.0;1.0;9.0
36623;113775;7;vendredi;6;1;;;
36660;113782;7;jeudi;1;0;;0.0;9.0
36661;113782;7;jeudi;2;1;;;
36662;113782;7;jeudi;3;0;;6.0;4.0
36663;113782;7;jeudi;4;1;;;
