;nomen;nojour;nomjour;tyrep;temrep;duree;lieu;avecqui
34986;113543;1;mercredi;1;0;20.0;1.0;1.0
34987;113543;1;mercredi;2;1;;;
34988;113543;1;mercredi;3;0;30.0;1.0;2.0
34989;113543;1;mercredi;4;1;;;
34990;113543;1;mercredi;5;0;35.0;1.0;2.0
34991;113543;1;mercredi;6;1;;;
35028;113556;1;jeudi;1;0;10.0;1.0;2.0
35029;113556;1;jeudi;2;1;;;
35030;113556;1;jeudi;3;0;40.0;1.0;2.0
35031;113556;1;jeudi;4;1;;;
35032;113556;1;jeudi;5;0;30.0;1.0;2.0
35033;113556;1;jeudi;6;0;;;
35070;113562;1;samedi;1;0;30.0;1.0;1.0
35071;113562;1;samedi;2;0;;;
35072;113562;1;samedi;3;0;60.0;5.0;4.0
35073;113562;1;samedi;4;0;;;
35074;113562;1;samedi;5;0;75.0;5.0;4.0
35075;113562;1;samedi;6;0;;;
35112;113565;1;dimanche;1;0;10.0;1.0;1.0
35113;113565;1;dimanche;2;1;;;
35114;113565;1;dimanche;3;0;30.0;1.0;3.0
35115;113565;1;dimanche;4;1;;;
35116;113565;1;dimanche;5;0;30.0;1.0;3.0
35117;113565;1;dimanche;6;1;;;
35154;113566;1;mercredi;1;0;15.0;1.0;1.0
35155;113566;1;mercredi;2;1;;;
35156;113566;1;mercredi;3;0;45.0;1.0;2.0
35157;113566;1;mercredi;4;0;;;
35158;113566;1;mercredi;5;0;30.0;1.0;2.0
35159;113566;1;mercredi;6;1;;;
35196;113567;1;mercredi;1;0;10.0;1.0;1.0
35197;113567;1;mercredi;2;1;;;
35198;113567;1;mercredi;3;0;30.0;1.0;1.0
35199;113567;1;mercredi;4;0;;;
35200;113567;1;mercredi;5;0;30.0;1.0;1.0
35201;113567;1;mercredi;6;0;;;
35238;113568;1;jeudi;1;0;15.0;1.0;2.0
35239;113568;1;jeudi;2;0;;;
35240;113568;1;jeudi;3;0;30.0;2.0;3.0
35241;113568;1;jeudi;4;0;;;
35242;113568;1;jeudi;5;0;30.0;1.0;2.0
35243;113568;1;jeudi;6;0;;;
35280;113574;1;mardi;1;1;;;
35281;113574;1;mardi;2;0;;;
35282;113574;1;mardi;3;0;;0.0;1.0
35283;113574;1;mardi;4;0;;;
35284;113574;1;mardi;5;0;60.0;0.0;2.0
35285;113574;1;mardi;6;1;;;
35322;113581;1;mercredi;1;0;15.0;1.0;1.0
35323;113581;1;mercredi;2;1;;;
35324;113581;1;mercredi;3;0;25.0;1.0;1.0
35325;113581;1;mercredi;4;1;;;
35326;113581;1;mercredi;5;1;;;
