;nomen;nojour;nomjour;tyrep;temrep;duree;lieu;avecqui
5922;110972;1;mercredi;1;0;15.0;1.0;2.0
5923;110972;1;mercredi;2;1;;;
5924;110972;1;mercredi;3;0;30.0;1.0;2.0
5925;110972;1;mercredi;4;1;;;
5926;110972;1;mercredi;5;0;45.0;1.0;2.0
5927;110972;1;mercredi;6;1;;;
5964;110974;1;jeudi;1;0;10.0;1.0;1.0
5965;110974;1;jeudi;2;1;;;
5966;110974;1;jeudi;3;0;20.0;1.0;2.0
5967;110974;1;jeudi;4;0;;;
5968;110974;1;jeudi;5;0;30.0;4.0;2.0
5969;110974;1;jeudi;6;0;;;
6006;110978;1;mercredi;1;0;15.0;1.0;1.0
6007;110978;1;mercredi;2;0;;;
6008;110978;1;mercredi;3;0;45.0;1.0;2.0
6009;110978;1;mercredi;4;0;;;
6010;110978;1;mercredi;5;0;30.0;1.0;2.0
6011;110978;1;mercredi;6;1;;;
6048;110979;1;mercredi;1;0;10.0;1.0;2.0
6049;110979;1;mercredi;2;0;;;
6050;110979;1;mercredi;3;0;45.0;2.0;4.0
6051;110979;1;mercredi;4;0;;;
6052;110979;1;mercredi;5;0;45.0;1.0;2.0
6053;110979;1;mercredi;6;1;;;
6090;110984;1;lundi;1;0;10.0;1.0;1.0
6091;110984;1;lundi;2;1;;;
6092;110984;1;lundi;3;0;135.0;1.0;1.0
6093;110984;1;lundi;4;1;;;
6094;110984;1;lundi;5;0;30.0;1.0;2.0
6095;110984;1;lundi;6;0;;;
6132;110985;1;vendredi;1;0;15.0;1.0;1.0
6133;110985;1;vendredi;2;0;;;
6134;110985;1;vendredi;3;0;55.0;5.0;4.0
6135;110985;1;vendredi;4;0;;;
6136;110985;1;vendredi;5;0;15.0;1.0;2.0
6137;110985;1;vendredi;6;1;;;
6174;110987;1;jeudi;1;0;15.0;1.0;2.0
6175;110987;1;jeudi;2;1;;;
6176;110987;1;jeudi;3;0;60.0;1.0;2.0
6177;110987;1;jeudi;4;1;;;
6178;110987;1;jeudi;5;0;45.0;1.0;2.0
6179;110987;1;jeudi;6;1;;;
6216;110988;1;dimanche;1;1;;;
6217;110988;1;dimanche;2;1;;;
6218;110988;1;dimanche;3;0;45.0;1.0;1.0
6219;110988;1;dimanche;4;0;;;
6220;110988;1;dimanche;5;0;60.0;1.0;2.0
6221;110988;1;dimanche;6;1;;;
6258;110989;1;samedi;1;0;25.0;1.0;1.0
6259;110989;1;samedi;2;0;;;
6260;110989;1;samedi;3;0;60.0;1.0;1.0
6261;110989;1;samedi;4;0;;;
6262;110989;1;samedi;5;0;60.0;1.0;1.0
6263;110989;1;samedi;6;0;;;
6300;110990;1;jeudi;1;0;10.0;1.0;1.0
6301;110990;1;jeudi;2;0;;;
6302;110990;1;jeudi;3;0;25.0;1.0;2.0
6303;110990;1;jeudi;4;0;;;
6304;110990;1;jeudi;5;0;20.0;1.0;1.0
6305;110990;1;jeudi;6;1;;;
6342;110994;1;vendredi;1;0;15.0;1.0;2.0
6343;110994;1;vendredi;2;1;;;
6344;110994;1;vendredi;3;0;15.0;1.0;1.0
6345;110994;1;vendredi;4;0;;;
6346;110994;1;vendredi;5;0;;3.0;3.0
6347;110994;1;vendredi;6;1;;;
6384;110995;1;samedi;1;0;15.0;1.0;1.0
6385;110995;1;samedi;2;0;;;
6386;110995;1;samedi;3;0;40.0;1.0;2.0
6387;110995;1;samedi;4;0;;;
6388;110995;1;samedi;5;0;30.0;1.0;2.0
6389;110995;1;samedi;6;1;;;
6426;110999;1;jeudi;1;0;15.0;1.0;1.0
6427;110999;1;jeudi;2;0;;;
6428;110999;1;jeudi;3;0;25.0;1.0;2.0
6429;110999;1;jeudi;4;0;;;
6430;110999;1;jeudi;5;0;30.0;1.0;1.0
6431;110999;1;jeudi;6;0;;;
6468;111001;1;mercredi;1;0;15.0;1.0;1.0
6469;111001;1;mercredi;2;0;;;
6470;111001;1;mercredi;3;0;30.0;1.0;2.0
6471;111001;1;mercredi;4;1;;;
6472;111001;1;mercredi;5;0;30.0;1.0;2.0
6473;111001;1;mercredi;6;1;;;
6510;111006;1;mardi;1;0;5.0;1.0;1.0
6511;111006;1;mardi;2;1;;;
6512;111006;1;mardi;3;0;30.0;1.0;2.0
6513;111006;1;mardi;4;0;;;
6514;111006;1;mardi;5;0;15.0;1.0;2.0
6515;111006;1;mardi;6;1;;;
6552;111012;1;mercredi;1;0;15.0;1.0;1.0
6553;111012;1;mercredi;2;1;;;
6554;111012;1;mercredi;3;0;30.0;2.0;4.0
6555;111012;1;mercredi;4;1;;;
6556;111012;1;mercredi;5;0;15.0;1.0;1.0
6557;111012;1;mercredi;6;1;;;
6594;111016;1;lundi;1;0;15.0;1.0;1.0
6595;111016;1;lundi;2;0;;;
6596;111016;1;lundi;3;0;40.0;1.0;2.0
6597;111016;1;lundi;4;0;;;
6598;111016;1;lundi;5;0;40.0;1.0;2.0
6599;111016;1;lundi;6;0;;;
6636;111033;1;dimanche;1;0;10.0;1.0;1.0
6637;111033;1;dimanche;2;1;;;
6638;111033;1;dimanche;3;0;15.0;1.0;1.0
6639;111033;1;dimanche;4;0;;;
6640;111033;1;dimanche;5;0;15.0;1.0;1.0
6641;111033;1;dimanche;6;1;;;
6678;111035;1;dimanche;1;1;;;
6679;111035;1;dimanche;2;0;;;
6680;111035;1;dimanche;3;0;105.0;5.0;2.0
6681;111035;1;dimanche;4;1;;;
6682;111035;1;dimanche;5;0;45.0;1.0;2.0
6683;111035;1;dimanche;6;0;;;
6720;111041;1;mardi;1;0;30.0;1.0;1.0
6721;111041;1;mardi;2;0;;;
6722;111041;1;mardi;3;0;30.0;2.0;1.0
6723;111041;1;mardi;4;0;;;
6724;111041;1;mardi;5;0;60.0;1.0;2.0
6725;111041;1;mardi;6;1;;;
6762;111051;1;mercredi;1;1;;;
6763;111051;1;mercredi;2;0;;;
6764;111051;1;mercredi;3;0;60.0;3.0;2.0
6765;111051;1;mercredi;4;1;;;
6766;111051;1;mercredi;5;0;60.0;1.0;2.0
6767;111051;1;mercredi;6;0;;;
6804;111055;1;dimanche;1;0;;1.0;1.0
6805;111055;1;dimanche;2;0;;;
6806;111055;1;dimanche;3;0;;1.0;1.0
6807;111055;1;dimanche;4;0;;;
6808;111055;1;dimanche;5;0;;1.0;1.0
6809;111055;1;dimanche;6;1;;;
6846;111057;1;lundi;1;0;15.0;1.0;2.0
6847;111057;1;lundi;2;0;;;
6848;111057;1;lundi;3;0;20.0;1.0;1.0
6849;111057;1;lundi;4;0;;;
6850;111057;1;lundi;5;0;30.0;1.0;2.0
6851;111057;1;lundi;6;1;;;
6888;111061;1;mardi;1;0;20.0;1.0;2.0
6889;111061;1;mardi;2;1;;;
6890;111061;1;mardi;3;0;30.0;1.0;2.0
6891;111061;1;mardi;4;0;;;
6892;111061;1;mardi;5;0;45.0;1.0;2.0
6893;111061;1;mardi;6;1;;;
6930;111080;1;lundi;1;0;10.0;1.0;1.0
6931;111080;1;lundi;2;1;;;
6932;111080;1;lundi;3;0;30.0;1.0;2.0
6933;111080;1;lundi;4;0;;;
6934;111080;1;lundi;5;0;20.0;1.0;2.0
6935;111080;1;lundi;6;0;;;
6972;111081;1;dimanche;1;0;10.0;1.0;1.0
6973;111081;1;dimanche;2;0;;;
6974;111081;1;dimanche;3;0;30.0;1.0;2.0
6975;111081;1;dimanche;4;1;;;
6976;111081;1;dimanche;5;0;120.0;3.0;2.0
6977;111081;1;dimanche;6;0;;;
7014;111087;1;jeudi;1;0;15.0;1.0;1.0
7015;111087;1;jeudi;2;0;;;
7016;111087;1;jeudi;3;0;35.0;1.0;1.0
7017;111087;1;jeudi;4;0;;;
7018;111087;1;jeudi;5;0;20.0;1.0;1.0
7019;111087;1;jeudi;6;0;;;
7056;111089;1;vendredi;1;0;15.0;1.0;1.0
7057;111089;1;vendredi;2;0;;;
7058;111089;1;vendredi;3;0;15.0;1.0;2.0
7059;111089;1;vendredi;4;0;;;
7060;111089;1;vendredi;5;0;30.0;1.0;2.0
7061;111089;1;vendredi;6;1;;;
7098;111091;1;vendredi;1;0;15.0;1.0;1.0
7099;111091;1;vendredi;2;0;;;
7100;111091;1;vendredi;3;0;20.0;6.0;1.0
7101;111091;1;vendredi;4;0;;;
7102;111091;1;vendredi;5;0;30.0;1.0;1.0
7103;111091;1;vendredi;6;0;;;
7140;111097;1;samedi;1;0;30.0;1.0;2.0
7141;111097;1;samedi;2;0;;;
7142;111097;1;samedi;3;0;90.0;5.0;9.0
7143;111097;1;samedi;4;0;;;
7144;111097;1;samedi;5;0;30.0;1.0;2.0
7145;111097;1;samedi;6;1;;;
7182;111102;1;samedi;1;0;15.0;1.0;1.0
7183;111102;1;samedi;2;1;;;
7184;111102;1;samedi;3;0;30.0;1.0;1.0
7185;111102;1;samedi;4;0;;;
7186;111102;1;samedi;5;0;30.0;1.0;1.0
7187;111102;1;samedi;6;1;;;
7224;111105;1;dimanche;1;0;30.0;1.0;2.0
7225;111105;1;dimanche;2;0;;;
7226;111105;1;dimanche;3;0;;1.0;2.0
7227;111105;1;dimanche;4;0;;;
7228;111105;1;dimanche;5;0;90.0;0.0;2.0
7229;111105;1;dimanche;6;0;;;
37422;114721;1;dimanche;1;0;20.0;1.0;2.0
37423;114721;1;dimanche;2;0;;;
37424;114721;1;dimanche;3;0;30.0;1.0;2.0
37425;114721;1;dimanche;4;0;;;
37426;114721;1;dimanche;5;0;20.0;1.0;2.0
37427;114721;1;dimanche;6;1;;;
38766;114909;1;dimanche;1;0;30.0;1.0;1.0
38767;114909;1;dimanche;2;0;;;
38768;114909;1;dimanche;3;0;45.0;1.0;2.0
38769;114909;1;dimanche;4;0;;;
38770;114909;1;dimanche;5;0;30.0;1.0;2.0
38771;114909;1;dimanche;6;1;;;
39018;114956;1;jeudi;1;0;30.0;1.0;1.0
39019;114956;1;jeudi;2;1;;;
39020;114956;1;jeudi;3;0;30.0;1.0;2.0
39021;114956;1;jeudi;4;0;;;
39022;114956;1;jeudi;5;0;60.0;1.0;2.0
39023;114956;1;jeudi;6;0;;;
39942;115048;1;vendredi;1;0;25.0;1.0;2.0
39943;115048;1;vendredi;2;1;;;
39944;115048;1;vendredi;3;0;20.0;1.0;2.0
39945;115048;1;vendredi;4;1;;;
39946;115048;1;vendredi;5;0;40.0;1.0;2.0
39947;115048;1;vendredi;6;1;;;
40152;115061;1;samedi;1;0;5.0;1.0;1.0
40153;115061;1;samedi;2;0;;;
40154;115061;1;samedi;3;0;30.0;1.0;2.0
40155;115061;1;samedi;4;0;;;
40156;115061;1;samedi;5;0;30.0;1.0;2.0
40157;115061;1;samedi;6;0;;;
40572;115089;1;lundi;1;0;30.0;1.0;2.0
40573;115089;1;lundi;2;0;;;
40574;115089;1;lundi;3;0;30.0;1.0;2.0
40575;115089;1;lundi;4;0;;;
40576;115089;1;lundi;5;0;30.0;1.0;2.0
40577;115089;1;lundi;6;0;;;
41244;115156;1;jeudi;1;0;30.0;1.0;2.0
41245;115156;1;jeudi;2;1;;;
41246;115156;1;jeudi;3;0;30.0;1.0;2.0
41247;115156;1;jeudi;4;0;;;
41248;115156;1;jeudi;5;0;30.0;1.0;2.0
41249;115156;1;jeudi;6;1;;;
42042;115240;1;vendredi;1;0;30.0;1.0;2.0
42043;115240;1;vendredi;2;0;;;
42044;115240;1;vendredi;3;0;90.0;5.0;3.0
