;nomen;nojour;nomjour;tyrep;temrep;duree;lieu;avecqui
5940;110972;4;samedi;1;0;15.0;1.0;2.0
5941;110972;4;samedi;2;1;;;
5942;110972;4;samedi;3;0;30.0;1.0;2.0
5943;110972;4;samedi;4;1;;;
5944;110972;4;samedi;5;0;240.0;3.0;3.0
5945;110972;4;samedi;6;1;;;
5982;110974;4;dimanche;1;0;30.0;1.0;2.0
5983;110974;4;dimanche;2;1;;;
5984;110974;4;dimanche;3;0;45.0;1.0;2.0
5985;110974;4;dimanche;4;1;;;
5986;110974;4;dimanche;5;0;30.0;3.0;2.0
5987;110974;4;dimanche;6;1;;;
6024;110978;4;samedi;1;0;15.0;1.0;1.0
6025;110978;4;samedi;2;1;;;
6026;110978;4;samedi;3;0;45.0;1.0;2.0
6027;110978;4;samedi;4;0;;;
6028;110978;4;samedi;5;0;30.0;1.0;2.0
6029;110978;4;samedi;6;1;;;
6066;110979;4;samedi;1;0;15.0;1.0;2.0
6067;110979;4;samedi;2;0;;;
6068;110979;4;samedi;3;0;40.0;1.0;2.0
6069;110979;4;samedi;4;0;;;
6070;110979;4;samedi;5;0;50.0;1.0;2.0
6071;110979;4;samedi;6;1;;;
6108;110984;4;jeudi;1;0;10.0;1.0;1.0
6109;110984;4;jeudi;2;1;;;
6110;110984;4;jeudi;3;0;30.0;1.0;2.0
6111;110984;4;jeudi;4;1;;;
6112;110984;4;jeudi;5;0;30.0;1.0;2.0
6113;110984;4;jeudi;6;1;;;
6150;110985;4;lundi;1;0;10.0;1.0;1.0
6151;110985;4;lundi;2;0;;;
6152;110985;4;lundi;3;0;35.0;5.0;4.0
6153;110985;4;lundi;4;0;;;
6154;110985;4;lundi;5;0;50.0;1.0;2.0
6155;110985;4;lundi;6;1;;;
6192;110987;4;dimanche;1;0;15.0;1.0;2.0
6193;110987;4;dimanche;2;1;;;
6194;110987;4;dimanche;3;0;120.0;3.0;3.0
6195;110987;4;dimanche;4;1;;;
6196;110987;4;dimanche;5;1;;;
6197;110987;4;dimanche;6;1;;;
6234;110988;4;mercredi;1;1;;;
6235;110988;4;mercredi;2;0;;;
6236;110988;4;mercredi;3;0;25.0;1.0;1.0
6237;110988;4;mercredi;4;0;;;
6238;110988;4;mercredi;5;0;30.0;1.0;1.0
6239;110988;4;mercredi;6;0;;;
6276;110989;4;mardi;1;0;;1.0;1.0
6277;110989;4;mardi;2;1;;;
6278;110989;4;mardi;3;0;35.0;1.0;1.0
6279;110989;4;mardi;4;0;;;
6280;110989;4;mardi;5;0;75.0;1.0;1.0
6281;110989;4;mardi;6;0;;;
6318;110990;4;dimanche;1;0;10.0;1.0;1.0
6319;110990;4;dimanche;2;1;;;
6320;110990;4;dimanche;3;0;25.0;1.0;2.0
6321;110990;4;dimanche;4;0;;;
6322;110990;4;dimanche;5;0;20.0;1.0;2.0
6323;110990;4;dimanche;6;1;;;
6360;110994;4;lundi;1;0;30.0;1.0;2.0
6361;110994;4;lundi;2;1;;;
6362;110994;4;lundi;3;0;30.0;1.0;2.0
6363;110994;4;lundi;4;0;;;
6364;110994;4;lundi;5;0;30.0;1.0;2.0
6365;110994;4;lundi;6;0;;;
6402;110995;4;mardi;1;1;;;
6403;110995;4;mardi;2;0;;;
6404;110995;4;mardi;3;0;15.0;2.0;4.0
6405;110995;4;mardi;4;0;;;
6406;110995;4;mardi;5;0;30.0;1.0;3.0
6407;110995;4;mardi;6;1;;;
6444;110999;4;dimanche;1;0;20.0;1.0;2.0
6445;110999;4;dimanche;2;1;;;
6446;110999;4;dimanche;3;0;30.0;1.0;2.0
6447;110999;4;dimanche;4;0;;;
6448;110999;4;dimanche;5;0;30.0;1.0;1.0
6449;110999;4;dimanche;6;0;;;
6486;111001;4;samedi;1;0;15.0;1.0;1.0
6487;111001;4;samedi;2;0;;;
6488;111001;4;samedi;3;0;30.0;1.0;2.0
6489;111001;4;samedi;4;1;;;
6490;111001;4;samedi;5;0;360.0;3.0;2.0
6491;111001;4;samedi;6;1;;;
6528;111006;4;vendredi;1;0;30.0;1.0;2.0
6529;111006;4;vendredi;2;1;;;
6530;111006;4;vendredi;3;0;35.0;1.0;2.0
6531;111006;4;vendredi;4;0;;;
6532;111006;4;vendredi;5;0;30.0;1.0;2.0
6533;111006;4;vendredi;6;1;;;
6570;111012;4;samedi;1;0;15.0;1.0;1.0
6571;111012;4;samedi;2;1;;;
6572;111012;4;samedi;3;0;15.0;1.0;1.0
6573;111012;4;samedi;4;1;;;
6574;111012;4;samedi;5;0;;3.0;3.0
6575;111012;4;samedi;6;1;;;
6612;111016;4;jeudi;1;0;10.0;1.0;1.0
6613;111016;4;jeudi;2;0;;;
6614;111016;4;jeudi;3;0;40.0;1.0;2.0
6615;111016;4;jeudi;4;0;;;
6616;111016;4;jeudi;5;0;45.0;1.0;2.0
6617;111016;4;jeudi;6;0;;;
6654;111033;4;mercredi;1;0;15.0;1.0;1.0
6655;111033;4;mercredi;2;1;;;
6656;111033;4;mercredi;3;0;15.0;1.0;1.0
6657;111033;4;mercredi;4;1;;;
6658;111033;4;mercredi;5;0;15.0;1.0;1.0
6659;111033;4;mercredi;6;1;;;
6696;111035;4;mercredi;1;0;30.0;1.0;1.0
6697;111035;4;mercredi;2;0;;;
6698;111035;4;mercredi;3;1;;;
6699;111035;4;mercredi;4;0;;;
6700;111035;4;mercredi;5;0;45.0;1.0;1.0
6701;111035;4;mercredi;6;1;;;
6738;111041;4;vendredi;1;0;30.0;1.0;1.0
6739;111041;4;vendredi;2;0;;;
6740;111041;4;vendredi;3;0;30.0;2.0;1.0
