;nomen;nojour;nomjour;tyrep;temrep;duree;lieu;avecqui
24318;112542;1;samedi;1;0;15.0;1.0;1.0
24319;112542;1;samedi;2;0;;;
24320;112542;1;samedi;3;0;10.0;6.0;4.0
24321;112542;1;samedi;4;0;;;
24322;112542;1;samedi;5;0;60.0;1.0;2.0
24323;112542;1;samedi;6;0;;;
24360;112543;1;mercredi;1;0;30.0;1.0;2.0
24361;112543;1;mercredi;2;1;;;
24362;112543;1;mercredi;3;0;45.0;1.0;1.0
24363;112543;1;mercredi;4;1;;;
24364;112543;1;mercredi;5;0;30.0;0.0;2.0
24365;112543;1;mercredi;6;1;;;
24402;112546;1;mardi;1;0;30.0;1.0;1.0
24403;112546;1;mardi;2;1;;;
24404;112546;1;mardi;3;1;;;
24405;112546;1;mardi;4;1;;;
24406;112546;1;mardi;5;0;30.0;1.0;1.0
24407;112546;1;mardi;6;1;;;
24444;112548;1;lundi;1;0;;1.0;2.0
24445;112548;1;lundi;2;1;;;
24446;112548;1;lundi;3;0;;1.0;2.0
24447;112548;1;lundi;4;1;;;
24448;112548;1;lundi;5;0;;1.0;2.0
24449;112548;1;lundi;6;1;;;
24486;112550;1;jeudi;1;0;30.0;1.0;2.0
24487;112550;1;jeudi;2;1;;;
24488;112550;1;jeudi;3;0;30.0;1.0;2.0
24489;112550;1;jeudi;4;0;;;
24490;112550;1;jeudi;5;0;45.0;1.0;2.0
24491;112550;1;jeudi;6;1;;;
24528;112553;1;vendredi;1;0;30.0;1.0;1.0
24529;112553;1;vendredi;2;1;;;
24530;112553;1;vendredi;3;0;60.0;1.0;2.0
24531;112553;1;vendredi;4;1;;;
24532;112553;1;vendredi;5;0;30.0;1.0;2.0
24533;112553;1;vendredi;6;1;;;
24570;112557;1;lundi;1;0;15.0;1.0;2.0
24571;112557;1;lundi;2;1;;;
24572;112557;1;lundi;3;0;35.0;1.0;2.0
24573;112557;1;lundi;4;0;;;
24574;112557;1;lundi;5;0;45.0;1.0;2.0
24575;112557;1;lundi;6;1;;;
24612;112558;1;mercredi;1;0;15.0;1.0;1.0
24613;112558;1;mercredi;2;0;;;
24614;112558;1;mercredi;3;0;30.0;3.0;2.0
24615;112558;1;mercredi;4;0;;;
24616;112558;1;mercredi;5;0;30.0;1.0;2.0
24617;112558;1;mercredi;6;1;;;
24654;112567;1;samedi;1;0;15.0;1.0;1.0
24655;112567;1;samedi;2;0;;;
24656;112567;1;samedi;3;1;;;
24657;112567;1;samedi;4;0;;;
24658;112567;1;samedi;5;0;60.0;1.0;2.0
24659;112567;1;samedi;6;1;;;
24696;112570;1;mardi;1;0;30.0;1.0;1.0
24697;112570;1;mardi;2;0;;;
24698;112570;1;mardi;3;0;30.0;1.0;1.0
24699;112570;1;mardi;4;0;;;
24700;112570;1;mardi;5;0;30.0;1.0;1.0
24701;112570;1;mardi;6;0;;;
24738;112574;1;mercredi;1;0;30.0;1.0;2.0
24739;112574;1;mercredi;2;1;;;
24740;112574;1;mercredi;3;0;90.0;3.0;3.0
24741;112574;1;mercredi;4;0;;;
24742;112574;1;mercredi;5;0;30.0;1.0;2.0
24743;112574;1;mercredi;6;1;;;
24780;112577;1;dimanche;1;0;15.0;1.0;1.0
24781;112577;1;dimanche;2;1;;;
24782;112577;1;dimanche;3;0;60.0;1.0;1.0
24783;112577;1;dimanche;4;1;;;
24784;112577;1;dimanche;5;0;60.0;1.0;1.0
24785;112577;1;dimanche;6;1;;;
24822;112578;1;vendredi;1;0;60.0;1.0;2.0
24823;112578;1;vendredi;2;1;;;
24824;112578;1;vendredi;3;0;60.0;1.0;2.0
24825;112578;1;vendredi;4;1;;;
24826;112578;1;vendredi;5;0;60.0;1.0;2.0
24827;112578;1;vendredi;6;1;;;
24864;112579;1;vendredi;1;0;30.0;1.0;2.0
24865;112579;1;vendredi;2;1;;;
24866;112579;1;vendredi;3;0;30.0;1.0;2.0
24867;112579;1;vendredi;4;0;;;
24868;112579;1;vendredi;5;0;45.0;4.0;2.0
24869;112579;1;vendredi;6;0;;;
24906;112590;1;jeudi;1;0;20.0;1.0;2.0
24907;112590;1;jeudi;2;1;;;
24908;112590;1;jeudi;3;0;20.0;1.0;2.0
24909;112590;1;jeudi;4;0;;;
24910;112590;1;jeudi;5;0;30.0;1.0;2.0
24911;112590;1;jeudi;6;0;;;
24948;112594;1;jeudi;1;0;15.0;1.0;2.0
24949;112594;1;jeudi;2;0;;;
24950;112594;1;jeudi;3;0;30.0;1.0;1.0
24951;112594;1;jeudi;4;0;;;
