;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;32;32;229.910716562
1;2;Champagne;0;0;
2;3;Picardie;11;11;188.961027273
3;4;Haute-Normandie;9;9;183.142853333
4;5;Centre;5;5;165.57142
5;6;Basse-Normandie;4;4;208.92855
6;7;Bourgogne;5;5;155.571428
7;8;Nord;4;4;175.357125
8;9;Lorraine;6;6;193.333323333
9;10;Alsace;3;3;225.7143
10;11;Franche Comté;5;5;224.57142
11;12;Pays de la Loire;8;8;131.5892675
12;13;Bretagne;10;10;153.5714334
13;14;Poitou Charentes;4;4;244.2857
14;15;Aquitaine;8;8;293.124995
15;16;Midi-Pyrénées;6;6;205.714273333
16;17;limousin;4;4;153.75
17;18;Rhône-Alpes;20;20;227.09286
18;19;Auvergne;5;5;181.714282
19;20;Languedoc;10;10;208.50001
20;21;Provence Côte d'Azur;14;14;164.336728571
