;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;37;37;189.424602222
1;2;Champagne;4;4;250.3571525
2;3;Picardie;6;6;163.571443333
3;4;Haute-Normandie;8;8;268.5000075
4;5;Centre;12;12;187.738103333
5;6;Basse-Normandie;5;5;195.42856
6;7;Bourgogne;2;2;83.57145
7;8;Nord;17;17;268.79465
8;9;Lorraine;13;13;196.593398462
9;10;Alsace;19;19;187.819556842
10;11;Franche Comté;10;10;200.714276
11;12;Pays de la Loire;23;23;200.683228696
12;13;Bretagne;14;14;317.85714
13;14;Poitou Charentes;9;9;146.904766667
14;15;Aquitaine;16;16;198.79464375
15;16;Midi-Pyrénées;10;10;169.500003
16;17;limousin;6;6;353.571433333
17;18;Rhône-Alpes;31;31;174.976956129
18;19;Auvergne;8;8;193.92857
19;20;Languedoc;20;20;185.785725
20;21;Provence Côte d'Azur;9;9;165.317452222
