;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;5;5;260.57142
1;2;Champagne;1;1;184.2857
2;3;Picardie;0;0;
3;4;Haute-Normandie;1;1;130.0
4;5;Centre;2;2;91.5
5;6;Basse-Normandie;1;1;300.0
6;7;Bourgogne;1;1;360.0
7;8;Nord;7;7;333.673475714
8;9;Lorraine;1;1;690.0
9;10;Alsace;1;1;180.0
10;11;Franche Comté;0;0;
11;12;Pays de la Loire;1;1;201.4286
12;13;Bretagne;0;0;
13;14;Poitou Charentes;2;2;293.5714
14;15;Aquitaine;1;1;308.5714
15;16;Midi-Pyrénées;0;0;
16;17;limousin;1;1;282.8571
17;18;Rhône-Alpes;3;3;331.428566667
18;19;Auvergne;1;1;300.0
19;20;Languedoc;1;1;300.0
20;21;Provence Côte d'Azur;2;2;188.57145
