;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;33;33;198.813848212
1;2;Champagne;16;16;208.74999625
2;3;Picardie;16;16;179.46428125
3;4;Haute-Normandie;11;11;182.06493
4;5;Centre;13;13;262.087912308
5;6;Basse-Normandie;14;14;158.061226429
6;7;Bourgogne;5;5;222.00002
7;8;Nord;16;16;208.0357175
8;9;Lorraine;17;17;223.823528235
9;10;Alsace;15;15;270.285713333
10;11;Franche Comté;3;3;174.285726667
11;12;Pays de la Loire;22;22;229.383113636
12;13;Bretagne;24;24;141.011905333
13;14;Poitou Charentes;16;16;132.812500625
14;15;Aquitaine;26;26;213.763733077
15;16;Midi-Pyrénées;13;13;152.472528462
16;17;limousin;3;3;198.571433333
17;18;Rhône-Alpes;24;24;253.482149167
18;19;Auvergne;9;9;164.761905556
19;20;Languedoc;18;18;211.388888889
20;21;Provence Côte d'Azur;18;18;151.031743889
