;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;19;19;198.879691579
1;2;Champagne;8;8;178.46428
2;3;Picardie;7;7;143.2653
3;4;Haute-Normandie;2;2;205.7143
4;5;Centre;7;7;256.530614286
5;6;Basse-Normandie;7;7;162.857142857
6;7;Bourgogne;3;3;185.7143
7;8;Nord;10;10;201.285724
8;9;Lorraine;8;8;212.32142625
9;10;Alsace;3;3;325.0
10;11;Franche Comté;1;1;437.1429
11;12;Pays de la Loire;9;9;260.238092222
12;13;Bretagne;15;15;125.714290533
13;14;Poitou Charentes;8;8;150.98213375
14;15;Aquitaine;4;4;149.9999975
15;16;Midi-Pyrénées;8;8;102.05357125
16;17;limousin;3;3;198.571433333
17;18;Rhône-Alpes;11;11;324.545463636
18;19;Auvergne;4;4;186.964295
19;20;Languedoc;6;6;274.285716667
20;21;Provence Côte d'Azur;7;7;157.55102
