;nomen;nojour;nomjour;tyrep;temrep;duree;lieu;avecqui
32592;113333;1;jeudi;1;0;15.0;1.0;2.0
32593;113333;1;jeudi;2;1;;;
32594;113333;1;jeudi;3;0;40.0;1.0;2.0
32595;113333;1;jeudi;4;0;;;
32596;113333;1;jeudi;5;0;30.0;1.0;2.0
32597;113333;1;jeudi;6;1;;;
32634;113346;1;samedi;1;0;;1.0;1.0
32635;113346;1;samedi;2;1;;;
32636;113346;1;samedi;3;0;60.0;3.0;2.0
32637;113346;1;samedi;4;1;;;
32638;113346;1;samedi;5;0;30.0;1.0;2.0
32639;113346;1;samedi;6;0;;;
32676;113349;1;mercredi;1;0;15.0;1.0;2.0
32677;113349;1;mercredi;2;0;;;
32678;113349;1;mercredi;3;0;19.0;1.0;2.0
32679;113349;1;mercredi;4;0;;;
32680;113349;1;mercredi;5;0;18.0;1.0;2.0
32681;113349;1;mercredi;6;0;;;
32718;113350;1;lundi;1;1;;;
32719;113350;1;lundi;2;0;;;
32720;113350;1;lundi;3;0;20.0;1.0;2.0
32721;113350;1;lundi;4;0;;;
32722;113350;1;lundi;5;0;15.0;1.0;2.0
32723;113350;1;lundi;6;0;;;
32760;113351;1;mercredi;1;0;15.0;1.0;1.0
32761;113351;1;mercredi;2;0;;;
32762;113351;1;mercredi;3;0;45.0;1.0;3.0
32763;113351;1;mercredi;4;0;;;
32764;113351;1;mercredi;5;0;45.0;1.0;3.0
32765;113351;1;mercredi;6;0;;;
32802;113358;1;vendredi;1;0;15.0;1.0;1.0
32803;113358;1;vendredi;2;1;;;
32804;113358;1;vendredi;3;0;25.0;1.0;1.0
32805;113358;1;vendredi;4;1;;;
32806;113358;1;vendredi;5;0;30.0;6.0;4.0
32807;113358;1;vendredi;6;0;;;
32844;113359;1;samedi;1;0;30.0;1.0;2.0
32845;113359;1;samedi;2;1;;;
32846;113359;1;samedi;3;0;60.0;1.0;2.0
32847;113359;1;samedi;4;0;;;
32848;113359;1;samedi;5;0;60.0;1.0;2.0
32849;113359;1;samedi;6;1;;;
32886;113361;1;jeudi;1;0;10.0;1.0;1.0
32887;113361;1;jeudi;2;0;;;
32888;113361;1;jeudi;3;0;15.0;1.0;1.0
32889;113361;1;jeudi;4;0;;;
32890;113361;1;jeudi;5;0;30.0;1.0;1.0
32891;113361;1;jeudi;6;0;;;
32928;113362;1;mercredi;1;0;15.0;1.0;1.0
32929;113362;1;mercredi;2;0;;;
32930;113362;1;mercredi;3;0;25.0;1.0;1.0
32931;113362;1;mercredi;4;0;;;
32932;113362;1;mercredi;5;0;25.0;1.0;1.0
32933;113362;1;mercredi;6;1;;;
32970;113363;1;lundi;1;0;20.0;1.0;2.0
32971;113363;1;lundi;2;1;;;
32972;113363;1;lundi;3;0;95.0;5.0;2.0
32973;113363;1;lundi;4;1;;;
32974;113363;1;lundi;5;0;15.0;1.0;2.0
32975;113363;1;lundi;6;0;;;
33012;113364;1;dimanche;1;0;5.0;1.0;2.0
33013;113364;1;dimanche;2;1;;;
33014;113364;1;dimanche;3;0;75.0;3.0;2.0
33015;113364;1;dimanche;4;1;;;
33016;113364;1;dimanche;5;0;60.0;3.0;2.0
33017;113364;1;dimanche;6;1;;;
33054;113367;1;lundi;1;0;15.0;1.0;2.0
33055;113367;1;lundi;2;1;;;
33056;113367;1;lundi;3;0;30.0;1.0;2.0
33057;113367;1;lundi;4;1;;;
33058;113367;1;lundi;5;0;30.0;1.0;2.0
33059;113367;1;lundi;6;1;;;
33096;113370;1;jeudi;1;0;25.0;1.0;2.0
33097;113370;1;jeudi;2;1;;;
33098;113370;1;jeudi;3;0;30.0;1.0;2.0
33099;113370;1;jeudi;4;1;;;
33100;113370;1;jeudi;5;0;30.0;1.0;2.0
33101;113370;1;jeudi;6;1;;;
33138;113372;1;samedi;1;0;10.0;1.0;1.0
33139;113372;1;samedi;2;0;;;
33140;113372;1;samedi;3;0;30.0;1.0;2.0
33141;113372;1;samedi;4;0;;;
33142;113372;1;samedi;5;0;45.0;1.0;2.0
33143;113372;1;samedi;6;0;;;
33180;113384;1;mercredi;1;0;10.0;1.0;1.0
33181;113384;1;mercredi;2;1;;;
33182;113384;1;mercredi;3;1;;;
33183;113384;1;mercredi;4;0;;;
33184;113384;1;mercredi;5;0;30.0;1.0;3.0
33185;113384;1;mercredi;6;0;;;
33222;113393;1;mercredi;1;0;15.0;1.0;1.0
33223;113393;1;mercredi;2;1;;;
33224;113393;1;mercredi;3;0;35.0;1.0;2.0
33225;113393;1;mercredi;4;0;;;
33226;113393;1;mercredi;5;0;30.0;1.0;2.0
33227;113393;1;mercredi;6;1;;;
33264;113395;1;jeudi;1;0;5.0;1.0;2.0
33265;113395;1;jeudi;2;1;;;
33266;113395;1;jeudi;3;0;15.0;2.0;3.0
33267;113395;1;jeudi;4;0;;;
33268;113395;1;jeudi;5;0;53.0;1.0;2.0
33269;113395;1;jeudi;6;0;;;
33306;113400;1;jeudi;1;0;10.0;1.0;2.0
33307;113400;1;jeudi;2;1;;;
33308;113400;1;jeudi;3;0;60.0;5.0;3.0
33309;113400;1;jeudi;4;1;;;
33310;113400;1;jeudi;5;0;30.0;1.0;2.0
33311;113400;1;jeudi;6;1;;;
33348;113404;1;jeudi;1;0;15.0;1.0;1.0
33349;113404;1;jeudi;2;1;;;
33350;113404;1;jeudi;3;0;20.0;1.0;2.0
33351;113404;1;jeudi;4;1;;;
