;nomen;nojour;nomjour;tyrep;temrep;duree;lieu;avecqui
32598;113333;2;vendredi;1;0;15.0;1.0;2.0
32599;113333;2;vendredi;2;1;;;
32600;113333;2;vendredi;3;0;35.0;1.0;2.0
32601;113333;2;vendredi;4;0;;;
32602;113333;2;vendredi;5;0;15.0;1.0;2.0
32603;113333;2;vendredi;6;1;;;
32640;113346;2;dimanche;1;0;15.0;1.0;1.0
32641;113346;2;dimanche;2;1;;;
32642;113346;2;dimanche;3;0;60.0;1.0;2.0
32643;113346;2;dimanche;4;1;;;
32644;113346;2;dimanche;5;0;30.0;1.0;2.0
32645;113346;2;dimanche;6;1;;;
32682;113349;2;jeudi;1;0;15.0;1.0;1.0
32683;113349;2;jeudi;2;0;;;
32684;113349;2;jeudi;3;0;20.0;1.0;2.0
32685;113349;2;jeudi;4;0;;;
32686;113349;2;jeudi;5;0;30.0;1.0;2.0
32687;113349;2;jeudi;6;0;;;
32724;113350;2;mardi;1;1;;;
32725;113350;2;mardi;2;1;;;
32726;113350;2;mardi;3;1;;;
32727;113350;2;mardi;4;0;;;
32728;113350;2;mardi;5;0;45.0;1.0;2.0
32729;113350;2;mardi;6;0;;;
32766;113351;2;jeudi;1;0;25.0;1.0;1.0
32767;113351;2;jeudi;2;0;;;
32768;113351;2;jeudi;3;0;30.0;1.0;3.0
32769;113351;2;jeudi;4;0;;;
32770;113351;2;jeudi;5;0;30.0;1.0;3.0
32771;113351;2;jeudi;6;1;;;
32808;113358;2;samedi;1;0;15.0;1.0;1.0
32809;113358;2;samedi;2;1;;;
32810;113358;2;samedi;3;0;30.0;1.0;1.0
32811;113358;2;samedi;4;0;;;
32812;113358;2;samedi;5;0;90.0;6.0;3.0
32813;113358;2;samedi;6;1;;;
32850;113359;2;dimanche;1;0;60.0;1.0;2.0
32851;113359;2;dimanche;2;1;;;
32852;113359;2;dimanche;3;0;60.0;1.0;2.0
32853;113359;2;dimanche;4;0;;;
32854;113359;2;dimanche;5;0;90.0;1.0;2.0
32855;113359;2;dimanche;6;1;;;
32892;113361;2;vendredi;1;0;10.0;1.0;1.0
32893;113361;2;vendredi;2;1;;;
32894;113361;2;vendredi;3;0;45.0;1.0;1.0
32895;113361;2;vendredi;4;0;;;
32896;113361;2;vendredi;5;0;15.0;1.0;1.0
32897;113361;2;vendredi;6;0;;;
32934;113362;2;jeudi;1;0;15.0;1.0;1.0
32935;113362;2;jeudi;2;1;;;
32936;113362;2;jeudi;3;0;45.0;1.0;2.0
32937;113362;2;jeudi;4;1;;;
32938;113362;2;jeudi;5;0;25.0;1.0;1.0
32939;113362;2;jeudi;6;0;;;
32976;113363;2;mardi;1;0;15.0;1.0;2.0
32977;113363;2;mardi;2;0;;;
32978;113363;2;mardi;3;0;30.0;1.0;2.0
32979;113363;2;mardi;4;0;;;
32980;113363;2;mardi;5;0;30.0;1.0;2.0
32981;113363;2;mardi;6;0;;;
33018;113364;2;lundi;1;0;5.0;1.0;2.0
33019;113364;2;lundi;2;0;;;
33020;113364;2;lundi;3;0;20.0;1.0;2.0
33021;113364;2;lundi;4;0;;;
33022;113364;2;lundi;5;0;15.0;1.0;2.0
33023;113364;2;lundi;6;1;;;
33060;113367;2;mardi;1;0;10.0;1.0;2.0
33061;113367;2;mardi;2;1;;;
33062;113367;2;mardi;3;0;90.0;3.0;2.0
33063;113367;2;mardi;4;1;;;
33064;113367;2;mardi;5;1;;;
33065;113367;2;mardi;6;1;;;
33102;113370;2;vendredi;1;0;30.0;1.0;2.0
33103;113370;2;vendredi;2;1;;;
33104;113370;2;vendredi;3;0;45.0;1.0;2.0
33105;113370;2;vendredi;4;1;;;
33106;113370;2;vendredi;5;0;30.0;1.0;2.0
33107;113370;2;vendredi;6;1;;;
33144;113372;2;dimanche;1;0;20.0;1.0;1.0
33145;113372;2;dimanche;2;1;;;
33146;113372;2;dimanche;3;0;30.0;1.0;2.0
33147;113372;2;dimanche;4;0;;;
33148;113372;2;dimanche;5;0;60.0;1.0;2.0
33149;113372;2;dimanche;6;1;;;
33186;113384;2;jeudi;1;0;5.0;1.0;1.0
33187;113384;2;jeudi;2;1;;;
33188;113384;2;jeudi;3;0;30.0;6.0;3.0
33189;113384;2;jeudi;4;0;;;
33190;113384;2;jeudi;5;0;30.0;6.0;3.0
33191;113384;2;jeudi;6;0;;;
33228;113393;2;jeudi;1;0;15.0;1.0;1.0
33229;113393;2;jeudi;2;0;;;
33230;113393;2;jeudi;3;0;45.0;1.0;2.0
33231;113393;2;jeudi;4;0;;;
33232;113393;2;jeudi;5;0;35.0;1.0;2.0
33233;113393;2;jeudi;6;0;;;
33270;113395;2;vendredi;1;1;;;
33271;113395;2;vendredi;2;1;;;
33272;113395;2;vendredi;3;0;15.0;4.0;4.0
33273;113395;2;vendredi;4;0;;;
33274;113395;2;vendredi;5;0;30.0;1.0;2.0
33275;113395;2;vendredi;6;0;;;
33312;113400;2;vendredi;1;0;15.0;1.0;2.0
33313;113400;2;vendredi;2;1;;;
33314;113400;2;vendredi;3;0;120.0;5.0;3.0
33315;113400;2;vendredi;4;1;;;
33316;113400;2;vendredi;5;0;30.0;1.0;2.0
33317;113400;2;vendredi;6;1;;;
33354;113404;2;vendredi;1;0;15.0;1.0;1.0
33355;113404;2;vendredi;2;1;;;
33356;113404;2;vendredi;3;0;20.0;1.0;2.0
33357;113404;2;vendredi;4;1;;;
33358;113404;2;vendredi;5;0;18.0;6.0;3.0
33359;113404;2;vendredi;6;1;;;
33396;113411;2;mercredi;1;0;10.0;1.0;2.0
33397;113411;2;mercredi;2;1;;;
33398;113411;2;mercredi;3;0;25.0;1.0;2.0
33399;113411;2;mercredi;4;0;;;
33400;113411;2;mercredi;5;0;30.0;1.0;2.0
33401;113411;2;mercredi;6;1;;;
33438;113418;2;dimanche;1;0;20.0;1.0;2.0
33439;113418;2;dimanche;2;0;;;
33440;113418;2;dimanche;3;0;30.0;1.0;2.0
33441;113418;2;dimanche;4;0;;;
33442;113418;2;dimanche;5;0;30.0;1.0;2.0
33443;113418;2;dimanche;6;0;;;
33480;113422;2;mardi;1;0;5.0;1.0;1.0
33481;113422;2;mardi;2;1;;;
33482;113422;2;mardi;3;0;10.0;1.0;1.0
33483;113422;2;mardi;4;1;;;
33484;113422;2;mardi;5;0;10.0;1.0;1.0
33485;113422;2;mardi;6;1;;;
33522;113428;2;jeudi;1;0;15.0;1.0;1.0
33523;113428;2;jeudi;2;1;;;
33524;113428;2;jeudi;3;0;30.0;1.0;1.0
33525;113428;2;jeudi;4;1;;;
33526;113428;2;jeudi;5;0;30.0;1.0;2.0
33527;113428;2;jeudi;6;1;;;
33564;113431;2;lundi;1;0;10.0;1.0;1.0
33565;113431;2;lundi;2;1;;;
33566;113431;2;lundi;3;0;20.0;6.0;4.0
33567;113431;2;lundi;4;0;;;
33568;113431;2;lundi;5;0;15.0;1.0;1.0
33569;113431;2;lundi;6;1;;;
33606;113432;2;jeudi;1;1;;;
33607;113432;2;jeudi;2;1;;;
33608;113432;2;jeudi;3;0;30.0;1.0;2.0
33609;113432;2;jeudi;4;1;;;
33610;113432;2;jeudi;5;0;25.0;1.0;2.0
33611;113432;2;jeudi;6;0;;;
33648;113445;2;dimanche;1;1;;;
33649;113445;2;dimanche;2;1;;;
33650;113445;2;dimanche;3;0;30.0;0.0;2.0
33651;113445;2;dimanche;4;1;;;
33652;113445;2;dimanche;5;0;20.0;0.0;2.0
33653;113445;2;dimanche;6;1;;;
33690;113452;2;mardi;1;0;15.0;1.0;1.0
33691;113452;2;mardi;2;1;;;
33692;113452;2;mardi;3;0;40.0;5.0;3.0
33693;113452;2;mardi;4;0;;;
33694;113452;2;mardi;5;0;30.0;1.0;1.0
33695;113452;2;mardi;6;0;;;
33732;113461;2;lundi;1;0;16.0;1.0;1.0
33733;113461;2;lundi;2;0;;;
33734;113461;2;lundi;3;0;34.0;2.0;3.0
33735;113461;2;lundi;4;0;;;
33736;113461;2;lundi;5;0;33.0;2.0;3.0
33737;113461;2;lundi;6;0;;;
33774;113470;2;samedi;1;0;15.0;1.0;2.0
33775;113470;2;samedi;2;1;;;
33776;113470;2;samedi;3;1;;;
33777;113470;2;samedi;4;0;;;
33778;113470;2;samedi;5;0;60.0;5.0;2.0
33779;113470;2;samedi;6;0;;;
33816;113475;2;jeudi;1;0;15.0;1.0;1.0
33817;113475;2;jeudi;2;1;;;
33818;113475;2;jeudi;3;0;20.0;1.0;2.0
33819;113475;2;jeudi;4;1;;;
33820;113475;2;jeudi;5;0;25.0;1.0;2.0
33821;113475;2;jeudi;6;1;;;
33858;113481;2;dimanche;1;0;25.0;1.0;1.0
33859;113481;2;dimanche;2;0;;;
33860;113481;2;dimanche;3;0;30.0;1.0;2.0
33861;113481;2;dimanche;4;0;;;
33862;113481;2;dimanche;5;0;30.0;1.0;2.0
33863;113481;2;dimanche;6;1;;;
33900;113482;2;vendredi;1;0;30.0;1.0;1.0
33901;113482;2;vendredi;2;1;;;
33902;113482;2;vendredi;3;0;45.0;1.0;2.0
33903;113482;2;vendredi;4;1;;;
33904;113482;2;vendredi;5;0;60.0;1.0;2.0
33905;113482;2;vendredi;6;1;;;
33942;113485;2;mercredi;1;0;15.0;1.0;1.0
33943;113485;2;mercredi;2;1;;;
33944;113485;2;mercredi;3;0;30.0;6.0;3.0
33945;113485;2;mercredi;4;1;;;
33946;113485;2;mercredi;5;0;30.0;1.0;2.0
33947;113485;2;mercredi;6;1;;;
33984;113488;2;lundi;1;0;10.0;1.0;2.0
33985;113488;2;lundi;2;1;;;
33986;113488;2;lundi;3;0;20.0;5.0;1.0
33987;113488;2;lundi;4;0;;;
33988;113488;2;lundi;5;0;45.0;1.0;2.0
33989;113488;2;lundi;6;0;;;
34026;113492;2;mardi;1;0;10.0;1.0;1.0
34027;113492;2;mardi;2;0;;;
34028;113492;2;mardi;3;0;30.0;3.0;3.0
34029;113492;2;mardi;4;0;;;
34030;113492;2;mardi;5;0;15.0;1.0;1.0
34031;113492;2;mardi;6;1;;;
34068;113494;2;vendredi;1;0;15.0;1.0;1.0
34069;113494;2;vendredi;2;0;;;
34070;113494;2;vendredi;3;0;45.0;1.0;1.0
34071;113494;2;vendredi;4;1;;;
34072;113494;2;vendredi;5;0;60.0;1.0;2.0
34073;113494;2;vendredi;6;9;;;
34110;113495;2;samedi;1;0;30.0;1.0;2.0
34111;113495;2;samedi;2;1;;;
34112;113495;2;samedi;3;0;30.0;1.0;1.0
34113;113495;2;samedi;4;0;;;
34114;113495;2;samedi;5;0;180.0;5.0;3.0
34115;113495;2;samedi;6;0;;;
34152;113498;2;jeudi;1;0;30.0;1.0;1.0
34153;113498;2;jeudi;2;0;;;
34154;113498;2;jeudi;3;0;60.0;6.0;3.0
34155;113498;2;jeudi;4;0;;;
34156;113498;2;jeudi;5;0;60.0;6.0;4.0
34157;113498;2;jeudi;6;0;;;
34194;113499;2;jeudi;1;0;15.0;0.0;1.0
34195;113499;2;jeudi;2;0;;;
34196;113499;2;jeudi;3;0;45.0;1.0;1.0
34197;113499;2;jeudi;4;0;;;
34198;113499;2;jeudi;5;0;30.0;0.0;2.0
34199;113499;2;jeudi;6;0;;;
34236;113504;2;lundi;1;0;20.0;1.0;1.0
34237;113504;2;lundi;2;0;;;
34238;113504;2;lundi;3;0;25.0;1.0;1.0
