;nomen;nojour;nomjour;tyrep;temrep;duree;lieu;avecqui
16002;111898;1;vendredi;1;0;15.0;1.0;2.0
16003;111898;1;vendredi;2;0;;;
16004;111898;1;vendredi;3;0;20.0;1.0;2.0
16005;111898;1;vendredi;4;0;;;
16006;111898;1;vendredi;5;0;20.0;1.0;2.0
16007;111898;1;vendredi;6;0;;;
16044;111901;1;vendredi;1;0;7.0;1.0;1.0
16045;111901;1;vendredi;2;0;;;
16046;111901;1;vendredi;3;0;30.0;6.0;3.0
16047;111901;1;vendredi;4;0;;;
16048;111901;1;vendredi;5;0;40.0;1.0;2.0
16049;111901;1;vendredi;6;1;;;
16086;111902;1;mardi;1;0;10.0;1.0;2.0
16087;111902;1;mardi;2;0;;;
16088;111902;1;mardi;3;0;15.0;1.0;2.0
16089;111902;1;mardi;4;0;;;
16090;111902;1;mardi;5;0;45.0;6.0;3.0
16091;111902;1;mardi;6;1;;;
16128;111912;1;jeudi;1;0;20.0;1.0;2.0
16129;111912;1;jeudi;2;1;;;
16130;111912;1;jeudi;3;0;80.0;1.0;2.0
16131;111912;1;jeudi;4;0;;;
16132;111912;1;jeudi;5;0;30.0;1.0;1.0
16133;111912;1;jeudi;6;1;;;
16170;111914;1;mercredi;1;0;30.0;1.0;1.0
16171;111914;1;mercredi;2;1;;;
16172;111914;1;mercredi;3;0;20.0;1.0;1.0
16173;111914;1;mercredi;4;0;;;
16174;111914;1;mercredi;5;0;15.0;1.0;1.0
16175;111914;1;mercredi;6;1;;;
16212;111915;1;jeudi;1;0;10.0;1.0;1.0
16213;111915;1;jeudi;2;1;;;
16214;111915;1;jeudi;3;0;30.0;1.0;9.0
16215;111915;1;jeudi;4;1;;;
16216;111915;1;jeudi;5;0;30.0;0.0;9.0
16217;111915;1;jeudi;6;1;;;
16254;111917;1;vendredi;1;0;30.0;1.0;1.0
16255;111917;1;vendredi;2;0;;;
16256;111917;1;vendredi;3;0;60.0;1.0;4.0
16257;111917;1;vendredi;4;0;;;
16258;111917;1;vendredi;5;0;30.0;3.0;3.0
16259;111917;1;vendredi;6;1;;;
16296;111920;1;jeudi;1;0;10.0;1.0;1.0
16297;111920;1;jeudi;2;1;;;
16298;111920;1;jeudi;3;0;50.0;1.0;2.0
16299;111920;1;jeudi;4;1;;;
16300;111920;1;jeudi;5;0;60.0;1.0;2.0
16301;111920;1;jeudi;6;1;;;
16338;111921;1;samedi;1;0;10.0;1.0;1.0
16339;111921;1;samedi;2;0;;;
16340;111921;1;samedi;3;0;15.0;1.0;2.0
16341;111921;1;samedi;4;0;;;
16342;111921;1;samedi;5;0;25.0;1.0;2.0
16343;111921;1;samedi;6;1;;;
16380;111922;1;mercredi;1;0;20.0;1.0;1.0
16381;111922;1;mercredi;2;0;;;
16382;111922;1;mercredi;3;0;50.0;1.0;2.0
16383;111922;1;mercredi;4;0;;;
16384;111922;1;mercredi;5;0;40.0;1.0;2.0
16385;111922;1;mercredi;6;0;;;
16422;111925;1;jeudi;1;0;10.0;1.0;1.0
16423;111925;1;jeudi;2;0;;;
16424;111925;1;jeudi;3;0;10.0;6.0;4.0
16425;111925;1;jeudi;4;0;;;
16426;111925;1;jeudi;5;0;45.0;3.0;3.0
16427;111925;1;jeudi;6;1;;;
16464;111934;1;dimanche;1;0;20.0;1.0;1.0
16465;111934;1;dimanche;2;1;;;
16466;111934;1;dimanche;3;0;30.0;1.0;1.0
16467;111934;1;dimanche;4;0;;;
16468;111934;1;dimanche;5;0;45.0;6.0;3.0
16469;111934;1;dimanche;6;0;;;
16506;111939;1;mercredi;1;0;15.0;1.0;1.0
16507;111939;1;mercredi;2;1;;;
16508;111939;1;mercredi;3;0;30.0;3.0;2.0
16509;111939;1;mercredi;4;0;;;
16510;111939;1;mercredi;5;0;15.0;1.0;1.0
16511;111939;1;mercredi;6;0;;;
16548;111940;1;vendredi;1;0;30.0;1.0;1.0
16549;111940;1;vendredi;2;0;;;
16550;111940;1;vendredi;3;0;30.0;6.0;4.0
16551;111940;1;vendredi;4;0;;;
16552;111940;1;vendredi;5;0;45.0;5.0;2.0
16553;111940;1;vendredi;6;1;;;
16590;111941;1;vendredi;1;0;15.0;1.0;1.0
16591;111941;1;vendredi;2;1;;;
16592;111941;1;vendredi;3;0;15.0;1.0;1.0
16593;111941;1;vendredi;4;1;;;
16594;111941;1;vendredi;5;0;30.0;1.0;1.0
16595;111941;1;vendredi;6;0;;;
16632;111944;1;lundi;1;0;20.0;1.0;1.0
16633;111944;1;lundi;2;1;;;
16634;111944;1;lundi;3;0;45.0;2.0;1.0
16635;111944;1;lundi;4;1;;;
16636;111944;1;lundi;5;0;30.0;1.0;2.0
16637;111944;1;lundi;6;0;;;
16674;111947;1;dimanche;1;0;15.0;1.0;1.0
16675;111947;1;dimanche;2;0;;;
16676;111947;1;dimanche;3;0;30.0;1.0;2.0
16677;111947;1;dimanche;4;1;;;
16678;111947;1;dimanche;5;0;45.0;1.0;2.0
16679;111947;1;dimanche;6;1;;;
16716;111950;1;jeudi;1;1;;;
16717;111950;1;jeudi;2;0;;;
16718;111950;1;jeudi;3;1;;;
16719;111950;1;jeudi;4;0;;;
16720;111950;1;jeudi;5;0;60.0;0.0;2.0
16721;111950;1;jeudi;6;0;;;
16758;111957;1;jeudi;1;0;15.0;1.0;1.0
16759;111957;1;jeudi;2;0;;;
