;nomen;nojour;nomjour;tyrep;temrep;duree;lieu;avecqui
16008;111898;2;samedi;1;0;15.0;1.0;2.0
16009;111898;2;samedi;2;0;;;
16010;111898;2;samedi;3;0;20.0;1.0;2.0
16011;111898;2;samedi;4;0;;;
16012;111898;2;samedi;5;0;15.0;1.0;2.0
16013;111898;2;samedi;6;0;;;
16050;111901;2;samedi;1;0;30.0;1.0;2.0
16051;111901;2;samedi;2;1;;;
16052;111901;2;samedi;3;0;30.0;1.0;2.0
16053;111901;2;samedi;4;0;;;
16054;111901;2;samedi;5;0;45.0;3.0;2.0
16055;111901;2;samedi;6;1;;;
16092;111902;2;mercredi;1;0;15.0;1.0;2.0
16093;111902;2;mercredi;2;1;;;
16094;111902;2;mercredi;3;0;30.0;4.0;2.0
16095;111902;2;mercredi;4;0;;;
16096;111902;2;mercredi;5;0;30.0;1.0;2.0
16097;111902;2;mercredi;6;1;;;
16134;111912;2;vendredi;1;0;50.0;1.0;1.0
16135;111912;2;vendredi;2;1;;;
16136;111912;2;vendredi;3;0;45.0;1.0;2.0
16137;111912;2;vendredi;4;0;;;
16138;111912;2;vendredi;5;0;40.0;1.0;1.0
16139;111912;2;vendredi;6;0;;;
16176;111914;2;jeudi;1;0;;1.0;1.0
16177;111914;2;jeudi;2;1;;;
16178;111914;2;jeudi;3;0;;1.0;9.0
16179;111914;2;jeudi;4;1;;;
16180;111914;2;jeudi;5;0;15.0;1.0;1.0
16181;111914;2;jeudi;6;1;;;
16218;111915;2;vendredi;1;1;;;
16219;111915;2;vendredi;2;1;;;
16220;111915;2;vendredi;3;0;30.0;1.0;1.0
16221;111915;2;vendredi;4;1;;;
16222;111915;2;vendredi;5;0;20.0;0.0;9.0
16223;111915;2;vendredi;6;1;;;
16260;111917;2;samedi;1;0;30.0;0.0;9.0
16261;111917;2;samedi;2;1;;;
16262;111917;2;samedi;3;0;30.0;0.0;9.0
16263;111917;2;samedi;4;0;;;
16264;111917;2;samedi;5;0;60.0;0.0;9.0
16265;111917;2;samedi;6;0;;;
16302;111920;2;vendredi;1;0;1.0;1.0;1.0
16303;111920;2;vendredi;2;1;;;
16304;111920;2;vendredi;3;0;30.0;1.0;2.0
16305;111920;2;vendredi;4;1;;;
16306;111920;2;vendredi;5;0;45.0;1.0;2.0
16307;111920;2;vendredi;6;0;;;
16344;111921;2;dimanche;1;0;15.0;1.0;2.0
16345;111921;2;dimanche;2;1;;;
16346;111921;2;dimanche;3;0;30.0;1.0;2.0
16347;111921;2;dimanche;4;0;;;
16348;111921;2;dimanche;5;0;25.0;1.0;2.0
16349;111921;2;dimanche;6;1;;;
16386;111922;2;jeudi;1;0;20.0;1.0;1.0
16387;111922;2;jeudi;2;0;;;
16388;111922;2;jeudi;3;0;35.0;1.0;2.0
16389;111922;2;jeudi;4;0;;;
16390;111922;2;jeudi;5;0;30.0;1.0;2.0
16391;111922;2;jeudi;6;0;;;
16428;111925;2;vendredi;1;0;10.0;1.0;1.0
16429;111925;2;vendredi;2;0;;;
16430;111925;2;vendredi;3;0;20.0;1.0;1.0
16431;111925;2;vendredi;4;0;;;
16432;111925;2;vendredi;5;0;15.0;1.0;1.0
16433;111925;2;vendredi;6;1;;;
16470;111934;2;lundi;1;0;15.0;1.0;1.0
16471;111934;2;lundi;2;0;;;
16472;111934;2;lundi;3;0;35.0;3.0;2.0
16473;111934;2;lundi;4;1;;;
16474;111934;2;lundi;5;0;20.0;1.0;1.0
16475;111934;2;lundi;6;1;;;
16512;111939;2;jeudi;1;0;15.0;1.0;1.0
16513;111939;2;jeudi;2;1;;;
16514;111939;2;jeudi;3;0;30.0;3.0;2.0
16515;111939;2;jeudi;4;0;;;
16516;111939;2;jeudi;5;0;20.0;1.0;2.0
16517;111939;2;jeudi;6;0;;;
16554;111940;2;samedi;1;0;30.0;1.0;2.0
16555;111940;2;samedi;2;1;;;
16556;111940;2;samedi;3;0;30.0;1.0;2.0
16557;111940;2;samedi;4;0;;;
16558;111940;2;samedi;5;0;30.0;1.0;2.0
16559;111940;2;samedi;6;1;;;
16596;111941;2;samedi;1;1;;;
16597;111941;2;samedi;2;1;;;
16598;111941;2;samedi;3;0;20.0;1.0;1.0
16599;111941;2;samedi;4;0;;;
16600;111941;2;samedi;5;0;15.0;1.0;3.0
16601;111941;2;samedi;6;0;;;
16638;111944;2;mardi;1;0;20.0;1.0;1.0
16639;111944;2;mardi;2;1;;;
16640;111944;2;mardi;3;0;30.0;5.0;1.0
16641;111944;2;mardi;4;1;;;
16642;111944;2;mardi;5;0;45.0;1.0;2.0
16643;111944;2;mardi;6;0;;;
16680;111947;2;lundi;1;0;15.0;1.0;2.0
16681;111947;2;lundi;2;0;;;
16682;111947;2;lundi;3;0;75.0;5.0;3.0
16683;111947;2;lundi;4;0;;;
16684;111947;2;lundi;5;0;30.0;1.0;2.0
16685;111947;2;lundi;6;1;;;
16722;111950;2;vendredi;1;1;;;
16723;111950;2;vendredi;2;0;;;
16724;111950;2;vendredi;3;1;;;
16725;111950;2;vendredi;4;0;;;
16726;111950;2;vendredi;5;0;60.0;0.0;2.0
16727;111950;2;vendredi;6;0;;;
16764;111957;2;vendredi;1;0;15.0;0.0;9.0
16765;111957;2;vendredi;2;0;;;
16766;111957;2;vendredi;3;0;50.0;5.0;3.0
16767;111957;2;vendredi;4;0;;;
16768;111957;2;vendredi;5;0;30.0;1.0;2.0
16769;111957;2;vendredi;6;1;;;
16806;111966;2;dimanche;1;1;;;
16807;111966;2;dimanche;2;0;;;
16808;111966;2;dimanche;3;1;;;
16809;111966;2;dimanche;4;0;;;
16810;111966;2;dimanche;5;0;120.0;3.0;2.0
16811;111966;2;dimanche;6;1;;;
16848;111980;2;mercredi;1;0;45.0;1.0;1.0
16849;111980;2;mercredi;2;0;;;
16850;111980;2;mercredi;3;0;30.0;1.0;1.0
16851;111980;2;mercredi;4;0;;;
16852;111980;2;mercredi;5;0;60.0;6.0;4.0
16853;111980;2;mercredi;6;0;;;
16890;111981;2;dimanche;1;0;65.0;1.0;1.0
16891;111981;2;dimanche;2;1;;;
16892;111981;2;dimanche;3;0;68.0;1.0;1.0
16893;111981;2;dimanche;4;0;;;
16894;111981;2;dimanche;5;0;44.0;1.0;1.0
16895;111981;2;dimanche;6;0;;;
16932;111982;2;samedi;1;0;20.0;0.0;1.0
16933;111982;2;samedi;2;1;;;
16934;111982;2;samedi;3;0;45.0;0.0;1.0
16935;111982;2;samedi;4;1;;;
16936;111982;2;samedi;5;0;105.0;3.0;3.0
16937;111982;2;samedi;6;1;;;
16974;111985;2;lundi;1;0;20.0;1.0;2.0
16975;111985;2;lundi;2;0;;;
16976;111985;2;lundi;3;0;40.0;1.0;2.0
16977;111985;2;lundi;4;1;;;
16978;111985;2;lundi;5;0;45.0;1.0;2.0
16979;111985;2;lundi;6;1;;;
38940;114949;2;jeudi;1;0;35.0;1.0;2.0
38941;114949;2;jeudi;2;0;;;
38942;114949;2;jeudi;3;0;35.0;1.0;2.0
38943;114949;2;jeudi;4;0;;;
38944;114949;2;jeudi;5;0;35.0;1.0;2.0
38945;114949;2;jeudi;6;1;;;
40452;115083;2;dimanche;1;1;;;
40453;115083;2;dimanche;2;1;;;
40454;115083;2;dimanche;3;0;30.0;0.0;9.0
40455;115083;2;dimanche;4;0;;;
40456;115083;2;dimanche;5;0;15.0;0.0;2.0
40457;115083;2;dimanche;6;1;;;
42930;115324;2;samedi;1;0;;1.0;1.0
42931;115324;2;samedi;2;0;;;
42932;115324;2;samedi;3;0;30.0;1.0;3.0
42933;115324;2;samedi;4;0;;;
42934;115324;2;samedi;5;0;120.0;3.0;3.0
42935;115324;2;samedi;6;1;;;
43392;115358;2;jeudi;1;0;30.0;1.0;1.0
43393;115358;2;jeudi;2;1;;;
43394;115358;2;jeudi;3;1;;;
43395;115358;2;jeudi;4;1;;;
43396;115358;2;jeudi;5;0;30.0;1.0;1.0
43397;115358;2;jeudi;6;0;;;
44022;115420;2;mercredi;1;0;15.0;1.0;2.0
44023;115420;2;mercredi;2;1;;;
44024;115420;2;mercredi;3;0;25.0;6.0;1.0
44025;115420;2;mercredi;4;0;;;
44026;115420;2;mercredi;5;0;35.0;1.0;2.0
44027;115420;2;mercredi;6;1;;;
46248;115581;2;dimanche;1;0;60.0;1.0;2.0
46249;115581;2;dimanche;2;1;;;
46250;115581;2;dimanche;3;0;55.0;1.0;2.0
46251;115581;2;dimanche;4;0;;;
46252;115581;2;dimanche;5;0;50.0;1.0;2.0
46253;115581;2;dimanche;6;0;;;
47214;115707;2;lundi;1;1;;;
47215;115707;2;lundi;2;0;;;
47216;115707;2;lundi;3;0;15.0;1.0;2.0
47217;115707;2;lundi;4;0;;;
47218;115707;2;lundi;5;0;30.0;1.0;2.0
47219;115707;2;lundi;6;0;;;
48978;115872;2;lundi;1;0;20.0;1.0;3.0
48979;115872;2;lundi;2;0;;;
48980;115872;2;lundi;3;0;30.0;1.0;2.0
48981;115872;2;lundi;4;0;;;
48982;115872;2;lundi;5;0;30.0;1.0;2.0
48983;115872;2;lundi;6;1;;;
49566;115935;2;mercredi;1;0;10.0;1.0;1.0
49567;115935;2;mercredi;2;0;;;
49568;115935;2;mercredi;3;0;10.0;6.0;3.0
49569;115935;2;mercredi;4;0;;;
49570;115935;2;mercredi;5;0;25.0;1.0;2.0
49571;115935;2;mercredi;6;0;;;
49608;115936;2;samedi;1;0;10.0;1.0;1.0
49609;115936;2;samedi;2;1;;;
49610;115936;2;samedi;3;0;15.0;1.0;2.0
49611;115936;2;samedi;4;1;;;
49612;115936;2;samedi;5;0;11.0;1.0;2.0
49613;115936;2;samedi;6;1;;;
50490;115992;2;vendredi;1;0;5.0;1.0;1.0
50491;115992;2;vendredi;2;1;;;
50492;115992;2;vendredi;3;0;60.0;1.0;1.0
50493;115992;2;vendredi;4;0;;;
50494;115992;2;vendredi;5;0;60.0;6.0;3.0
50495;115992;2;vendredi;6;1;;;
51834;116132;2;mardi;1;0;30.0;1.0;2.0
51835;116132;2;mardi;2;1;;;
51836;116132;2;mardi;3;0;30.0;1.0;2.0
51837;116132;2;mardi;4;0;;;
51838;116132;2;mardi;5;0;30.0;1.0;2.0
51839;116132;2;mardi;6;1;;;
53220;116234;2;samedi;1;0;15.0;1.0;2.0
53221;116234;2;samedi;2;0;;;
53222;116234;2;samedi;3;0;30.0;1.0;2.0
53223;116234;2;samedi;4;0;;;
53224;116234;2;samedi;5;0;120.0;5.0;2.0
53225;116234;2;samedi;6;1;;;
56874;116561;2;lundi;1;0;15.0;1.0;1.0
56875;116561;2;lundi;2;1;;;
56876;116561;2;lundi;3;0;30.0;1.0;2.0
56877;116561;2;lundi;4;0;;;
56878;116561;2;lundi;5;0;30.0;1.0;1.0
56879;116561;2;lundi;6;1;;;
57588;116630;2;mardi;1;0;10.0;0.0;1.0
57589;116630;2;mardi;2;0;;;
57590;116630;2;mardi;3;0;15.0;1.0;1.0
57591;116630;2;mardi;4;0;;;
57592;116630;2;mardi;5;0;15.0;0.0;2.0
57593;116630;2;mardi;6;0;;;
57714;116650;2;dimanche;1;0;15.0;1.0;1.0
57715;116650;2;dimanche;2;0;;;
57716;116650;2;dimanche;3;0;30.0;1.0;2.0
57717;116650;2;dimanche;4;0;;;
57718;116650;2;dimanche;5;0;15.0;1.0;2.0
57719;116650;2;dimanche;6;1;;;
58806;116752;2;lundi;1;0;45.0;1.0;2.0
58807;116752;2;lundi;2;1;;;
58808;116752;2;lundi;3;0;15.0;1.0;2.0
58809;116752;2;lundi;4;0;;;
58810;116752;2;lundi;5;0;90.0;1.0;2.0
58811;116752;2;lundi;6;1;;;
59604;116821;2;mercredi;1;0;5.0;1.0;1.0
59605;116821;2;mercredi;2;0;;;
59606;116821;2;mercredi;3;0;3.0;2.0;3.0
59607;116821;2;mercredi;4;0;;;
59608;116821;2;mercredi;5;0;34.0;1.0;2.0
59609;116821;2;mercredi;6;0;;;
60486;116913;2;vendredi;1;0;35.0;1.0;2.0
60487;116913;2;vendredi;2;1;;;
60488;116913;2;vendredi;3;0;80.0;1.0;1.0
60489;116913;2;vendredi;4;0;;;
60490;116913;2;vendredi;5;0;45.0;1.0;2.0
60491;116913;2;vendredi;6;0;;;
60906;116957;2;samedi;1;0;20.0;1.0;2.0
60907;116957;2;samedi;2;1;;;
60908;116957;2;samedi;3;0;90.0;5.0;2.0
60909;116957;2;samedi;4;0;;;
60910;116957;2;samedi;5;0;30.0;1.0;2.0
60911;116957;2;samedi;6;0;;;
61830;117043;2;dimanche;1;0;30.0;1.0;2.0
61831;117043;2;dimanche;2;0;;;
61832;117043;2;dimanche;3;0;120.0;3.0;2.0
61833;117043;2;dimanche;4;1;;;
61834;117043;2;dimanche;5;0;15.0;1.0;2.0
61835;117043;2;dimanche;6;1;;;
61914;117058;2;samedi;1;0;180.0;1.0;1.0
61915;117058;2;samedi;2;1;;;
61916;117058;2;samedi;3;0;;0.0;9.0
61917;117058;2;samedi;4;0;;;
61918;117058;2;samedi;5;0;15.0;0.0;9.0
61919;117058;2;samedi;6;1;;;
63552;123899;2;vendredi;1;0;15.0;1.0;2.0
63553;123899;2;vendredi;2;0;;;
63554;123899;2;vendredi;3;0;60.0;2.0;4.0
63555;123899;2;vendredi;4;1;;;
63556;123899;2;vendredi;5;0;60.0;1.0;2.0
63557;123899;2;vendredi;6;1;;;
63594;123902;2;mardi;1;0;5.0;1.0;1.0
63595;123902;2;mardi;2;1;;;
63596;123902;2;mardi;3;0;15.0;2.0;1.0
63597;123902;2;mardi;4;1;;;
63598;123902;2;mardi;5;0;15.0;1.0;1.0
63599;123902;2;mardi;6;1;;;
64602;127293;2;dimanche;1;1;;;
64603;127293;2;dimanche;2;0;;;
64604;127293;2;dimanche;3;0;60.0;1.0;2.0
64605;127293;2;dimanche;4;1;;;
64606;127293;2;dimanche;5;1;;;
64607;127293;2;dimanche;6;1;;;
64812;127341;2;jeudi;1;0;20.0;1.0;1.0
64813;127341;2;jeudi;2;1;;;
64814;127341;2;jeudi;3;0;25.0;1.0;1.0
64815;127341;2;jeudi;4;0;;;
64816;127341;2;jeudi;5;0;25.0;1.0;2.0
64817;127341;2;jeudi;6;1;;;
65148;127394;2;samedi;1;0;30.0;3.0;2.0
65149;127394;2;samedi;2;1;;;
65150;127394;2;samedi;3;0;75.0;5.0;3.0
65151;127394;2;samedi;4;0;;;
65152;127394;2;samedi;5;0;185.0;6.0;4.0
65153;127394;2;samedi;6;1;;;
67458;137231;2;lundi;1;0;15.0;1.0;2.0
67459;137231;2;lundi;2;0;;;
67460;137231;2;lundi;3;0;30.0;6.0;1.0
67461;137231;2;lundi;4;0;;;
67462;137231;2;lundi;5;0;30.0;1.0;2.0
67463;137231;2;lundi;6;1;;;
70146;170201;2;lundi;1;0;15.0;1.0;2.0
70147;170201;2;lundi;2;1;;;
70148;170201;2;lundi;3;0;30.0;1.0;2.0
70149;170201;2;lundi;4;1;;;
70150;170201;2;lundi;5;0;30.0;1.0;2.0
70151;170201;2;lundi;6;1;;;
71532;170357;2;mercredi;1;0;30.0;1.0;1.0
71533;170357;2;mercredi;2;0;;;
71534;170357;2;mercredi;3;0;90.0;1.0;2.0
71535;170357;2;mercredi;4;0;;;
71536;170357;2;mercredi;5;0;45.0;1.0;1.0
71537;170357;2;mercredi;6;0;;;
75144;170799;2;jeudi;1;0;15.0;1.0;2.0
75145;170799;2;jeudi;2;1;;;
75146;170799;2;jeudi;3;0;35.0;1.0;2.0
75147;170799;2;jeudi;4;0;;;
75148;170799;2;jeudi;5;0;30.0;1.0;2.0
75149;170799;2;jeudi;6;1;;;
75732;170863;2;jeudi;1;0;30.0;1.0;1.0
75733;170863;2;jeudi;2;0;;;
75734;170863;2;jeudi;3;0;25.0;3.0;2.0
75735;170863;2;jeudi;4;0;;;
75736;170863;2;jeudi;5;0;30.0;1.0;1.0
75737;170863;2;jeudi;6;0;;;
79680;171222;2;lundi;1;0;15.0;6.0;3.0
79681;171222;2;lundi;2;1;;;
79682;171222;2;lundi;3;0;15.0;1.0;2.0
79683;171222;2;lundi;4;0;;;
79684;171222;2;lundi;5;1;;;
79685;171222;2;lundi;6;1;;;
80058;171267;2;mercredi;1;1;;;
80059;171267;2;mercredi;2;0;;;
80060;171267;2;mercredi;3;0;135.0;1.0;2.0
80061;171267;2;mercredi;4;0;;;
80062;171267;2;mercredi;5;0;75.0;1.0;2.0
80063;171267;2;mercredi;6;1;;;
80604;171299;2;vendredi;1;0;15.0;1.0;2.0
80605;171299;2;vendredi;2;1;;;
80606;171299;2;vendredi;3;0;30.0;1.0;2.0
80607;171299;2;vendredi;4;0;;;
80608;171299;2;vendredi;5;0;15.0;1.0;2.0
80609;171299;2;vendredi;6;0;;;
81276;171363;2;lundi;1;0;30.0;1.0;1.0
81277;171363;2;lundi;2;0;;;
81278;171363;2;lundi;3;0;45.0;1.0;1.0
81279;171363;2;lundi;4;0;;;
81280;171363;2;lundi;5;0;40.0;1.0;1.0
81281;171363;2;lundi;6;0;;;
81948;171413;2;jeudi;1;0;;0.0;9.0
81949;171413;2;jeudi;2;0;;;
81950;171413;2;jeudi;3;1;;;
81951;171413;2;jeudi;4;0;;;
81952;171413;2;jeudi;5;1;;;
81953;171413;2;jeudi;6;0;;;
82662;171485;2;samedi;1;0;75.0;1.0;2.0
82663;171485;2;samedi;2;0;;;
82664;171485;2;samedi;3;0;40.0;1.0;2.0
82665;171485;2;samedi;4;0;;;
82666;171485;2;samedi;5;0;47.0;1.0;2.0
82667;171485;2;samedi;6;0;;;
83040;171519;2;mardi;1;0;10.0;0.0;9.0
83041;171519;2;mardi;2;0;;;
83042;171519;2;mardi;3;0;45.0;0.0;9.0
