;nomen;nojour;nomjour;tyrep;temrep;duree;lieu;avecqui
16032;111898;6;mercredi;1;0;14.0;1.0;2.0
16033;111898;6;mercredi;2;0;;;
16034;111898;6;mercredi;3;0;;1.0;2.0
16035;111898;6;mercredi;4;0;;;
16036;111898;6;mercredi;5;0;20.0;1.0;2.0
16037;111898;6;mercredi;6;0;;;
16074;111901;6;mercredi;1;1;;;
16075;111901;6;mercredi;2;1;;;
16076;111901;6;mercredi;3;0;40.0;1.0;2.0
16077;111901;6;mercredi;4;1;;;
16078;111901;6;mercredi;5;0;40.0;1.0;2.0
16079;111901;6;mercredi;6;1;;;
16116;111902;6;dimanche;1;0;25.0;1.0;2.0
16117;111902;6;dimanche;2;0;;;
16118;111902;6;dimanche;3;0;25.0;1.0;2.0
16119;111902;6;dimanche;4;0;;;
16120;111902;6;dimanche;5;0;30.0;1.0;9.0
16121;111902;6;dimanche;6;0;;;
16158;111912;6;mardi;1;0;30.0;1.0;1.0
16159;111912;6;mardi;2;1;;;
16160;111912;6;mardi;3;0;45.0;1.0;2.0
16161;111912;6;mardi;4;0;;;
16162;111912;6;mardi;5;0;30.0;1.0;2.0
16163;111912;6;mardi;6;0;;;
16200;111914;6;lundi;1;0;20.0;1.0;1.0
16201;111914;6;lundi;2;1;;;
16202;111914;6;lundi;3;0;10.0;1.0;1.0
16203;111914;6;lundi;4;1;;;
16204;111914;6;lundi;5;1;;;
16205;111914;6;lundi;6;0;;;
16242;111915;6;mardi;1;0;60.0;1.0;1.0
16243;111915;6;mardi;2;1;;;
16244;111915;6;mardi;3;0;30.0;1.0;1.0
16245;111915;6;mardi;4;1;;;
16246;111915;6;mardi;5;0;30.0;0.0;9.0
16247;111915;6;mardi;6;0;;;
16284;111917;6;mercredi;1;0;30.0;1.0;1.0
16285;111917;6;mercredi;2;0;;;
16286;111917;6;mercredi;3;0;75.0;3.0;3.0
16287;111917;6;mercredi;4;0;;;
16288;111917;6;mercredi;5;0;60.0;3.0;3.0
16289;111917;6;mercredi;6;0;;;
16326;111920;6;mardi;1;0;;1.0;9.0
16327;111920;6;mardi;2;1;;;
16328;111920;6;mardi;3;0;60.0;1.0;2.0
16329;111920;6;mardi;4;1;;;
16330;111920;6;mardi;5;0;;1.0;3.0
16331;111920;6;mardi;6;1;;;
16368;111921;6;jeudi;1;0;10.0;6.0;4.0
16369;111921;6;jeudi;2;1;;;
16370;111921;6;jeudi;3;0;165.0;5.0;4.0
16371;111921;6;jeudi;4;1;;;
16372;111921;6;jeudi;5;0;15.0;1.0;2.0
16373;111921;6;jeudi;6;0;;;
16410;111922;6;lundi;1;0;20.0;1.0;1.0
16411;111922;6;lundi;2;0;;;
16412;111922;6;lundi;3;0;40.0;1.0;2.0
16413;111922;6;lundi;4;0;;;
16414;111922;6;lundi;5;0;40.0;1.0;2.0
16415;111922;6;lundi;6;0;;;
16452;111925;6;mardi;1;0;10.0;1.0;1.0
16453;111925;6;mardi;2;0;;;
16454;111925;6;mardi;3;0;10.0;6.0;1.0
16455;111925;6;mardi;4;0;;;
16456;111925;6;mardi;5;0;15.0;1.0;1.0
16457;111925;6;mardi;6;1;;;
16494;111934;6;vendredi;1;0;15.0;1.0;1.0
16495;111934;6;vendredi;2;1;;;
16496;111934;6;vendredi;3;0;40.0;3.0;2.0
16497;111934;6;vendredi;4;1;;;
16498;111934;6;vendredi;5;0;20.0;1.0;1.0
16499;111934;6;vendredi;6;1;;;
16536;111939;6;lundi;1;0;15.0;1.0;1.0
16537;111939;6;lundi;2;1;;;
16538;111939;6;lundi;3;0;15.0;1.0;2.0
16539;111939;6;lundi;4;0;;;
16540;111939;6;lundi;5;0;20.0;1.0;2.0
16541;111939;6;lundi;6;0;;;
16578;111940;6;mercredi;1;0;30.0;1.0;1.0
16579;111940;6;mercredi;2;0;;;
16580;111940;6;mercredi;3;0;30.0;2.0;4.0
16581;111940;6;mercredi;4;0;;;
16582;111940;6;mercredi;5;0;30.0;1.0;2.0
16583;111940;6;mercredi;6;1;;;
16620;111941;6;mercredi;1;0;15.0;1.0;1.0
16621;111941;6;mercredi;2;1;;;
16622;111941;6;mercredi;3;0;20.0;1.0;1.0
16623;111941;6;mercredi;4;0;;;
16624;111941;6;mercredi;5;0;20.0;1.0;1.0
16625;111941;6;mercredi;6;0;;;
16662;111944;6;samedi;1;0;30.0;1.0;1.0
16663;111944;6;samedi;2;0;;;
16664;111944;6;samedi;3;0;30.0;1.0;2.0
16665;111944;6;samedi;4;1;;;
16666;111944;6;samedi;5;0;150.0;3.0;2.0
16667;111944;6;samedi;6;0;;;
16704;111947;6;vendredi;1;0;15.0;0.0;2.0
16705;111947;6;vendredi;2;0;;;
16706;111947;6;vendredi;3;0;15.0;6.0;1.0
16707;111947;6;vendredi;4;0;;;
16708;111947;6;vendredi;5;0;30.0;4.0;9.0
16709;111947;6;vendredi;6;1;;;
16746;111950;6;mardi;1;1;;;
16747;111950;6;mardi;2;0;;;
16748;111950;6;mardi;3;1;;;
16749;111950;6;mardi;4;1;;;
16750;111950;6;mardi;5;0;30.0;1.0;2.0
16751;111950;6;mardi;6;0;;;
16788;111957;6;mardi;1;0;15.0;0.0;9.0
16789;111957;6;mardi;2;0;;;
16790;111957;6;mardi;3;0;30.0;5.0;3.0
16791;111957;6;mardi;4;0;;;
16792;111957;6;mardi;5;0;30.0;1.0;2.0
16793;111957;6;mardi;6;0;;;
16830;111966;6;jeudi;1;0;30.0;1.0;1.0
16831;111966;6;jeudi;2;1;;;
16832;111966;6;jeudi;3;0;60.0;1.0;1.0
16833;111966;6;jeudi;4;1;;;
16834;111966;6;jeudi;5;0;120.0;3.0;3.0
16835;111966;6;jeudi;6;1;;;
16872;111980;6;dimanche;1;0;30.0;1.0;1.0
16873;111980;6;dimanche;2;0;;;
16874;111980;6;dimanche;3;0;45.0;3.0;3.0
16875;111980;6;dimanche;4;1;;;
16876;111980;6;dimanche;5;0;;0.0;9.0
16877;111980;6;dimanche;6;0;;;
16914;111981;6;jeudi;1;0;55.0;1.0;1.0
16915;111981;6;jeudi;2;1;;;
16916;111981;6;jeudi;3;0;95.0;5.0;3.0
16917;111981;6;jeudi;4;0;;;
16918;111981;6;jeudi;5;0;65.0;1.0;1.0
16919;111981;6;jeudi;6;0;;;
16956;111982;6;mercredi;1;1;;;
16957;111982;6;mercredi;2;1;;;
16958;111982;6;mercredi;3;0;40.0;0.0;1.0
16959;111982;6;mercredi;4;1;;;
16960;111982;6;mercredi;5;0;;0.0;1.0
16961;111982;6;mercredi;6;1;;;
16998;111985;6;vendredi;1;0;10.0;1.0;1.0
16999;111985;6;vendredi;2;1;;;
17000;111985;6;vendredi;3;0;35.0;1.0;1.0
17001;111985;6;vendredi;4;1;;;
17002;111985;6;vendredi;5;0;40.0;1.0;2.0
17003;111985;6;vendredi;6;1;;;
38964;114949;6;lundi;1;0;35.0;1.0;2.0
38965;114949;6;lundi;2;0;;;
38966;114949;6;lundi;3;0;50.0;1.0;2.0
38967;114949;6;lundi;4;1;;;
38968;114949;6;lundi;5;0;30.0;1.0;2.0
38969;114949;6;lundi;6;1;;;
40476;115083;6;jeudi;1;1;;;
40477;115083;6;jeudi;2;1;;;
40478;115083;6;jeudi;3;0;20.0;1.0;9.0
40479;115083;6;jeudi;4;1;;;
40480;115083;6;jeudi;5;0;20.0;1.0;2.0
40481;115083;6;jeudi;6;1;;;
42954;115324;6;mercredi;1;0;25.0;1.0;1.0
42955;115324;6;mercredi;2;1;;;
42956;115324;6;mercredi;3;0;45.0;2.0;4.0
42957;115324;6;mercredi;4;0;;;
42958;115324;6;mercredi;5;0;30.0;1.0;1.0
42959;115324;6;mercredi;6;1;;;
43416;115358;6;lundi;1;0;30.0;1.0;1.0
43417;115358;6;lundi;2;1;;;
43418;115358;6;lundi;3;0;30.0;6.0;4.0
43419;115358;6;lundi;4;1;;;
43420;115358;6;lundi;5;0;30.0;6.0;4.0
43421;115358;6;lundi;6;0;;;
44046;115420;6;dimanche;1;0;15.0;1.0;2.0
44047;115420;6;dimanche;2;0;;;
44048;115420;6;dimanche;3;0;150.0;5.0;2.0
44049;115420;6;dimanche;4;1;;;
44050;115420;6;dimanche;5;1;;;
44051;115420;6;dimanche;6;0;;;
46272;115581;6;jeudi;1;0;60.0;1.0;2.0
46273;115581;6;jeudi;2;0;;;
46274;115581;6;jeudi;3;0;60.0;1.0;2.0
46275;115581;6;jeudi;4;1;;;
46276;115581;6;jeudi;5;0;65.0;1.0;2.0
46277;115581;6;jeudi;6;0;;;
47238;115707;6;vendredi;1;1;;;
47239;115707;6;vendredi;2;0;;;
47240;115707;6;vendredi;3;0;10.0;1.0;2.0
47241;115707;6;vendredi;4;0;;;
47242;115707;6;vendredi;5;1;;;
47243;115707;6;vendredi;6;0;;;
49002;115872;6;vendredi;1;0;25.0;1.0;3.0
49003;115872;6;vendredi;2;0;;;
49004;115872;6;vendredi;3;0;30.0;1.0;1.0
49005;115872;6;vendredi;4;0;;;
49006;115872;6;vendredi;5;0;30.0;1.0;2.0
49007;115872;6;vendredi;6;1;;;
49590;115935;6;dimanche;1;0;20.0;1.0;2.0
49591;115935;6;dimanche;2;1;;;
49592;115935;6;dimanche;3;0;25.0;1.0;2.0
49593;115935;6;dimanche;4;0;;;
49594;115935;6;dimanche;5;0;90.0;1.0;2.0
49595;115935;6;dimanche;6;0;;;
49632;115936;6;mercredi;1;0;8.0;1.0;1.0
49633;115936;6;mercredi;2;1;;;
49634;115936;6;mercredi;3;0;25.0;2.0;1.0
49635;115936;6;mercredi;4;0;;;
49636;115936;6;mercredi;5;0;10.0;1.0;2.0
49637;115936;6;mercredi;6;1;;;
50514;115992;6;mardi;1;9;;;
50515;115992;6;mardi;2;9;;;
50516;115992;6;mardi;3;9;;;
50517;115992;6;mardi;4;9;;;
50518;115992;6;mardi;5;9;;;
50519;115992;6;mardi;6;9;;;
51858;116132;6;samedi;1;0;20.0;1.0;2.0
51859;116132;6;samedi;2;0;;;
51860;116132;6;samedi;3;0;;1.0;2.0
51861;116132;6;samedi;4;0;;;
51862;116132;6;samedi;5;0;30.0;1.0;2.0
51863;116132;6;samedi;6;1;;;
53244;116234;6;mercredi;1;0;30.0;1.0;2.0
53245;116234;6;mercredi;2;0;;;
53246;116234;6;mercredi;3;0;30.0;1.0;2.0
53247;116234;6;mercredi;4;0;;;
53248;116234;6;mercredi;5;0;30.0;1.0;2.0
53249;116234;6;mercredi;6;0;;;
56898;116561;6;vendredi;1;0;5.0;1.0;1.0
56899;116561;6;vendredi;2;1;;;
56900;116561;6;vendredi;3;0;30.0;1.0;2.0
56901;116561;6;vendredi;4;1;;;
56902;116561;6;vendredi;5;0;40.0;1.0;9.0
56903;116561;6;vendredi;6;1;;;
57612;116630;6;samedi;1;0;15.0;1.0;2.0
57613;116630;6;samedi;2;1;;;
57614;116630;6;samedi;3;0;20.0;0.0;2.0
57615;116630;6;samedi;4;1;;;
57616;116630;6;samedi;5;0;20.0;1.0;2.0
57617;116630;6;samedi;6;0;;;
57738;116650;6;jeudi;1;0;20.0;1.0;1.0
57739;116650;6;jeudi;2;0;;;
57740;116650;6;jeudi;3;0;30.0;1.0;2.0
57741;116650;6;jeudi;4;0;;;
57742;116650;6;jeudi;5;0;20.0;1.0;2.0
57743;116650;6;jeudi;6;1;;;
58830;116752;6;vendredi;1;0;45.0;1.0;1.0
58831;116752;6;vendredi;2;0;;;
58832;116752;6;vendredi;3;0;30.0;1.0;2.0
58833;116752;6;vendredi;4;0;;;
58834;116752;6;vendredi;5;0;90.0;5.0;2.0
58835;116752;6;vendredi;6;1;;;
59628;116821;6;dimanche;1;0;15.0;1.0;1.0
59629;116821;6;dimanche;2;1;;;
59630;116821;6;dimanche;3;0;18.0;1.0;2.0
59631;116821;6;dimanche;4;0;;;
59632;116821;6;dimanche;5;0;15.0;1.0;2.0
59633;116821;6;dimanche;6;0;;;
60510;116913;6;mardi;1;0;35.0;1.0;2.0
60511;116913;6;mardi;2;0;;;
60512;116913;6;mardi;3;0;60.0;0.0;9.0
60513;116913;6;mardi;4;1;;;
60514;116913;6;mardi;5;0;75.0;3.0;3.0
60515;116913;6;mardi;6;0;;;
