;nomen;nojour;nomjour;tyrep;temrep;duree;lieu;avecqui
10326;111367;7;samedi;1;0;30.0;1.0;2.0
10327;111367;7;samedi;2;1;;;
10328;111367;7;samedi;3;0;30.0;1.0;2.0
10329;111367;7;samedi;4;0;;;
10330;111367;7;samedi;5;0;30.0;1.0;2.0
10331;111367;7;samedi;6;1;;;
10368;111368;7;jeudi;1;0;10.0;1.0;1.0
10369;111368;7;jeudi;2;1;;;
10370;111368;7;jeudi;3;0;15.0;1.0;1.0
10371;111368;7;jeudi;4;0;;;
10372;111368;7;jeudi;5;0;;1.0;9.0
10373;111368;7;jeudi;6;1;;;
10410;111370;7;mardi;1;0;15.0;1.0;1.0
10411;111370;7;mardi;2;1;;;
10412;111370;7;mardi;3;1;;;
10413;111370;7;mardi;4;0;;;
10414;111370;7;mardi;5;0;15.0;0.0;9.0
10415;111370;7;mardi;6;1;;;
10452;111372;7;mercredi;1;0;30.0;1.0;2.0
10453;111372;7;mercredi;2;1;;;
10454;111372;7;mercredi;3;0;90.0;5.0;3.0
10455;111372;7;mercredi;4;0;;;
10456;111372;7;mercredi;5;0;45.0;1.0;2.0
10457;111372;7;mercredi;6;0;;;
10494;111381;7;mardi;1;0;20.0;1.0;2.0
10495;111381;7;mardi;2;1;;;
10496;111381;7;mardi;3;0;45.0;1.0;1.0
10497;111381;7;mardi;4;1;;;
10498;111381;7;mardi;5;1;;;
10499;111381;7;mardi;6;1;;;
10536;111383;7;mercredi;1;0;30.0;0.0;1.0
10537;111383;7;mercredi;2;0;;;
10538;111383;7;mercredi;3;0;90.0;1.0;2.0
10539;111383;7;mercredi;4;1;;;
10540;111383;7;mercredi;5;0;60.0;1.0;2.0
10541;111383;7;mercredi;6;0;;;
10578;111384;7;jeudi;1;0;8.0;0.0;1.0
10579;111384;7;jeudi;2;1;;;
10580;111384;7;jeudi;3;0;10.0;0.0;2.0
10581;111384;7;jeudi;4;0;;;
10582;111384;7;jeudi;5;0;30.0;0.0;2.0
10583;111384;7;jeudi;6;0;;;
10620;111390;7;dimanche;1;0;20.0;1.0;2.0
10621;111390;7;dimanche;2;1;;;
10622;111390;7;dimanche;3;0;35.0;1.0;2.0
10623;111390;7;dimanche;4;0;;;
10624;111390;7;dimanche;5;0;35.0;1.0;2.0
10625;111390;7;dimanche;6;1;;;
10662;111403;7;samedi;1;0;15.0;1.0;2.0
10663;111403;7;samedi;2;0;;;
10664;111403;7;samedi;3;0;15.0;1.0;3.0
10665;111403;7;samedi;4;0;;;
10666;111403;7;samedi;5;0;15.0;1.0;1.0
10667;111403;7;samedi;6;0;;;
10704;111404;7;jeudi;1;0;15.0;1.0;1.0
10705;111404;7;jeudi;2;1;;;
10706;111404;7;jeudi;3;1;;;
10707;111404;7;jeudi;4;0;;;
10708;111404;7;jeudi;5;0;15.0;1.0;2.0
10709;111404;7;jeudi;6;1;;;
10746;111405;7;vendredi;1;0;15.0;1.0;2.0
10747;111405;7;vendredi;2;1;;;
10748;111405;7;vendredi;3;0;45.0;1.0;2.0
10749;111405;7;vendredi;4;0;;;
10750;111405;7;vendredi;5;0;30.0;1.0;2.0
10751;111405;7;vendredi;6;1;;;
10788;111411;7;lundi;1;0;15.0;1.0;2.0
10789;111411;7;lundi;2;1;;;
10790;111411;7;lundi;3;0;45.0;6.0;4.0
10791;111411;7;lundi;4;1;;;
10792;111411;7;lundi;5;0;30.0;1.0;2.0
10793;111411;7;lundi;6;1;;;
10830;111413;7;dimanche;1;0;;1.0;2.0
10831;111413;7;dimanche;2;1;;;
10832;111413;7;dimanche;3;0;150.0;3.0;2.0
10833;111413;7;dimanche;4;1;;;
10834;111413;7;dimanche;5;0;30.0;1.0;2.0
10835;111413;7;dimanche;6;1;;;
10872;111414;7;jeudi;1;0;15.0;0.0;9.0
10873;111414;7;jeudi;2;1;;;
10874;111414;7;jeudi;3;0;30.0;1.0;1.0
10875;111414;7;jeudi;4;1;;;
10876;111414;7;jeudi;5;0;30.0;1.0;1.0
10877;111414;7;jeudi;6;1;;;
10914;111417;7;lundi;1;0;30.0;1.0;1.0
10915;111417;7;lundi;2;1;;;
10916;111417;7;lundi;3;0;30.0;1.0;2.0
10917;111417;7;lundi;4;1;;;
10918;111417;7;lundi;5;1;;;
10919;111417;7;lundi;6;1;;;
10956;111419;7;mercredi;1;0;30.0;3.0;2.0
10957;111419;7;mercredi;2;1;;;
10958;111419;7;mercredi;3;0;90.0;3.0;2.0
10959;111419;7;mercredi;4;0;;;
10960;111419;7;mercredi;5;0;120.0;3.0;2.0
10961;111419;7;mercredi;6;0;;;
10998;111420;7;mercredi;1;0;15.0;1.0;1.0
10999;111420;7;mercredi;2;0;;;
11000;111420;7;mercredi;3;0;25.0;1.0;1.0
11001;111420;7;mercredi;4;0;;;
11002;111420;7;mercredi;5;0;30.0;1.0;1.0
11003;111420;7;mercredi;6;0;;;
11040;111421;7;mercredi;1;0;12.0;1.0;1.0
11041;111421;7;mercredi;2;1;;;
11042;111421;7;mercredi;3;0;42.0;1.0;2.0
11043;111421;7;mercredi;4;1;;;
11044;111421;7;mercredi;5;0;40.0;1.0;2.0
11045;111421;7;mercredi;6;1;;;
11082;111422;7;vendredi;1;0;15.0;1.0;1.0
11083;111422;7;vendredi;2;0;;;
11084;111422;7;vendredi;3;0;60.0;5.0;4.0
11085;111422;7;vendredi;4;1;;;
11086;111422;7;vendredi;5;0;30.0;1.0;2.0
11087;111422;7;vendredi;6;1;;;
11124;111424;7;dimanche;1;9;;;
11125;111424;7;dimanche;2;9;;;
11126;111424;7;dimanche;3;9;;;
11127;111424;7;dimanche;4;9;;;
11128;111424;7;dimanche;5;9;;;
11129;111424;7;dimanche;6;9;;;
11166;111428;7;mercredi;1;0;20.0;1.0;3.0
11167;111428;7;mercredi;2;1;;;
11168;111428;7;mercredi;3;0;90.0;1.0;3.0
11169;111428;7;mercredi;4;0;;;
11170;111428;7;mercredi;5;0;30.0;1.0;1.0
11171;111428;7;mercredi;6;1;;;
11208;111430;7;jeudi;1;0;30.0;1.0;1.0
11209;111430;7;jeudi;2;1;;;
11210;111430;7;jeudi;3;1;;;
11211;111430;7;jeudi;4;1;;;
11212;111430;7;jeudi;5;0;30.0;1.0;1.0
11213;111430;7;jeudi;6;0;;;
11250;111433;7;mardi;1;0;30.0;1.0;2.0
11251;111433;7;mardi;2;1;;;
11252;111433;7;mardi;3;0;30.0;1.0;2.0
11253;111433;7;mardi;4;0;;;
11254;111433;7;mardi;5;0;30.0;1.0;2.0
11255;111433;7;mardi;6;1;;;
11292;111435;7;vendredi;1;0;15.0;1.0;2.0
11293;111435;7;vendredi;2;1;;;
11294;111435;7;vendredi;3;0;60.0;1.0;2.0
11295;111435;7;vendredi;4;0;;;
11296;111435;7;vendredi;5;0;90.0;1.0;2.0
11297;111435;7;vendredi;6;1;;;
11334;111447;7;lundi;1;0;20.0;1.0;2.0
11335;111447;7;lundi;2;1;;;
11336;111447;7;lundi;3;0;45.0;1.0;2.0
11337;111447;7;lundi;4;1;;;
11338;111447;7;lundi;5;0;30.0;1.0;2.0
11339;111447;7;lundi;6;1;;;
11376;111450;7;jeudi;1;0;20.0;1.0;1.0
11377;111450;7;jeudi;2;1;;;
11378;111450;7;jeudi;3;0;30.0;2.0;4.0
11379;111450;7;jeudi;4;1;;;
11380;111450;7;jeudi;5;0;25.0;1.0;1.0
11381;111450;7;jeudi;6;1;;;
11502;111457;7;mardi;1;0;15.0;1.0;1.0
11503;111457;7;mardi;2;0;;;
11504;111457;7;mardi;3;0;45.0;1.0;3.0
11505;111457;7;mardi;4;1;;;
11506;111457;7;mardi;5;0;45.0;3.0;3.0
11507;111457;7;mardi;6;1;;;
11544;111461;7;dimanche;1;0;30.0;1.0;1.0
11545;111461;7;dimanche;2;0;;;
11546;111461;7;dimanche;3;1;;;
11547;111461;7;dimanche;4;1;;;
11548;111461;7;dimanche;5;0;30.0;1.0;1.0
11549;111461;7;dimanche;6;1;;;
11586;111462;7;lundi;1;0;10.0;1.0;1.0
11587;111462;7;lundi;2;0;;;
11588;111462;7;lundi;3;0;40.0;6.0;4.0
11589;111462;7;lundi;4;0;;;
11590;111462;7;lundi;5;0;40.0;1.0;2.0
11591;111462;7;lundi;6;0;;;
11628;111467;7;mercredi;1;0;15.0;1.0;2.0
11629;111467;7;mercredi;2;0;;;
11630;111467;7;mercredi;3;0;20.0;1.0;1.0
11631;111467;7;mercredi;4;1;;;
11632;111467;7;mercredi;5;0;30.0;1.0;2.0
11633;111467;7;mercredi;6;0;;;
11670;111471;7;dimanche;1;0;5.0;2.0;4.0
11671;111471;7;dimanche;2;1;;;
11672;111471;7;dimanche;3;0;25.0;1.0;2.0
11673;111471;7;dimanche;4;0;;;
11674;111471;7;dimanche;5;0;60.0;3.0;3.0
11675;111471;7;dimanche;6;0;;;
11712;111474;7;vendredi;1;0;;1.0;1.0
11713;111474;7;vendredi;2;0;;;
11714;111474;7;vendredi;3;0;30.0;1.0;1.0
11715;111474;7;vendredi;4;0;;;
11716;111474;7;vendredi;5;0;30.0;1.0;1.0
