;nomen;nojour;nomjour;tyrep;temrep;duree;lieu;avecqui
10314;111367;5;jeudi;1;0;15.0;1.0;2.0
10315;111367;5;jeudi;2;0;;;
10316;111367;5;jeudi;3;0;30.0;1.0;2.0
10317;111367;5;jeudi;4;0;;;
10318;111367;5;jeudi;5;0;15.0;1.0;1.0
10319;111367;5;jeudi;6;1;;;
10356;111368;5;mardi;1;0;15.0;1.0;1.0
10357;111368;5;mardi;2;1;;;
10358;111368;5;mardi;3;0;30.0;6.0;1.0
10359;111368;5;mardi;4;1;;;
10360;111368;5;mardi;5;0;30.0;1.0;2.0
10361;111368;5;mardi;6;1;;;
10398;111370;5;dimanche;1;0;30.0;0.0;9.0
10399;111370;5;dimanche;2;1;;;
10400;111370;5;dimanche;3;1;;;
10401;111370;5;dimanche;4;0;;;
10402;111370;5;dimanche;5;0;30.0;1.0;2.0
10403;111370;5;dimanche;6;1;;;
10440;111372;5;lundi;1;1;;;
10441;111372;5;lundi;2;0;;;
10442;111372;5;lundi;3;0;120.0;1.0;3.0
10443;111372;5;lundi;4;0;;;
10444;111372;5;lundi;5;0;30.0;1.0;2.0
10445;111372;5;lundi;6;0;;;
10482;111381;5;dimanche;1;0;30.0;1.0;2.0
10483;111381;5;dimanche;2;0;;;
10484;111381;5;dimanche;3;0;90.0;1.0;2.0
10485;111381;5;dimanche;4;0;;;
10486;111381;5;dimanche;5;0;30.0;1.0;2.0
10487;111381;5;dimanche;6;0;;;
10524;111383;5;lundi;1;0;30.0;1.0;2.0
10525;111383;5;lundi;2;0;;;
10526;111383;5;lundi;3;0;60.0;1.0;2.0
10527;111383;5;lundi;4;0;;;
10528;111383;5;lundi;5;0;60.0;1.0;2.0
10529;111383;5;lundi;6;0;;;
10566;111384;5;mardi;1;0;5.0;0.0;1.0
10567;111384;5;mardi;2;1;;;
10568;111384;5;mardi;3;0;8.0;0.0;2.0
10569;111384;5;mardi;4;0;;;
10570;111384;5;mardi;5;0;30.0;0.0;2.0
10571;111384;5;mardi;6;0;;;
10608;111390;5;vendredi;1;0;20.0;1.0;1.0
10609;111390;5;vendredi;2;1;;;
10610;111390;5;vendredi;3;0;40.0;1.0;2.0
10611;111390;5;vendredi;4;1;;;
10612;111390;5;vendredi;5;0;45.0;1.0;2.0
10613;111390;5;vendredi;6;1;;;
10650;111403;5;jeudi;1;0;15.0;1.0;1.0
10651;111403;5;jeudi;2;0;;;
10652;111403;5;jeudi;3;0;15.0;6.0;4.0
10653;111403;5;jeudi;4;0;;;
10654;111403;5;jeudi;5;0;15.0;1.0;1.0
10655;111403;5;jeudi;6;1;;;
10692;111404;5;mardi;1;0;15.0;1.0;1.0
10693;111404;5;mardi;2;1;;;
10694;111404;5;mardi;3;0;30.0;1.0;2.0
10695;111404;5;mardi;4;1;;;
10696;111404;5;mardi;5;0;30.0;1.0;2.0
10697;111404;5;mardi;6;1;;;
10734;111405;5;mercredi;1;0;15.0;1.0;2.0
10735;111405;5;mercredi;2;1;;;
10736;111405;5;mercredi;3;0;45.0;1.0;2.0
10737;111405;5;mercredi;4;0;;;
10738;111405;5;mercredi;5;0;30.0;1.0;2.0
10739;111405;5;mercredi;6;1;;;
10776;111411;5;samedi;1;0;15.0;1.0;2.0
10777;111411;5;samedi;2;1;;;
10778;111411;5;samedi;3;0;40.0;1.0;2.0
10779;111411;5;samedi;4;1;;;
10780;111411;5;samedi;5;0;30.0;1.0;2.0
10781;111411;5;samedi;6;1;;;
10818;111413;5;vendredi;1;0;30.0;1.0;2.0
10819;111413;5;vendredi;2;1;;;
10820;111413;5;vendredi;3;0;60.0;1.0;2.0
10821;111413;5;vendredi;4;1;;;
10822;111413;5;vendredi;5;0;45.0;1.0;2.0
10823;111413;5;vendredi;6;0;;;
10860;111414;5;mardi;1;0;30.0;0.0;9.0
10861;111414;5;mardi;2;1;;;
10862;111414;5;mardi;3;0;30.0;1.0;1.0
10863;111414;5;mardi;4;1;;;
10864;111414;5;mardi;5;0;45.0;0.0;3.0
10865;111414;5;mardi;6;1;;;
10902;111417;5;samedi;1;0;;1.0;2.0
10903;111417;5;samedi;2;0;;;
10904;111417;5;samedi;3;0;30.0;1.0;2.0
10905;111417;5;samedi;4;0;;;
10906;111417;5;samedi;5;0;120.0;3.0;2.0
10907;111417;5;samedi;6;1;;;
10944;111419;5;lundi;1;0;15.0;1.0;1.0
10945;111419;5;lundi;2;1;;;
10946;111419;5;lundi;3;0;60.0;3.0;2.0
10947;111419;5;lundi;4;0;;;
10948;111419;5;lundi;5;0;30.0;3.0;2.0
10949;111419;5;lundi;6;0;;;
10986;111420;5;lundi;1;0;20.0;1.0;1.0
10987;111420;5;lundi;2;0;;;
10988;111420;5;lundi;3;0;30.0;2.0;4.0
10989;111420;5;lundi;4;0;;;
10990;111420;5;lundi;5;0;40.0;1.0;1.0
10991;111420;5;lundi;6;0;;;
