;nomen;nojour;nomjour;tyrep;temrep;duree;lieu;avecqui
10320;111367;6;vendredi;1;0;15.0;1.0;2.0
10321;111367;6;vendredi;2;0;;;
10322;111367;6;vendredi;3;0;15.0;6.0;1.0
10323;111367;6;vendredi;4;1;;;
10324;111367;6;vendredi;5;0;15.0;1.0;1.0
10325;111367;6;vendredi;6;1;;;
10362;111368;6;mercredi;1;0;15.0;1.0;1.0
10363;111368;6;mercredi;2;1;;;
10364;111368;6;mercredi;3;0;30.0;1.0;2.0
10365;111368;6;mercredi;4;1;;;
10366;111368;6;mercredi;5;0;45.0;1.0;2.0
10367;111368;6;mercredi;6;1;;;
10404;111370;6;lundi;1;1;;;
10405;111370;6;lundi;2;1;;;
10406;111370;6;lundi;3;0;30.0;1.0;1.0
10407;111370;6;lundi;4;0;;;
10408;111370;6;lundi;5;0;30.0;0.0;9.0
10409;111370;6;lundi;6;1;;;
10446;111372;6;mardi;1;0;30.0;1.0;2.0
10447;111372;6;mardi;2;0;;;
10448;111372;6;mardi;3;0;60.0;1.0;2.0
10449;111372;6;mardi;4;0;;;
10450;111372;6;mardi;5;0;30.0;1.0;2.0
10451;111372;6;mardi;6;0;;;
10488;111381;6;lundi;1;0;;1.0;2.0
10489;111381;6;lundi;2;0;;;
10490;111381;6;lundi;3;0;60.0;2.0;3.0
10491;111381;6;lundi;4;0;;;
10492;111381;6;lundi;5;0;45.0;1.0;2.0
10493;111381;6;lundi;6;0;;;
10530;111383;6;mardi;1;0;30.0;0.0;2.0
10531;111383;6;mardi;2;0;;;
10532;111383;6;mardi;3;0;30.0;6.0;1.0
10533;111383;6;mardi;4;0;;;
10534;111383;6;mardi;5;0;60.0;1.0;2.0
10535;111383;6;mardi;6;1;;;
10572;111384;6;mercredi;1;0;10.0;0.0;1.0
10573;111384;6;mercredi;2;1;;;
10574;111384;6;mercredi;3;0;30.0;0.0;1.0
10575;111384;6;mercredi;4;0;;;
10576;111384;6;mercredi;5;0;30.0;0.0;2.0
10577;111384;6;mercredi;6;1;;;
10614;111390;6;samedi;1;0;25.0;1.0;2.0
10615;111390;6;samedi;2;0;;;
10616;111390;6;samedi;3;0;35.0;1.0;2.0
10617;111390;6;samedi;4;1;;;
10618;111390;6;samedi;5;0;45.0;1.0;2.0
10619;111390;6;samedi;6;1;;;
10656;111403;6;vendredi;1;0;15.0;1.0;1.0
10657;111403;6;vendredi;2;0;;;
10658;111403;6;vendredi;3;0;15.0;6.0;4.0
10659;111403;6;vendredi;4;0;;;
10660;111403;6;vendredi;5;0;15.0;1.0;1.0
10661;111403;6;vendredi;6;1;;;
10698;111404;6;mercredi;1;0;15.0;1.0;1.0
10699;111404;6;mercredi;2;1;;;
10700;111404;6;mercredi;3;0;30.0;1.0;2.0
10701;111404;6;mercredi;4;1;;;
10702;111404;6;mercredi;5;0;30.0;1.0;2.0
10703;111404;6;mercredi;6;1;;;
10740;111405;6;jeudi;1;0;15.0;1.0;2.0
10741;111405;6;jeudi;2;1;;;
10742;111405;6;jeudi;3;0;45.0;1.0;2.0
10743;111405;6;jeudi;4;0;;;
10744;111405;6;jeudi;5;0;30.0;1.0;2.0
10745;111405;6;jeudi;6;1;;;
10782;111411;6;dimanche;1;0;15.0;1.0;2.0
10783;111411;6;dimanche;2;1;;;
10784;111411;6;dimanche;3;0;40.0;1.0;2.0
10785;111411;6;dimanche;4;1;;;
10786;111411;6;dimanche;5;0;40.0;1.0;2.0
10787;111411;6;dimanche;6;1;;;
10824;111413;6;samedi;1;0;30.0;1.0;2.0
10825;111413;6;samedi;2;1;;;
10826;111413;6;samedi;3;0;45.0;1.0;2.0
10827;111413;6;samedi;4;1;;;
10828;111413;6;samedi;5;0;30.0;1.0;2.0
10829;111413;6;samedi;6;1;;;
10866;111414;6;mercredi;1;0;10.0;1.0;1.0
10867;111414;6;mercredi;2;1;;;
10868;111414;6;mercredi;3;0;30.0;1.0;1.0
10869;111414;6;mercredi;4;1;;;
10870;111414;6;mercredi;5;0;30.0;0.0;9.0
10871;111414;6;mercredi;6;1;;;
10908;111417;6;dimanche;1;0;30.0;1.0;2.0
10909;111417;6;dimanche;2;1;;;
10910;111417;6;dimanche;3;0;90.0;5.0;2.0
10911;111417;6;dimanche;4;0;;;
10912;111417;6;dimanche;5;0;30.0;1.0;2.0
10913;111417;6;dimanche;6;1;;;
10950;111419;6;mardi;1;0;;3.0;2.0
10951;111419;6;mardi;2;1;;;
10952;111419;6;mardi;3;0;60.0;3.0;2.0
10953;111419;6;mardi;4;0;;;
10954;111419;6;mardi;5;0;30.0;3.0;2.0
10955;111419;6;mardi;6;0;;;
10992;111420;6;mardi;1;0;20.0;1.0;1.0
10993;111420;6;mardi;2;0;;;
10994;111420;6;mardi;3;0;35.0;2.0;4.0
10995;111420;6;mardi;4;0;;;
10996;111420;6;mardi;5;0;45.0;1.0;1.0
10997;111420;6;mardi;6;1;;;
11034;111421;6;mardi;1;0;;1.0;1.0
11035;111421;6;mardi;2;1;;;
11036;111421;6;mardi;3;0;34.0;1.0;2.0
11037;111421;6;mardi;4;1;;;
11038;111421;6;mardi;5;0;48.0;1.0;2.0
11039;111421;6;mardi;6;1;;;
11076;111422;6;jeudi;1;0;15.0;1.0;1.0
11077;111422;6;jeudi;2;0;;;
11078;111422;6;jeudi;3;0;45.0;5.0;4.0
11079;111422;6;jeudi;4;1;;;
11080;111422;6;jeudi;5;0;30.0;1.0;2.0
11081;111422;6;jeudi;6;1;;;
11118;111424;6;samedi;1;9;;;
11119;111424;6;samedi;2;9;;;
11120;111424;6;samedi;3;9;;;
11121;111424;6;samedi;4;9;;;
11122;111424;6;samedi;5;9;;;
11123;111424;6;samedi;6;9;;;
11160;111428;6;mardi;1;0;20.0;1.0;1.0
11161;111428;6;mardi;2;0;;;
11162;111428;6;mardi;3;0;35.0;2.0;4.0
11163;111428;6;mardi;4;0;;;
11164;111428;6;mardi;5;0;90.0;1.0;3.0
11165;111428;6;mardi;6;1;;;
11202;111430;6;mercredi;1;0;30.0;0.0;1.0
11203;111430;6;mercredi;2;1;;;
11204;111430;6;mercredi;3;1;;;
11205;111430;6;mercredi;4;0;;;
11206;111430;6;mercredi;5;0;30.0;1.0;9.0
11207;111430;6;mercredi;6;0;;;
11244;111433;6;lundi;1;0;30.0;1.0;2.0
11245;111433;6;lundi;2;1;;;
11246;111433;6;lundi;3;0;30.0;1.0;2.0
11247;111433;6;lundi;4;0;;;
11248;111433;6;lundi;5;0;30.0;1.0;2.0
11249;111433;6;lundi;6;1;;;
11286;111435;6;jeudi;1;0;15.0;1.0;2.0
11287;111435;6;jeudi;2;1;;;
11288;111435;6;jeudi;3;0;75.0;1.0;2.0
11289;111435;6;jeudi;4;0;;;
11290;111435;6;jeudi;5;0;75.0;1.0;2.0
11291;111435;6;jeudi;6;1;;;
11328;111447;6;dimanche;1;0;20.0;3.0;2.0
11329;111447;6;dimanche;2;1;;;
11330;111447;6;dimanche;3;0;60.0;3.0;3.0
11331;111447;6;dimanche;4;1;;;
11332;111447;6;dimanche;5;0;45.0;3.0;3.0
11333;111447;6;dimanche;6;1;;;
11370;111450;6;mercredi;1;0;10.0;1.0;1.0
11371;111450;6;mercredi;2;1;;;
11372;111450;6;mercredi;3;0;30.0;1.0;1.0
11373;111450;6;mercredi;4;0;;;
11374;111450;6;mercredi;5;0;25.0;1.0;1.0
11375;111450;6;mercredi;6;1;;;
11496;111457;6;lundi;1;0;15.0;1.0;1.0
11497;111457;6;lundi;2;0;;;
11498;111457;6;lundi;3;0;40.0;1.0;1.0
11499;111457;6;lundi;4;1;;;
11500;111457;6;lundi;5;0;40.0;1.0;1.0
11501;111457;6;lundi;6;1;;;
11538;111461;6;samedi;1;0;30.0;1.0;1.0
11539;111461;6;samedi;2;0;;;
11540;111461;6;samedi;3;1;;;
11541;111461;6;samedi;4;1;;;
11542;111461;6;samedi;5;0;30.0;1.0;1.0
11543;111461;6;samedi;6;0;;;
11580;111462;6;dimanche;1;0;25.0;1.0;2.0
11581;111462;6;dimanche;2;1;;;
11582;111462;6;dimanche;3;1;;;
11583;111462;6;dimanche;4;0;;;
11584;111462;6;dimanche;5;0;;1.0;2.0
11585;111462;6;dimanche;6;0;;;
11622;111467;6;mardi;1;0;15.0;1.0;2.0
11623;111467;6;mardi;2;1;;;
11624;111467;6;mardi;3;0;15.0;1.0;1.0
11625;111467;6;mardi;4;1;;;
11626;111467;6;mardi;5;0;25.0;1.0;2.0
11627;111467;6;mardi;6;0;;;
11664;111471;6;samedi;1;0;;1.0;2.0
11665;111471;6;samedi;2;0;;;
11666;111471;6;samedi;3;0;45.0;2.0;4.0
11667;111471;6;samedi;4;0;;;
11668;111471;6;samedi;5;0;35.0;2.0;4.0
11669;111471;6;samedi;6;0;;;
11706;111474;6;jeudi;1;0;10.0;1.0;1.0
11707;111474;6;jeudi;2;0;;;
11708;111474;6;jeudi;3;0;30.0;1.0;1.0
11709;111474;6;jeudi;4;0;;;
11710;111474;6;jeudi;5;0;30.0;1.0;1.0
11711;111474;6;jeudi;6;0;;;
37788;114761;6;samedi;1;0;45.0;1.0;2.0
37789;114761;6;samedi;2;0;;;
37790;114761;6;samedi;3;0;45.0;1.0;2.0
37791;114761;6;samedi;4;0;;;
37792;114761;6;samedi;5;0;45.0;1.0;2.0
37793;114761;6;samedi;6;0;;;
41694;115218;6;mercredi;1;0;30.0;1.0;2.0
41695;115218;6;mercredi;2;0;;;
41696;115218;6;mercredi;3;0;30.0;1.0;1.0
41697;115218;6;mercredi;4;0;;;
41698;115218;6;mercredi;5;0;45.0;1.0;2.0
41699;115218;6;mercredi;6;0;;;
42366;115271;6;jeudi;1;0;30.0;1.0;1.0
42367;115271;6;jeudi;2;1;;;
42368;115271;6;jeudi;3;0;45.0;1.0;2.0
42369;115271;6;jeudi;4;0;;;
42370;115271;6;jeudi;5;0;30.0;1.0;2.0
42371;115271;6;jeudi;6;0;;;
43542;115368;6;lundi;1;0;30.0;1.0;1.0
43543;115368;6;lundi;2;1;;;
43544;115368;6;lundi;3;0;45.0;1.0;2.0
43545;115368;6;lundi;4;0;;;
43546;115368;6;lundi;5;0;45.0;1.0;2.0
43547;115368;6;lundi;6;1;;;
43962;115416;6;lundi;1;0;20.0;1.0;2.0
43963;115416;6;lundi;2;0;;;
43964;115416;6;lundi;3;0;30.0;1.0;2.0
43965;115416;6;lundi;4;0;;;
43966;115416;6;lundi;5;0;35.0;1.0;2.0
43967;115416;6;lundi;6;0;;;
47868;115763;6;mercredi;1;9;;;
47869;115763;6;mercredi;2;9;;;
47870;115763;6;mercredi;3;9;;;
47871;115763;6;mercredi;4;9;;;
47872;115763;6;mercredi;5;9;;;
47873;115763;6;mercredi;6;9;;;
49128;115883;6;dimanche;1;1;;;
49129;115883;6;dimanche;2;0;;;
49130;115883;6;dimanche;3;0;30.0;6.0;3.0
49131;115883;6;dimanche;4;0;;;
49132;115883;6;dimanche;5;0;45.0;1.0;1.0
49133;115883;6;dimanche;6;1;;;
49422;115913;6;mardi;1;0;5.0;1.0;1.0
49423;115913;6;mardi;2;0;;;
49424;115913;6;mardi;3;0;45.0;1.0;2.0
49425;115913;6;mardi;4;0;;;
49426;115913;6;mardi;5;0;60.0;1.0;2.0
49427;115913;6;mardi;6;0;;;
50430;115988;6;mercredi;1;0;15.0;1.0;2.0
50431;115988;6;mercredi;2;0;;;
50432;115988;6;mercredi;3;0;15.0;1.0;1.0
50433;115988;6;mercredi;4;0;;;
50434;115988;6;mercredi;5;0;25.0;1.0;2.0
50435;115988;6;mercredi;6;0;;;
52068;116151;6;jeudi;1;0;20.0;1.0;3.0
52069;116151;6;jeudi;2;1;;;
52070;116151;6;jeudi;3;0;30.0;3.0;3.0
52071;116151;6;jeudi;4;1;;;
52072;116151;6;jeudi;5;0;90.0;3.0;3.0
