;nomen;nojour;nomjour;tyrep;temrep;duree;lieu;avecqui
10290;111367;1;dimanche;1;0;30.0;1.0;2.0
10291;111367;1;dimanche;2;1;;;
10292;111367;1;dimanche;3;0;30.0;1.0;2.0
10293;111367;1;dimanche;4;0;;;
10294;111367;1;dimanche;5;0;30.0;1.0;2.0
10295;111367;1;dimanche;6;1;;;
10332;111368;1;vendredi;1;0;15.0;1.0;1.0
10333;111368;1;vendredi;2;0;;;
10334;111368;1;vendredi;3;0;30.0;1.0;2.0
10335;111368;1;vendredi;4;1;;;
10336;111368;1;vendredi;5;0;45.0;1.0;2.0
10337;111368;1;vendredi;6;1;;;
10374;111370;1;mercredi;1;0;10.0;1.0;1.0
10375;111370;1;mercredi;2;0;;;
10376;111370;1;mercredi;3;0;30.0;6.0;4.0
10377;111370;1;mercredi;4;0;;;
10378;111370;1;mercredi;5;0;30.0;1.0;1.0
10379;111370;1;mercredi;6;0;;;
10416;111372;1;jeudi;1;0;30.0;1.0;2.0
10417;111372;1;jeudi;2;0;;;
10418;111372;1;jeudi;3;0;45.0;1.0;2.0
10419;111372;1;jeudi;4;0;;;
10420;111372;1;jeudi;5;0;45.0;1.0;2.0
10421;111372;1;jeudi;6;0;;;
10458;111381;1;mercredi;1;0;15.0;1.0;2.0
10459;111381;1;mercredi;2;0;;;
10460;111381;1;mercredi;3;0;60.0;2.0;3.0
10461;111381;1;mercredi;4;0;;;
10462;111381;1;mercredi;5;0;75.0;1.0;2.0
10463;111381;1;mercredi;6;0;;;
10500;111383;1;jeudi;1;0;30.0;1.0;2.0
10501;111383;1;jeudi;2;0;;;
10502;111383;1;jeudi;3;0;45.0;1.0;1.0
10503;111383;1;jeudi;4;0;;;
10504;111383;1;jeudi;5;0;60.0;1.0;2.0
10505;111383;1;jeudi;6;1;;;
10542;111384;1;vendredi;1;0;12.0;1.0;1.0
10543;111384;1;vendredi;2;1;;;
10544;111384;1;vendredi;3;0;25.0;0.0;1.0
10545;111384;1;vendredi;4;0;;;
10546;111384;1;vendredi;5;0;37.0;0.0;2.0
10547;111384;1;vendredi;6;1;;;
10584;111390;1;lundi;1;0;5.0;1.0;1.0
10585;111390;1;lundi;2;1;;;
10586;111390;1;lundi;3;0;45.0;1.0;2.0
10587;111390;1;lundi;4;0;;;
10588;111390;1;lundi;5;0;50.0;1.0;2.0
10589;111390;1;lundi;6;0;;;
10626;111403;1;dimanche;1;0;12.0;1.0;1.0
10627;111403;1;dimanche;2;0;;;
10628;111403;1;dimanche;3;0;15.0;1.0;2.0
10629;111403;1;dimanche;4;1;;;
10630;111403;1;dimanche;5;0;15.0;1.0;2.0
10631;111403;1;dimanche;6;1;;;
10668;111404;1;vendredi;1;0;18.0;1.0;1.0
10669;111404;1;vendredi;2;1;;;
10670;111404;1;vendredi;3;0;30.0;1.0;1.0
10671;111404;1;vendredi;4;1;;;
10672;111404;1;vendredi;5;0;30.0;1.0;1.0
10673;111404;1;vendredi;6;1;;;
10710;111405;1;samedi;1;0;30.0;1.0;2.0
10711;111405;1;samedi;2;1;;;
10712;111405;1;samedi;3;0;30.0;1.0;2.0
10713;111405;1;samedi;4;0;;;
10714;111405;1;samedi;5;0;30.0;1.0;2.0
10715;111405;1;samedi;6;0;;;
10752;111411;1;mardi;1;0;15.0;1.0;2.0
10753;111411;1;mardi;2;0;;;
10754;111411;1;mardi;3;0;60.0;6.0;4.0
10755;111411;1;mardi;4;1;;;
10756;111411;1;mardi;5;0;45.0;1.0;2.0
10757;111411;1;mardi;6;1;;;
10794;111413;1;lundi;1;0;15.0;1.0;2.0
10795;111413;1;lundi;2;1;;;
10796;111413;1;lundi;3;0;60.0;5.0;2.0
10797;111413;1;lundi;4;1;;;
10798;111413;1;lundi;5;0;45.0;1.0;2.0
10799;111413;1;lundi;6;1;;;
10836;111414;1;vendredi;1;0;15.0;1.0;1.0
10837;111414;1;vendredi;2;1;;;
10838;111414;1;vendredi;3;0;30.0;1.0;1.0
10839;111414;1;vendredi;4;1;;;
10840;111414;1;vendredi;5;0;30.0;1.0;1.0
10841;111414;1;vendredi;6;1;;;
10878;111417;1;mardi;1;0;30.0;1.0;1.0
10879;111417;1;mardi;2;0;;;
10880;111417;1;mardi;3;0;30.0;1.0;2.0
10881;111417;1;mardi;4;0;;;
10882;111417;1;mardi;5;0;45.0;1.0;2.0
10883;111417;1;mardi;6;1;;;
10920;111419;1;jeudi;1;0;15.0;1.0;1.0
10921;111419;1;jeudi;2;0;;;
10922;111419;1;jeudi;3;0;30.0;1.0;1.0
10923;111419;1;jeudi;4;0;;;
10924;111419;1;jeudi;5;0;30.0;1.0;1.0
10925;111419;1;jeudi;6;0;;;
10962;111420;1;jeudi;1;0;15.0;1.0;1.0
10963;111420;1;jeudi;2;0;;;
10964;111420;1;jeudi;3;0;25.0;2.0;4.0
10965;111420;1;jeudi;4;0;;;
10966;111420;1;jeudi;5;0;45.0;1.0;2.0
10967;111420;1;jeudi;6;0;;;
11004;111421;1;jeudi;1;0;11.0;1.0;1.0
11005;111421;1;jeudi;2;0;;;
11006;111421;1;jeudi;3;0;28.0;2.0;4.0
11007;111421;1;jeudi;4;0;;;
11008;111421;1;jeudi;5;0;11.0;1.0;1.0
11009;111421;1;jeudi;6;1;;;
11046;111422;1;samedi;1;0;30.0;1.0;2.0
11047;111422;1;samedi;2;0;;;
11048;111422;1;samedi;3;0;45.0;1.0;2.0
11049;111422;1;samedi;4;0;;;
11050;111422;1;samedi;5;0;210.0;1.0;3.0
11051;111422;1;samedi;6;1;;;
11088;111424;1;lundi;1;0;25.0;1.0;2.0
11089;111424;1;lundi;2;0;;;
11090;111424;1;lundi;3;0;60.0;5.0;2.0
11091;111424;1;lundi;4;0;;;
11092;111424;1;lundi;5;0;40.0;1.0;2.0
11093;111424;1;lundi;6;0;;;
