;nomen;nojour;nomjour;tyrep;temrep;duree;lieu;avecqui
4914;110885;1;lundi;1;0;10.0;1.0;2.0
4915;110885;1;lundi;2;0;;;
4916;110885;1;lundi;3;0;45.0;1.0;2.0
4917;110885;1;lundi;4;0;;;
4918;110885;1;lundi;5;0;40.0;1.0;2.0
4919;110885;1;lundi;6;0;;;
4956;110887;1;samedi;1;0;15.0;1.0;1.0
4957;110887;1;samedi;2;0;;;
4958;110887;1;samedi;3;0;35.0;6.0;1.0
4959;110887;1;samedi;4;0;;;
4960;110887;1;samedi;5;0;30.0;6.0;1.0
4961;110887;1;samedi;6;1;;;
4998;110888;1;samedi;1;0;15.0;1.0;2.0
4999;110888;1;samedi;2;1;;;
5000;110888;1;samedi;3;0;60.0;0.0;2.0
5001;110888;1;samedi;4;0;;;
5002;110888;1;samedi;5;0;180.0;1.0;3.0
5003;110888;1;samedi;6;0;;;
5040;110889;1;samedi;1;0;10.0;1.0;1.0
5041;110889;1;samedi;2;0;;;
5042;110889;1;samedi;3;0;30.0;1.0;2.0
5043;110889;1;samedi;4;0;;;
5044;110889;1;samedi;5;0;45.0;1.0;2.0
5045;110889;1;samedi;6;1;;;
5082;110891;1;mercredi;1;0;20.0;1.0;1.0
5083;110891;1;mercredi;2;1;;;
5084;110891;1;mercredi;3;0;30.0;1.0;2.0
5085;110891;1;mercredi;4;0;;;
5086;110891;1;mercredi;5;0;60.0;1.0;2.0
5087;110891;1;mercredi;6;1;;;
5124;110893;1;jeudi;1;0;15.0;0.0;2.0
5125;110893;1;jeudi;2;1;;;
5126;110893;1;jeudi;3;0;;0.0;1.0
5127;110893;1;jeudi;4;1;;;
5128;110893;1;jeudi;5;0;30.0;0.0;2.0
5129;110893;1;jeudi;6;1;;;
5166;110903;1;mercredi;1;0;15.0;1.0;2.0
5167;110903;1;mercredi;2;1;;;
5168;110903;1;mercredi;3;0;30.0;1.0;2.0
5169;110903;1;mercredi;4;1;;;
5170;110903;1;mercredi;5;0;;1.0;2.0
5171;110903;1;mercredi;6;1;;;
5208;110906;1;mercredi;1;0;20.0;1.0;2.0
5209;110906;1;mercredi;2;0;;;
5210;110906;1;mercredi;3;0;45.0;1.0;2.0
5211;110906;1;mercredi;4;0;;;
5212;110906;1;mercredi;5;0;30.0;1.0;2.0
5213;110906;1;mercredi;6;0;;;
5250;110908;1;jeudi;1;0;15.0;1.0;1.0
5251;110908;1;jeudi;2;1;;;
5252;110908;1;jeudi;3;0;30.0;1.0;2.0
5253;110908;1;jeudi;4;0;;;
5254;110908;1;jeudi;5;0;30.0;1.0;2.0
5255;110908;1;jeudi;6;1;;;
5292;110910;1;vendredi;1;0;15.0;0.0;9.0
5293;110910;1;vendredi;2;1;;;
5294;110910;1;vendredi;3;0;240.0;3.0;3.0
5295;110910;1;vendredi;4;0;;;
5296;110910;1;vendredi;5;0;45.0;1.0;2.0
5297;110910;1;vendredi;6;0;;;
5334;110915;1;jeudi;1;0;;2.0;3.0
5335;110915;1;jeudi;2;1;;;
5336;110915;1;jeudi;3;0;30.0;1.0;2.0
5337;110915;1;jeudi;4;0;;;
5338;110915;1;jeudi;5;0;30.0;1.0;2.0
5339;110915;1;jeudi;6;1;;;
5376;110920;1;mercredi;1;1;;;
5377;110920;1;mercredi;2;0;;;
5378;110920;1;mercredi;3;0;;1.0;1.0
5379;110920;1;mercredi;4;0;;;
5380;110920;1;mercredi;5;0;;1.0;1.0
5381;110920;1;mercredi;6;0;;;
5418;110923;1;samedi;1;0;30.0;1.0;2.0
5419;110923;1;samedi;2;0;;;
5420;110923;1;samedi;3;0;45.0;1.0;2.0
5421;110923;1;samedi;4;0;;;
5422;110923;1;samedi;5;0;210.0;5.0;2.0
5423;110923;1;samedi;6;1;;;
5460;110927;1;lundi;1;0;30.0;1.0;2.0
5461;110927;1;lundi;2;1;;;
5462;110927;1;lundi;3;0;30.0;1.0;2.0
5463;110927;1;lundi;4;1;;;
5464;110927;1;lundi;5;0;30.0;1.0;2.0
5465;110927;1;lundi;6;1;;;
5502;110928;1;mercredi;1;0;10.0;1.0;1.0
5503;110928;1;mercredi;2;0;;;
5504;110928;1;mercredi;3;0;30.0;2.0;3.0
5505;110928;1;mercredi;4;0;;;
5506;110928;1;mercredi;5;0;30.0;1.0;1.0
5507;110928;1;mercredi;6;0;;;
5544;110935;1;mercredi;1;0;15.0;1.0;2.0
5545;110935;1;mercredi;2;1;;;
5546;110935;1;mercredi;3;0;30.0;1.0;2.0
5547;110935;1;mercredi;4;0;;;
5548;110935;1;mercredi;5;0;30.0;1.0;2.0
5549;110935;1;mercredi;6;1;;;
5586;110937;1;mardi;1;0;20.0;1.0;2.0
5587;110937;1;mardi;2;0;;;
5588;110937;1;mardi;3;0;35.0;1.0;2.0
5589;110937;1;mardi;4;0;;;
5590;110937;1;mardi;5;0;30.0;1.0;2.0
5591;110937;1;mardi;6;0;;;
5628;110939;1;lundi;1;0;30.0;1.0;1.0
5629;110939;1;lundi;2;1;;;
5630;110939;1;lundi;3;1;;;
5631;110939;1;lundi;4;0;;;
5632;110939;1;lundi;5;0;30.0;1.0;2.0
5633;110939;1;lundi;6;0;;;
5670;110941;1;mardi;1;0;60.0;1.0;4.0
5671;110941;1;mardi;2;1;;;
5672;110941;1;mardi;3;0;30.0;1.0;4.0
5673;110941;1;mardi;4;1;;;
5674;110941;1;mardi;5;0;60.0;1.0;4.0
5675;110941;1;mardi;6;1;;;
5712;110946;1;mardi;1;0;15.0;1.0;1.0
5713;110946;1;mardi;2;0;;;
5714;110946;1;mardi;3;0;30.0;2.0;4.0
5715;110946;1;mardi;4;0;;;
5716;110946;1;mardi;5;0;180.0;2.0;4.0
5717;110946;1;mardi;6;0;;;
5754;110947;1;mardi;1;1;;;
5755;110947;1;mardi;2;0;;;
5756;110947;1;mardi;3;0;45.0;1.0;1.0
5757;110947;1;mardi;4;0;;;
5758;110947;1;mardi;5;0;15.0;1.0;1.0
5759;110947;1;mardi;6;0;;;
5796;110949;1;mardi;1;0;10.0;1.0;1.0
5797;110949;1;mardi;2;1;;;
5798;110949;1;mardi;3;0;30.0;2.0;3.0
5799;110949;1;mardi;4;1;;;
5800;110949;1;mardi;5;0;30.0;2.0;3.0
5801;110949;1;mardi;6;0;;;
5838;110955;1;mardi;1;0;30.0;1.0;2.0
5839;110955;1;mardi;2;1;;;
5840;110955;1;mardi;3;0;45.0;1.0;2.0
5841;110955;1;mardi;4;1;;;
5842;110955;1;mardi;5;0;45.0;1.0;2.0
5843;110955;1;mardi;6;1;;;
5880;110969;1;samedi;1;0;30.0;1.0;1.0
5881;110969;1;samedi;2;1;;;
5882;110969;1;samedi;3;0;30.0;1.0;1.0
5883;110969;1;samedi;4;1;;;
5884;110969;1;samedi;5;0;30.0;1.0;1.0
5885;110969;1;samedi;6;1;;;
36960;114650;1;samedi;1;0;15.0;1.0;1.0
36961;114650;1;samedi;2;1;;;
36962;114650;1;samedi;3;0;30.0;1.0;1.0
36963;114650;1;samedi;4;0;;;
36964;114650;1;samedi;5;0;30.0;1.0;1.0
36965;114650;1;samedi;6;0;;;
37380;114720;1;samedi;1;0;25.0;1.0;1.0
37381;114720;1;samedi;2;1;;;
37382;114720;1;samedi;3;0;45.0;1.0;2.0
37383;114720;1;samedi;4;1;;;
37384;114720;1;samedi;5;0;45.0;1.0;2.0
37385;114720;1;samedi;6;1;;;
37464;114730;1;samedi;1;0;10.0;1.0;2.0
37465;114730;1;samedi;2;0;;;
37466;114730;1;samedi;3;0;120.0;3.0;3.0
37467;114730;1;samedi;4;0;;;
37468;114730;1;samedi;5;1;;;
37469;114730;1;samedi;6;0;;;
39858;115036;1;dimanche;1;0;15.0;1.0;2.0
39859;115036;1;dimanche;2;1;;;
39860;115036;1;dimanche;3;0;120.0;3.0;3.0
39861;115036;1;dimanche;4;0;;;
39862;115036;1;dimanche;5;0;30.0;1.0;2.0
39863;115036;1;dimanche;6;0;;;
39900;115037;1;jeudi;1;0;15.0;1.0;1.0
39901;115037;1;jeudi;2;1;;;
39902;115037;1;jeudi;3;0;30.0;1.0;1.0
39903;115037;1;jeudi;4;0;;;
39904;115037;1;jeudi;5;0;15.0;1.0;1.0
39905;115037;1;jeudi;6;1;;;
41622;115216;1;jeudi;1;0;30.0;1.0;1.0
41623;115216;1;jeudi;2;1;;;
41624;115216;1;jeudi;3;0;30.0;1.0;1.0
41625;115216;1;jeudi;4;0;;;
41626;115216;1;jeudi;5;0;30.0;1.0;1.0
41627;115216;1;jeudi;6;1;;;
41874;115229;1;mardi;1;0;30.0;1.0;1.0
41875;115229;1;mardi;2;1;;;
41876;115229;1;mardi;3;0;50.0;1.0;1.0
41877;115229;1;mardi;4;0;;;
41878;115229;1;mardi;5;0;30.0;1.0;1.0
41879;115229;1;mardi;6;1;;;
45192;115516;1;jeudi;1;0;20.0;1.0;2.0
45193;115516;1;jeudi;2;1;;;
45194;115516;1;jeudi;3;0;45.0;1.0;2.0
