;nomen;nojour;nomjour;tyrep;temrep;duree;lieu;avecqui
4950;110885;7;dimanche;1;0;;0.0;9.0
4951;110885;7;dimanche;2;0;;;
4952;110885;7;dimanche;3;0;55.0;1.0;2.0
4953;110885;7;dimanche;4;0;;;
4954;110885;7;dimanche;5;0;;0.0;2.0
4955;110885;7;dimanche;6;1;;;
4992;110887;7;vendredi;1;1;;;
4993;110887;7;vendredi;2;1;;;
4994;110887;7;vendredi;3;0;50.0;1.0;1.0
4995;110887;7;vendredi;4;0;;;
4996;110887;7;vendredi;5;0;45.0;1.0;2.0
4997;110887;7;vendredi;6;0;;;
5034;110888;7;vendredi;1;0;25.0;0.0;2.0
5035;110888;7;vendredi;2;0;;;
5036;110888;7;vendredi;3;0;20.0;0.0;2.0
5037;110888;7;vendredi;4;0;;;
5038;110888;7;vendredi;5;0;45.0;0.0;3.0
5039;110888;7;vendredi;6;0;;;
5076;110889;7;vendredi;1;0;10.0;1.0;1.0
5077;110889;7;vendredi;2;1;;;
5078;110889;7;vendredi;3;0;30.0;1.0;9.0
5079;110889;7;vendredi;4;0;;;
5080;110889;7;vendredi;5;0;30.0;1.0;2.0
5081;110889;7;vendredi;6;0;;;
5118;110891;7;mardi;1;0;30.0;1.0;2.0
5119;110891;7;mardi;2;1;;;
5120;110891;7;mardi;3;1;;;
5121;110891;7;mardi;4;0;;;
5122;110891;7;mardi;5;0;30.0;1.0;2.0
5123;110891;7;mardi;6;1;;;
5160;110893;7;mercredi;1;0;15.0;0.0;1.0
5161;110893;7;mercredi;2;1;;;
5162;110893;7;mercredi;3;0;30.0;0.0;1.0
5163;110893;7;mercredi;4;1;;;
5164;110893;7;mercredi;5;0;30.0;0.0;2.0
5165;110893;7;mercredi;6;1;;;
5202;110903;7;mardi;1;0;10.0;1.0;2.0
5203;110903;7;mardi;2;1;;;
5204;110903;7;mardi;3;0;15.0;1.0;2.0
5205;110903;7;mardi;4;0;;;
5206;110903;7;mardi;5;0;15.0;1.0;2.0
5207;110903;7;mardi;6;1;;;
5244;110906;7;mardi;1;0;20.0;1.0;2.0
5245;110906;7;mardi;2;0;;;
5246;110906;7;mardi;3;0;50.0;1.0;2.0
5247;110906;7;mardi;4;0;;;
5248;110906;7;mardi;5;0;30.0;1.0;2.0
5249;110906;7;mardi;6;0;;;
5286;110908;7;mercredi;1;0;30.0;1.0;1.0
5287;110908;7;mercredi;2;1;;;
5288;110908;7;mercredi;3;0;30.0;1.0;2.0
5289;110908;7;mercredi;4;1;;;
5290;110908;7;mercredi;5;0;30.0;1.0;2.0
5291;110908;7;mercredi;6;1;;;
5328;110910;7;jeudi;1;0;15.0;0.0;9.0
5329;110910;7;jeudi;2;1;;;
5330;110910;7;jeudi;3;0;60.0;1.0;2.0
5331;110910;7;jeudi;4;0;;;
5332;110910;7;jeudi;5;0;35.0;1.0;2.0
5333;110910;7;jeudi;6;0;;;
5370;110915;7;mercredi;1;0;;1.0;1.0
5371;110915;7;mercredi;2;1;;;
5372;110915;7;mercredi;3;0;;1.0;2.0
5373;110915;7;mercredi;4;1;;;
5374;110915;7;mercredi;5;0;;1.0;2.0
5375;110915;7;mercredi;6;1;;;
5412;110920;7;mardi;1;1;;;
5413;110920;7;mardi;2;0;;;
5414;110920;7;mardi;3;1;;;
5415;110920;7;mardi;4;0;;;
5416;110920;7;mardi;5;0;;1.0;1.0
5417;110920;7;mardi;6;0;;;
5454;110923;7;vendredi;1;0;30.0;1.0;2.0
5455;110923;7;vendredi;2;0;;;
