;nomen;nojour;nomjour;tyrep;temrep;duree;lieu;avecqui
12330;111556;5;dimanche;1;0;30.0;1.0;2.0
12331;111556;5;dimanche;2;1;;;
12332;111556;5;dimanche;3;0;90.0;1.0;2.0
12333;111556;5;dimanche;4;0;;;
12334;111556;5;dimanche;5;0;20.0;1.0;2.0
12335;111556;5;dimanche;6;1;;;
12372;111557;5;samedi;1;0;10.0;1.0;1.0
12373;111557;5;samedi;2;0;;;
12374;111557;5;samedi;3;0;20.0;1.0;2.0
12375;111557;5;samedi;4;1;;;
12376;111557;5;samedi;5;0;90.0;1.0;2.0
12377;111557;5;samedi;6;1;;;
12414;111558;5;lundi;1;0;10.0;1.0;1.0
12415;111558;5;lundi;2;0;;;
12416;111558;5;lundi;3;0;120.0;2.0;4.0
12417;111558;5;lundi;4;1;;;
12418;111558;5;lundi;5;0;30.0;1.0;1.0
12419;111558;5;lundi;6;1;;;
12456;111562;5;mardi;1;0;15.0;1.0;2.0
12457;111562;5;mardi;2;0;;;
12458;111562;5;mardi;3;0;30.0;2.0;3.0
12459;111562;5;mardi;4;0;;;
12460;111562;5;mardi;5;0;20.0;1.0;2.0
12461;111562;5;mardi;6;1;;;
12498;111564;5;mercredi;1;0;30.0;1.0;2.0
12499;111564;5;mercredi;2;0;;;
12500;111564;5;mercredi;3;0;40.0;1.0;2.0
12501;111564;5;mercredi;4;0;;;
12502;111564;5;mercredi;5;0;30.0;1.0;2.0
12503;111564;5;mercredi;6;1;;;
12540;111570;5;samedi;1;0;;1.0;2.0
12541;111570;5;samedi;2;1;;;
12542;111570;5;samedi;3;0;30.0;1.0;2.0
12543;111570;5;samedi;4;0;;;
12544;111570;5;samedi;5;0;90.0;3.0;3.0
12545;111570;5;samedi;6;1;;;
12582;111572;5;mercredi;1;0;;1.0;2.0
12583;111572;5;mercredi;2;0;;;
12584;111572;5;mercredi;3;0;;0.0;9.0
12585;111572;5;mercredi;4;0;;;
12586;111572;5;mercredi;5;0;45.0;1.0;2.0
12587;111572;5;mercredi;6;0;;;
12624;111576;5;lundi;1;0;15.0;1.0;1.0
12625;111576;5;lundi;2;0;;;
12626;111576;5;lundi;3;0;30.0;2.0;3.0
12627;111576;5;lundi;4;0;;;
12628;111576;5;lundi;5;0;30.0;1.0;2.0
12629;111576;5;lundi;6;1;;;
12666;111577;5;samedi;1;0;30.0;1.0;2.0
12667;111577;5;samedi;2;0;;;
12668;111577;5;samedi;3;0;30.0;1.0;2.0
12669;111577;5;samedi;4;0;;;
