;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;636;106;33.1632653061
1;2;Champagne;252;42;31.947826087
2;3;Picardie;102;17;29.7959183673
3;4;Haute-Normandie;42;7;29.2105263158
4;5;Centre;270;45;35.01
5;6;Basse-Normandie;102;17;36.4130434783
6;7;Bourgogne;48;8;29.5652173913
7;8;Nord;342;57;29.2105263158
8;9;Lorraine;126;21;27.0
9;10;Alsace;48;8;36.7222222222
10;11;Franche Comté;54;9;30.2727272727
11;12;Pays de la Loire;168;28;30.3048780488
12;13;Bretagne;126;21;35.0862068966
13;14;Poitou Charentes;90;15;39.7727272727
14;15;Aquitaine;114;19;37.7142857143
15;16;Midi-Pyrénées;48;8;32.3913043478
16;17;limousin;12;2;29.1666666667
17;18;Rhône-Alpes;108;18;32.0408163265
18;19;Auvergne;66;11;38.3333333333
19;20;Languedoc;252;42;33.1775700935
20;21;Provence Côte d'Azur;198;33;33.6746987952
