;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;33;33;32.6333333333
1;2;Champagne;16;16;37.0833333333
2;3;Picardie;16;16;36.9333333333
3;4;Haute-Normandie;11;11;30.0
4;5;Centre;13;13;40.0
5;6;Basse-Normandie;14;14;36.1538461538
6;7;Bourgogne;5;5;31.0
7;8;Nord;16;16;29.0
8;9;Lorraine;17;17;48.75
9;10;Alsace;15;15;28.0
10;11;Franche Comté;3;3;63.3333333333
11;12;Pays de la Loire;22;22;37.6666666667
12;13;Bretagne;24;24;38.9583333333
13;14;Poitou Charentes;16;16;41.3333333333
14;15;Aquitaine;26;26;38.0
15;16;Midi-Pyrénées;13;13;36.25
16;17;limousin;3;3;40.0
17;18;Rhône-Alpes;24;24;27.45
18;19;Auvergne;9;9;37.0
19;20;Languedoc;18;18;35.625
20;21;Provence Côte d'Azur;18;18;46.6666666667
