;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;12;12;28.125
1;2;Champagne;3;3;25.0
2;3;Picardie;5;5;21.25
3;4;Haute-Normandie;4;4;22.5
4;5;Centre;10;10;18.8888888889
5;6;Basse-Normandie;3;3;12.5
6;7;Bourgogne;6;6;21.25
7;8;Nord;7;7;20.0
8;9;Lorraine;6;6;20.8333333333
9;10;Alsace;4;4;20.75
10;11;Franche Comté;3;3;10.0
11;12;Pays de la Loire;9;9;22.7777777778
12;13;Bretagne;4;4;21.6666666667
13;14;Poitou Charentes;12;12;28.75
14;15;Aquitaine;5;5;21.0
15;16;Midi-Pyrénées;10;10;17.2222222222
16;17;limousin;2;2;15.0
17;18;Rhône-Alpes;5;5;15.0
18;19;Auvergne;4;4;15.0
19;20;Languedoc;8;8;15.0
20;21;Provence Côte d'Azur;6;6;22.5
