;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;62;62;18.4912280702
1;2;Champagne;1;1;15.0
2;3;Picardie;10;10;16.7
3;4;Haute-Normandie;4;4;15.0
4;5;Centre;4;4;16.25
5;6;Basse-Normandie;5;5;22.0
6;7;Bourgogne;1;1;20.0
7;8;Nord;5;5;15.4
8;9;Lorraine;9;9;21.6666666667
9;10;Alsace;6;6;18.0
10;11;Franche Comté;2;2;22.5
11;12;Pays de la Loire;12;12;20.9090909091
12;13;Bretagne;7;7;20.0
13;14;Poitou Charentes;3;3;21.6666666667
14;15;Aquitaine;11;11;23.0
15;16;Midi-Pyrénées;7;7;14.2857142857
16;17;limousin;1;1;10.0
17;18;Rhône-Alpes;20;20;20.0
18;19;Auvergne;3;3;13.3333333333
19;20;Languedoc;4;4;17.5
20;21;Provence Côte d'Azur;12;12;34.5454545455
