;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;12;12;32.7777777778
1;2;Champagne;3;3;50.0
2;3;Picardie;5;5;30.0
3;4;Haute-Normandie;4;4;28.3333333333
4;5;Centre;10;10;42.5
5;6;Basse-Normandie;3;3;42.5
6;7;Bourgogne;6;6;31.0
7;8;Nord;7;7;20.0
8;9;Lorraine;6;6;31.6666666667
9;10;Alsace;4;4;41.25
10;11;Franche Comté;3;3;38.3333333333
11;12;Pays de la Loire;9;9;35.0
12;13;Bretagne;4;4;27.5
13;14;Poitou Charentes;12;12;56.3636363636
14;15;Aquitaine;5;5;24.0
15;16;Midi-Pyrénées;10;10;46.1111111111
16;17;limousin;2;2;45.0
17;18;Rhône-Alpes;5;5;37.5
18;19;Auvergne;4;4;38.75
19;20;Languedoc;8;8;26.6666666667
20;21;Provence Côte d'Azur;6;6;36.0
