;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;37;37;25.0740740741
1;2;Champagne;4;4;28.75
2;3;Picardie;6;6;20.8333333333
3;4;Haute-Normandie;8;8;16.6666666667
4;5;Centre;12;12;17.7272727273
5;6;Basse-Normandie;5;5;25.0
6;7;Bourgogne;2;2;25.0
7;8;Nord;17;17;19.25
8;9;Lorraine;13;13;23.6363636364
9;10;Alsace;19;19;24.1875
10;11;Franche Comté;10;10;21.25
11;12;Pays de la Loire;23;23;17.2631578947
12;13;Bretagne;14;14;20.2142857143
13;14;Poitou Charentes;9;9;18.75
14;15;Aquitaine;16;16;24.5833333333
15;16;Midi-Pyrénées;10;10;21.4285714286
16;17;limousin;6;6;22.5
17;18;Rhône-Alpes;31;31;22.0384615385
18;19;Auvergne;8;8;22.1428571429
19;20;Languedoc;20;20;17.0555555556
20;21;Provence Côte d'Azur;9;9;18.3333333333
