;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;1092;26;31.55078125
1;2;Champagne;168;4;35.4794520548
2;3;Picardie;210;5;36.0729166667
3;4;Haute-Normandie;336;8;28.9246575342
4;5;Centre;126;3;42.8181818182
5;6;Basse-Normandie;210;5;35.5555555556
6;7;Bourgogne;126;3;30.6557377049
7;8;Nord;210;5;32.0
8;9;Lorraine;210;5;25.4642857143
9;10;Alsace;168;4;27.0588235294
10;11;Franche Comté;42;1;29.2857142857
11;12;Pays de la Loire;252;6;29.5283018868
12;13;Bretagne;336;8;34.1790123457
13;14;Poitou Charentes;84;2;37.1428571429
14;15;Aquitaine;336;8;36.2564102564
15;16;Midi-Pyrénées;126;3;29.9074074074
16;17;limousin;42;1;32.380952381
17;18;Rhône-Alpes;714;17;32.2704402516
18;19;Auvergne;42;1;45.7142857143
19;20;Languedoc;336;8;30.1242236025
20;21;Provence Côte d'Azur;420;10;35.8673469388
