;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;77;77;40.5616438356
1;2;Champagne;5;5;30.0
2;3;Picardie;12;12;39.5833333333
3;4;Haute-Normandie;21;21;34.1666666667
4;5;Centre;13;13;38.3333333333
5;6;Basse-Normandie;11;11;39.0
6;7;Bourgogne;6;6;32.5
7;8;Nord;11;11;36.3636363636
8;9;Lorraine;15;15;46.5384615385
9;10;Alsace;5;5;26.0
10;11;Franche Comté;4;4;26.25
11;12;Pays de la Loire;28;28;42.2222222222
12;13;Bretagne;32;32;37.4482758621
13;14;Poitou Charentes;8;8;39.2857142857
14;15;Aquitaine;25;25;34.5833333333
15;16;Midi-Pyrénées;19;19;35.3888888889
16;17;limousin;3;3;45.0
17;18;Rhône-Alpes;43;43;43.675
18;19;Auvergne;9;9;29.4444444444
19;20;Languedoc;25;25;32.2727272727
20;21;Provence Côte d'Azur;24;24;45.9523809524
