;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;20;20;24.7222222222
1;2;Champagne;6;6;20.0
2;3;Picardie;9;9;15.0
3;4;Haute-Normandie;4;4;27.5
4;5;Centre;11;11;20.9090909091
5;6;Basse-Normandie;15;15;20.5384615385
6;7;Bourgogne;2;2;20.0
7;8;Nord;11;11;18.5555555556
8;9;Lorraine;10;10;15.0
9;10;Alsace;13;13;35.5
10;11;Franche Comté;4;4;13.75
11;12;Pays de la Loire;11;11;18.75
12;13;Bretagne;15;15;18.4285714286
13;14;Poitou Charentes;11;11;21.3636363636
14;15;Aquitaine;18;18;25.0
15;16;Midi-Pyrénées;13;13;29.5833333333
16;17;limousin;4;4;11.25
17;18;Rhône-Alpes;17;17;25.0
18;19;Auvergne;13;13;18.5
19;20;Languedoc;11;11;24.0909090909
20;21;Provence Côte d'Azur;11;11;23.6363636364
