;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;64;64;36.8269230769
1;2;Champagne;19;19;31.2941176471
2;3;Picardie;11;11;44.0
3;4;Haute-Normandie;3;3;56.6666666667
4;5;Centre;28;28;43.2
5;6;Basse-Normandie;12;12;35.9090909091
6;7;Bourgogne;3;3;25.0
7;8;Nord;32;32;33.1481481481
8;9;Lorraine;14;14;36.3636363636
9;10;Alsace;4;4;35.0
10;11;Franche Comté;5;5;23.75
11;12;Pays de la Loire;11;11;32.0
12;13;Bretagne;8;8;39.0
13;14;Poitou Charentes;8;8;28.125
14;15;Aquitaine;5;5;36.25
15;16;Midi-Pyrénées;5;5;37.5
16;17;limousin;2;2;37.5
17;18;Rhône-Alpes;11;11;30.4545454545
18;19;Auvergne;6;6;54.0
19;20;Languedoc;20;20;38.375
20;21;Provence Côte d'Azur;18;18;41.6666666667
