;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;3234;77;32.5095962938
1;2;Champagne;210;5;35.3333333333
2;3;Picardie;504;12;38.8846153846
3;4;Haute-Normandie;882;21;31.3714285714
4;5;Centre;546;13;33.3968253968
5;6;Basse-Normandie;462;11;32.3110047847
6;7;Bourgogne;252;6;31.2083333333
7;8;Nord;462;11;28.9386792453
8;9;Lorraine;630;15;33.7697368421
9;10;Alsace;210;5;31.9514563107
10;11;Franche Comté;168;4;30.0987654321
11;12;Pays de la Loire;1176;28;31.6939501779
12;13;Bretagne;1344;32;31.2113821138
13;14;Poitou Charentes;336;8;33.858974359
14;15;Aquitaine;1050;25;34.837944664
15;16;Midi-Pyrénées;798;19;30.6895604396
16;17;limousin;126;3;32.8333333333
17;18;Rhône-Alpes;1806;43;32.8780193237
18;19;Auvergne;378;9;28.777173913
19;20;Languedoc;1050;25;28.5389221557
20;21;Provence Côte d'Azur;1008;24;29.8607594937
