;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;11;11;40.9090909091
1;2;Champagne;2;2;30.0
2;3;Picardie;4;4;31.25
3;4;Haute-Normandie;5;5;36.6666666667
4;5;Centre;6;6;51.6666666667
5;6;Basse-Normandie;2;2;15.0
6;7;Bourgogne;2;2;30.0
7;8;Nord;7;7;32.3333333333
8;9;Lorraine;6;6;33.0
9;10;Alsace;6;6;35.0
10;11;Franche Comté;4;4;30.0
11;12;Pays de la Loire;10;10;36.7
12;13;Bretagne;7;7;49.0
13;14;Poitou Charentes;5;5;34.0
14;15;Aquitaine;10;10;31.25
15;16;Midi-Pyrénées;4;4;36.25
16;17;limousin;2;2;37.5
17;18;Rhône-Alpes;15;15;44.1666666667
18;19;Auvergne;1;1;45.0
19;20;Languedoc;13;13;35.9230769231
20;21;Provence Côte d'Azur;4;4;60.5
