;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;18;18;36.5882352941
1;2;Champagne;4;4;22.5
2;3;Picardie;6;6;36.0
3;4;Haute-Normandie;6;6;24.5
4;5;Centre;14;14;37.3076923077
5;6;Basse-Normandie;4;4;47.0
6;7;Bourgogne;5;5;29.0
7;8;Nord;9;9;25.7142857143
8;9;Lorraine;12;12;33.1818181818
9;10;Alsace;4;4;22.5
10;11;Franche Comté;23;23;35.9090909091
11;12;Pays de la Loire;10;10;46.1111111111
12;13;Bretagne;9;9;40.7142857143
13;14;Poitou Charentes;14;14;41.5384615385
14;15;Aquitaine;10;10;55.1
15;16;Midi-Pyrénées;12;12;47.5
16;17;limousin;2;2;32.5
17;18;Rhône-Alpes;20;20;33.6842105263
18;19;Auvergne;7;7;34.0
19;20;Languedoc;9;9;36.6666666667
20;21;Provence Côte d'Azur;6;6;43.0
