;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;1554;37;33.8064516129
1;2;Champagne;168;4;37.2222222222
2;3;Picardie;252;6;32.2476190476
3;4;Haute-Normandie;336;8;31.0802919708
4;5;Centre;504;12;34.6822429907
5;6;Basse-Normandie;210;5;31.92
6;7;Bourgogne;84;2;29.1891891892
7;8;Nord;714;17;27.8630952381
8;9;Lorraine;546;13;32.313559322
9;10;Alsace;798;19;33.396011396
10;11;Franche Comté;420;10;34.2628865979
11;12;Pays de la Loire;966;23;32.2458628842
12;13;Bretagne;588;14;38.8661710037
13;14;Poitou Charentes;378;9;32.2651933702
14;15;Aquitaine;672;16;33.4657534247
15;16;Midi-Pyrénées;420;10;29.2245989305
16;17;limousin;252;6;34.2066115702
17;18;Rhône-Alpes;1302;31;32.6740331492
18;19;Auvergne;336;8;29.8260869565
19;20;Languedoc;840;20;29.36
20;21;Provence Côte d'Azur;378;9;32.5365853659
