;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;119;17;30.7473684211
1;2;Champagne;42;6;32.1333333333
2;3;Picardie;35;5;40.96
3;4;Haute-Normandie;21;3;32.7777777778
4;5;Centre;91;13;35.8333333333
5;6;Basse-Normandie;14;2;37.2727272727
6;7;Bourgogne;14;2;28.9285714286
7;8;Nord;49;7;45.0526315789
8;9;Lorraine;70;10;34.7636363636
9;10;Alsace;35;5;27.3333333333
10;11;Franche Comté;42;6;34.0540540541
11;12;Pays de la Loire;49;7;30.8181818182
12;13;Bretagne;56;8;44.2181818182
13;14;Poitou Charentes;70;10;35.6428571429
14;15;Aquitaine;119;17;37.5175438596
15;16;Midi-Pyrénées;77;11;35.5555555556
16;17;limousin;21;3;38.5294117647
17;18;Rhône-Alpes;126;18;30.623853211
18;19;Auvergne;63;9;32.4032258065
19;20;Languedoc;98;14;36.4505494505
20;21;Provence Côte d'Azur;70;10;29.1538461538
