;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;33;33;34.8148148148
1;2;Champagne;16;16;37.5
2;3;Picardie;16;16;31.875
3;4;Haute-Normandie;11;11;36.3636363636
4;5;Centre;13;13;35.4166666667
5;6;Basse-Normandie;14;14;38.0769230769
6;7;Bourgogne;5;5;37.0
7;8;Nord;16;16;24.6666666667
8;9;Lorraine;17;17;30.3125
9;10;Alsace;15;15;36.75
10;11;Franche Comté;3;3;43.3333333333
11;12;Pays de la Loire;22;22;32.0
12;13;Bretagne;24;24;38.3043478261
13;14;Poitou Charentes;16;16;40.0
14;15;Aquitaine;26;26;35.0
15;16;Midi-Pyrénées;13;13;35.7692307692
16;17;limousin;3;3;30.0
17;18;Rhône-Alpes;24;24;28.5714285714
18;19;Auvergne;9;9;53.3333333333
19;20;Languedoc;18;18;39.5882352941
20;21;Provence Côte d'Azur;18;18;35.3125
